Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Structure of black queen cell virus [Black queen cell virus],Black queen cell virus,315,315,99%,1e-106,99.34,280,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/5MQC_A?report=genbank&log$=prottop&blast_rank=1&RID=M8CAG56X016"",""5MQC_A"")"
structural polyprotein [Black queen cell virus],Black queen cell virus,313,313,99%,2e-104,98.03,357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAT45734.1?report=genbank&log$=prottop&blast_rank=2&RID=M8CAG56X016"",""AAT45734.1"")"
structural polyprotein [Black queen cell virus],Black queen cell virus,317,317,99%,8e-101,100.00,817,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ASS83223.1?report=genbank&log$=prottop&blast_rank=3&RID=M8CAG56X016"",""ASS83223.1"")"
structural polyprotein [Black queen cell virus],Black queen cell virus,317,317,99%,9e-101,100.00,817,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QKW94191.1?report=genbank&log$=prottop&blast_rank=4&RID=M8CAG56X016"",""QKW94191.1"")"
structural polyprotein [Black queen cell virus],Black queen cell virus,317,317,99%,1e-100,100.00,817,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QKW94193.1?report=genbank&log$=prottop&blast_rank=5&RID=M8CAG56X016"",""QKW94193.1"")"
structural polyprotein [Black queen cell virus],Black queen cell virus,317,317,99%,1e-100,100.00,817,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ASS83227.1?report=genbank&log$=prottop&blast_rank=6&RID=M8CAG56X016"",""ASS83227.1"")"
structural polyprotein [Black queen cell virus],Black queen cell virus,317,317,99%,1e-100,100.00,817,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AWK58138.1?report=genbank&log$=prottop&blast_rank=7&RID=M8CAG56X016"",""AWK58138.1"")"
structural polyprotein [Black queen cell virus],Black queen cell virus,317,317,99%,1e-100,100.00,817,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ASS83225.1?report=genbank&log$=prottop&blast_rank=8&RID=M8CAG56X016"",""ASS83225.1"")"
structural polyprotein [Black queen cell virus],Black queen cell virus,317,317,99%,1e-100,100.00,817,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ABS82428.1?report=genbank&log$=prottop&blast_rank=9&RID=M8CAG56X016"",""ABS82428.1"")"
capsid protein [Black queen cell virus],Black queen cell virus,317,317,99%,1e-100,100.00,826,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UCR92702.1?report=genbank&log$=prottop&blast_rank=10&RID=M8CAG56X016"",""UCR92702.1"")"
structural polyprotein [Black queen cell virus],Black queen cell virus,315,315,99%,5e-100,99.34,817,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AUI39285.1?report=genbank&log$=prottop&blast_rank=11&RID=M8CAG56X016"",""AUI39285.1"")"
structural polyprotein [Black queen cell virus],Black queen cell virus,315,315,99%,6e-100,99.34,817,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AFP97032.1?report=genbank&log$=prottop&blast_rank=12&RID=M8CAG56X016"",""AFP97032.1"")"
structural polyprotein [Black queen cell virus],Black queen cell virus,315,315,99%,6e-100,98.68,817,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ABS82440.1?report=genbank&log$=prottop&blast_rank=13&RID=M8CAG56X016"",""ABS82440.1"")"
