Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,105,105,53%,7E-26,100.00,202,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,1E-25,100.00,246,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,1E-25,100.00,242,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,1E-25,100.00,244,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,105,105,53%,2E-25,100.00,247,Erro:501
capsid protein [Aparavirus sp.],Aparavirus sp.,105,105,53%,2E-25,100.00,252,Erro:501
capsid protein [Aparavirus sp.],Aparavirus sp.,105,105,53%,2E-25,100.00,249,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,105,105,53%,2E-25,100.00,264,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,104,104,53%,6E-25,96.00,245,Erro:501
capisid protein [Acute bee paralysis virus],Acute bee paralysis virus,103,103,53%,7E-25,96.00,244,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,104,104,53%,7E-25,98.00,264,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,103,103,53%,1E-24,96.00,249,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,103,103,53%,1E-24,96.00,263,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,103,103,52%,1E-24,100.00,249,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,103,103,52%,1E-24,100.00,253,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,107,107,53%,3E-24,100.00,914,Erro:501
capsid polyprotein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,3E-24,100.00,914,Erro:501
capsid polyprotein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,3E-24,100.00,914,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,3E-24,100.00,914,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,3E-24,100.00,914,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,3E-24,100.00,914,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,3E-24,100.00,914,Erro:501
RecName: Full=Structural polyprotein; Contains: RecName: Full=Protein VP1; AltName: Full=Virion protein 2; Contains: RecName: Full=Protein VP4; AltName: Full=Virion protein 4; Contains: RecName: Full=Protein VP2; AltName: Full=Virion protein 3; Contains: RecName: Full=Protein VP3; AltName: Full=Virion protein 1 [Acute bee paralysis virus strain Rothamsted],Acute bee paralysis virus strain Rothamsted,106,106,53%,3E-24,100.00,904,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,3E-24,100.00,914,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,3E-24,100.00,860,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,3E-24,100.00,860,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,3E-24,100.00,860,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,3E-24,100.00,860,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,3E-24,100.00,860,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,3E-24,100.00,860,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,3E-24,100.00,860,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,3E-24,100.00,860,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,3E-24,100.00,860,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,3E-24,100.00,860,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,3E-24,100.00,860,Erro:501
hypothetical protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,3E-24,100.00,860,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,3E-24,100.00,860,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,106,106,53%,3E-24,100.00,860,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,102,102,51%,5E-24,100.00,249,Erro:501
capsid polyprotein [Acute bee paralysis virus],Acute bee paralysis virus,105,105,53%,1E-23,98.00,914,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,105,105,53%,1E-23,98.00,914,Erro:501
capsid protein [Acute bee paralysis virus],Acute bee paralysis virus,105,105,53%,1E-23,98.00,914,Erro:501
ORF-1 [Acute bee paralysis virus],Acute bee paralysis virus,104,104,53%,1E-23,96.00,914,Erro:501
"Chain A, Structural polyprotein [Kashmir bee virus]",Kashmir bee virus,89.0,89.0,49%,2E-19,86.96,208,Erro:501
"Chain A, Structural polyprotein [Kashmir bee virus]",Kashmir bee virus,87.8,87.8,49%,5E-19,84.78,198,Erro:501
VP3 [Kashmir bee virus],Kashmir bee virus,88.2,88.2,49%,6E-19,84.78,208,Erro:501
structural polyprotein [Kashmir bee virus],Kashmir bee virus,89.7,89.7,49%,3E-18,86.96,765,Erro:501
structural polyprotein [Dicistroviridae sp.],Dicistroviridae sp.,89.0,89.0,49%,6E-18,86.96,846,Erro:501
structural polyprotein [Kashmir bee virus],Kashmir bee virus,89.0,89.0,49%,6E-18,84.78,888,Erro:501
CRPV capsid superfamily protein [Dicistroviridae sp.],Dicistroviridae sp.,89.0,89.0,49%,6E-18,86.96,846,Erro:501
structural polyprotein [Kashmir bee virus],Kashmir bee virus,88.6,88.6,49%,6E-18,84.78,843,Erro:501
CRPV capsid superfamily protein [Dicistroviridae sp.],Dicistroviridae sp.,86.3,86.3,49%,4E-17,84.78,846,Erro:501
viral capsid protein [Israeli acute paralysis virus],Israeli acute paralysis virus,80.9,80.9,50%,7E-17,74.47,134,Erro:501
capsid protein [Israeli acute paralysis virus],Israeli acute paralysis virus,80.9,80.9,50%,7E-17,74.47,135,Erro:501
polyprotein [Israeli acute paralysis virus],Israeli acute paralysis virus,80.9,80.9,50%,7E-17,74.47,137,Erro:501
viral capsid protein [Israeli acute paralysis virus],Israeli acute paralysis virus,80.9,80.9,50%,7E-17,74.47,134,Erro:501
capsid protein [Israeli acute paralysis virus],Israeli acute paralysis virus,80.9,80.9,50%,7E-17,74.47,135,Erro:501
capsid protein [Israeli acute paralysis virus],Israeli acute paralysis virus,80.5,80.5,50%,8E-17,74.47,136,Erro:501
capsid protein [Israeli acute paralysis virus],Israeli acute paralysis virus,80.5,80.5,50%,8E-17,74.47,135,Erro:501
structural polyprotein [Israeli acute paralysis virus],Israeli acute paralysis virus,80.5,80.5,50%,1E-16,74.47,141,Erro:501
structural polyprotein [Israeli acute paralysis virus],Israeli acute paralysis virus,80.5,80.5,50%,1E-16,74.47,141,Erro:501
