Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"PREDICTED: Apis mellifera feline leukemia virus subgroup C receptor-related protein 2 (LOC107965219), transcript variant X1, mRNA",Apis mellifera,2809,2809,100%,0.0,99.24,2746,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_016915071.2?report=genbank&log$=nucltop&blast_rank=1&RID=M8P5T7BP013"",""XM_016915071.2"")"
"PREDICTED: Apis mellifera feline leukemia virus subgroup C receptor-related protein 2 (LOC107965219), transcript variant X2, mRNA",Apis mellifera,2676,2676,95%,0.0,99.27,2592,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_016915072.2?report=genbank&log$=nucltop&blast_rank=2&RID=M8P5T7BP013"",""XM_016915072.2"")"
"PREDICTED: Apis cerana feline leukemia virus subgroup C receptor-related protein 2 (LOC108002345), mRNA",Apis cerana,2493,2493,95%,0.0,96.38,2325,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_017063975.2?report=genbank&log$=nucltop&blast_rank=3&RID=M8P5T7BP013"",""XM_017063975.2"")"
"PREDICTED: Apis florea feline leukemia virus subgroup C receptor-related protein 2-like (LOC100872676), mRNA",Apis florea,2434,2434,97%,0.0,94.56,1696,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_003691085.3?report=genbank&log$=nucltop&blast_rank=4&RID=M8P5T7BP013"",""XM_003691085.3"")"
"PREDICTED: Apis laboriosa feline leukemia virus subgroup C receptor-related protein 2-like (LOC122719621), mRNA",Apis laboriosa,2429,2429,95%,0.0,95.33,2851,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043945584.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8P5T7BP013"",""XM_043945584.1"")"
"PREDICTED: Apis dorsata feline leukemia virus subgroup C receptor-related protein 2-like (LOC116185624), mRNA",Apis dorsata,2416,2416,94%,0.0,95.31,1618,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_031510454.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8P5T7BP013"",""XM_031510454.1"")"
"PREDICTED: Bombus pyrosoma feline leukemia virus subgroup C receptor-related protein 2-like (LOC122573135), mRNA",Bombus pyrosoma,1578,1578,90%,0.0,84.24,2303,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043739131.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8P5T7BP013"",""XM_043739131.1"")"
"PREDICTED: Bombus terrestris feline leukemia virus subgroup C receptor-related protein 2 (LOC100643249), mRNA",Bombus terrestris,1576,1576,90%,0.0,84.32,2454,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_003398769.4?report=genbank&log$=nucltop&blast_rank=8&RID=M8P5T7BP013"",""XM_003398769.4"")"
"PREDICTED: Bombus impatiens feline leukemia virus subgroup C receptor-related protein 2-like (LOC100749562), mRNA",Bombus impatiens,1563,1563,91%,0.0,83.86,2318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_003489599.4?report=genbank&log$=nucltop&blast_rank=9&RID=M8P5T7BP013"",""XM_003489599.4"")"
"PREDICTED: Bombus affinis feline leukemia virus subgroup C receptor-related protein 2-like (LOC126917058), mRNA",Bombus affinis,1563,1563,90%,0.0,84.11,2431,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050723470.1?report=genbank&log$=nucltop&blast_rank=10&RID=M8P5T7BP013"",""XM_050723470.1"")"
"PREDICTED: Bombus vosnesenskii feline leukemia virus subgroup C receptor-related protein 2-like (LOC117231203), mRNA",Bombus vosnesenskii,1553,1553,91%,0.0,83.72,1909,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_033489396.1?report=genbank&log$=nucltop&blast_rank=11&RID=M8P5T7BP013"",""XM_033489396.1"")"
"PREDICTED: Bombus bifarius feline leukemia virus subgroup C receptor-related protein 2-like (LOC117211133), mRNA",Bombus bifarius,1553,1553,91%,0.0,83.72,1913,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_033454748.1?report=genbank&log$=nucltop&blast_rank=12&RID=M8P5T7BP013"",""XM_033454748.1"")"
"PREDICTED: Bombus huntii feline leukemia virus subgroup C receptor-related protein 2-like (LOC126864111), mRNA",Bombus huntii,1549,1549,91%,0.0,83.65,5014,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050615089.1?report=genbank&log$=nucltop&blast_rank=13&RID=M8P5T7BP013"",""XM_050615089.1"")"
"PREDICTED: Bombus vancouverensis nearcticus feline leukemia virus subgroup C receptor-related protein 2-like (LOC117166554), mRNA",Bombus vancouverensis nearcticus,1544,1544,91%,0.0,83.59,1913,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_033350601.1?report=genbank&log$=nucltop&blast_rank=14&RID=M8P5T7BP013"",""XM_033350601.1"")"
"PREDICTED: Eufriesea mexicana feline leukemia virus subgroup C receptor-related protein 2 (LOC108553917), mRNA",Eufriesea mexicana,1491,1491,90%,0.0,82.90,2244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_017909008.1?report=genbank&log$=nucltop&blast_rank=15&RID=M8P5T7BP013"",""XM_017909008.1"")"
"PREDICTED: Frieseomelitta varia feline leukemia virus subgroup C receptor-related protein 2-like (LOC122536293), mRNA",Frieseomelitta varia,1414,1414,91%,0.0,81.49,2184,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043668538.1?report=genbank&log$=nucltop&blast_rank=16&RID=M8P5T7BP013"",""XM_043668538.1"")"
"PREDICTED: Habropoda laboriosa feline leukemia virus subgroup C receptor-related protein 2 (LOC108578681), transcript variant X1, mRNA",Habropoda laboriosa,1322,1322,90%,0.0,80.33,2208,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_017942056.1?report=genbank&log$=nucltop&blast_rank=17&RID=M8P5T7BP013"",""XM_017942056.1"")"
"PREDICTED: Colletes gigas feline leukemia virus subgroup C receptor-related protein 2-like (LOC122397474), mRNA",Colletes gigas,1041,1041,84%,0.0,77.20,1851,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043396629.1?report=genbank&log$=nucltop&blast_rank=18&RID=M8P5T7BP013"",""XM_043396629.1"")"
"PREDICTED: Osmia bicornis bicornis feline leukemia virus subgroup C receptor-related protein 2-like (LOC114877012), mRNA",Osmia bicornis bicornis,1031,1031,90%,0.0,75.87,2186,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_029189078.2?report=genbank&log$=nucltop&blast_rank=19&RID=M8P5T7BP013"",""XM_029189078.2"")"
