Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"White clover mosaic virus RNA-dependent RNA polymerase gene, partial cds",White clover mosaic virus,696,696,100%,0.0,94.04,1457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT799531.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8PN190D013"",""KT799531.1"")"
"White clover mosaic virus genomic RNA, complete genome, strain: RC, isolate: Cheongdo-1",White clover mosaic virus,672,672,99%,0.0,92.92,5843,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LC159489.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8PN190D013"",""LC159489.1"")"
"White clover mosaic virus genomic RNA, complete genome, strain: RC",White clover mosaic virus,664,664,100%,0.0,92.49,5843,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AB056720.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8PN190D013"",""AB056720.1"")"
"White clover mosaic virus genomic RNA, complete genome, strain: WClMV-RC",White clover mosaic virus,655,655,100%,0.0,92.05,5843,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AB669182.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8PN190D013"",""AB669182.1"")"
"White clover mosaic virus genomic RNA, complete genome, strain: RC, isolate: Cheongdo-2",White clover mosaic virus,645,645,99%,2e-180,91.59,5843,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LC159490.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8PN190D013"",""LC159490.1"")"
White clover mosaic virus total genomic mRNA,White clover mosaic virus,636,636,100%,1e-177,91.41,5846,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/X16636.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8PN190D013"",""X16636.1"")"
"White clover mosaic virus genomic RNA, complete genome, strain: RC, isolate: Suwon",White clover mosaic virus,624,624,97%,8e-174,91.20,5843,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LC159488.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8PN190D013"",""LC159488.1"")"
"White clover mosaic virus isolate WCMV-PV1 putative replicase protein and putative TGB1 protein genes, complete cds; and putative TGB2 protein gene, partial cds",White clover mosaic virus,530,530,97%,1e-145,86.62,4887,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG600296.1?report=genbank&log$=nucltop&blast_rank=8&RID=M8PN190D013"",""MG600296.1"")"
"Galium odoratum potexvirus strain pt040-lat-5, complete genome",Galium odoratum potexvirus,526,526,97%,2e-144,86.39,5786,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN814316.1?report=genbank&log$=nucltop&blast_rank=9&RID=M8PN190D013"",""MN814316.1"")"
"White clover mosaic virus isolate TUR20SW polyprotein, 25 kDa triple gene block protein 1, 12 kDa triple gene block protein 2, and 7 kDa triple gene block protein 3 genes, complete cds; and coat protein gene, partial cds",White clover mosaic virus,522,522,93%,2e-143,87.26,5673,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OL472250.1?report=genbank&log$=nucltop&blast_rank=10&RID=M8PN190D013"",""OL472250.1"")"
"White clover mosaic virus isolate Kreis Stormarn_17 RNA replication protein, triple gene block protein 1, triple gene block protein 2, triple gene block protein 3, and coat protein genes, complete cds",White clover mosaic virus,512,512,97%,4e-140,85.71,5774,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN399741.1?report=genbank&log$=nucltop&blast_rank=11&RID=M8PN190D013"",""MN399741.1"")"
"White clover mosaic virus isolate Muenster_18 RNA replication protein, triple gene block protein 1, triple gene block protein 2, triple gene block protein 3, and coat protein genes, complete cds",White clover mosaic virus,512,512,97%,4e-140,85.71,5780,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN399740.1?report=genbank&log$=nucltop&blast_rank=12&RID=M8PN190D013"",""MN399740.1"")"
"White clover mosaic virus isolate DSMZ PV-0310 replication-associated protein (ORF1), triple gene block 1 protein (ORF2), triple gene block 2 protein (ORF3), triple gene block 3 protein (ORF4), and capsid protein (ORF5) genes, complete cds",White clover mosaic virus,512,512,97%,4e-140,85.71,5843,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW248353.1?report=genbank&log$=nucltop&blast_rank=13&RID=M8PN190D013"",""MW248353.1"")"
