Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Soybean thrips picorna-like virus 7 strain STN1 polyprotein (STPLV7_gp1) gene, complete cds",Soybean thrips picorna-like virus 7,657,657,100%,0.0,100.00,8960,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT293128.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8PN190D013"",""MT293128.1"")"
"Perth bee virus 3 isolate WA2-20 polyprotein gene, complete cds",Perth bee virus 3,274,274,94%,1e-68,78.10,9235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG995731.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8PN190D013"",""MG995731.1"")"
"Victoria bee virus 1 isolate VN2-2 polyprotein gene, complete cds",Victoria bee virus 1,245,245,98%,6e-60,75.62,8985,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG995723.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8PN190D013"",""MG995723.1"")"
"Victoria bee virus 2 isolate VN2-6 polyprotein gene, complete cds",Victoria bee virus 2,233,233,94%,4e-56,75.22,8951,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG995724.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8PN190D013"",""MG995724.1"")"
"Picornaviridae sp. isolate p215, complete genome",Picornaviridae sp.,213,213,90%,4e-50,74.77,9246,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW674792.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8PN190D013"",""MW674792.1"")"
"Acheta domesticus Iflavirus isolate 72-frass polyprotein gene, complete cds",Acheta domesticus Iflavirus,84.2,84.2,69%,1e-11,68.09,9096,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW548506.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8PN190D013"",""MW548506.1"")"
"Acheta domesticus Iflavirus isolate SE:1050, complete genome",Acheta domesticus Iflavirus,79.7,79.7,69%,5e-10,67.70,9047,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW281483.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8PN190D013"",""MW281483.1"")"
"Tribolium castaneum iflavirus isolate a3 polyprotein gene, partial cds",Tribolium castaneum iflavirus,56.3,56.3,13%,0.006,85.42,9165,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG012488.1?report=genbank&log$=nucltop&blast_rank=8&RID=M8PN190D013"",""MG012488.1"")"
"Circoviridae sp. isolate CN3_L16_1848, complete genome",Circoviridae sp.,55.4,55.4,9%,0.006,94.29,2419,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT205133.1?report=genbank&log$=nucltop&blast_rank=9&RID=M8PN190D013"",""MT205133.1"")"



		


