Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Grapevine associated ilarvirus isolate DMG 25 segment RNA3 movement protein and coat protein genes, complete cds",Grapevine associated ilarvirus,426,426,99%,6e-115,96.88,2230,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN520744.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8PN190D013"",""MN520744.1"")"
"Solanum nigrum ilarvirus 1 isolate Tom1-N movement protein (RNA3) and coat protein (RNA3) genes, complete cds",Solanum nigrum ilarvirus 1,426,426,99%,6e-115,96.88,2242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN216377.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8PN190D013"",""MN216377.1"")"
"Erysiphe necator associated ilar-like virus 1 isolate PMS8_52 Bromo_MP and capsid protein genes, complete cds",Erysiphe necator associated ilar-like virus 1,426,426,99%,6e-115,96.88,2265,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN630188.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8PN190D013"",""MN630188.1"")"
"Solanum nigrum ilarvirus 1 isolate JUR20SW1 segment RNA3, complete sequence",Solanum nigrum ilarvirus 1,422,422,99%,3e-113,96.48,2272,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OL472062.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8PN190D013"",""OL472062.1"")"
"Solanum nigrum ilarvirus 1 isolate Nig2 movement protein (RNA3) and coat protein (RNA3) genes, complete cds",Solanum nigrum ilarvirus 1,408,408,99%,2e-109,95.31,2279,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN216376.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8PN190D013"",""MN216376.1"")"
"Surrounding legume associated ilarvirus isolate Landkreis Rostock_18 putative movement protein and putative coat protein genes, complete cds",Surrounding legume associated ilarvirus,386,386,99%,2e-102,93.36,2253,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN412727.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8PN190D013"",""MN412727.1"")"
"Solanum nigrum ilarvirus 1 isolate Tom3-N movement protein (RNA3) gene, partial cds; and coat protein (RNA3) gene, complete cds",Solanum nigrum ilarvirus 1,361,361,84%,7e-95,96.77,1856,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN216378.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8PN190D013"",""MN216378.1"")"
"Tobacco streak virus isolate Conejos movement protein gene, complete cds",Tobacco streak virus,109,109,100%,2e-19,70.45,2173,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT893737.1?report=genbank&log$=nucltop&blast_rank=8&RID=M8PN190D013"",""MT893737.1"")"
"Tobacco streak virus isolate 2334 segment RNA 3, complete sequence",Tobacco streak virus,81.5,81.5,94%,1e-10,68.55,2208,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JX463339.1?report=genbank&log$=nucltop&blast_rank=9&RID=M8PN190D013"",""JX463339.1"")"
"Tobacco streak virus isolate ATK movement protein and coat protein genes, complete cds",Tobacco streak virus,77.0,77.0,94%,1e-09,68.15,2090,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH184523.1?report=genbank&log$=nucltop&blast_rank=10&RID=M8PN190D013"",""MH184523.1"")"
"Blackberry chlorotic ringspot virus movement protein and coat protein mRNA, complete cds",Blackberry chlorotic ringspot virus,69.8,69.8,92%,2e-07,66.80,2290,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/DQ091195.2?report=genbank&log$=nucltop&blast_rank=11&RID=M8PN190D013"",""DQ091195.2"")"
"Tobacco streak virus isolate OH-2011 segment RNA3, complete sequence",Tobacco streak virus,68.9,68.9,94%,7e-07,66.80,2208,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KT445969.1?report=genbank&log$=nucltop&blast_rank=12&RID=M8PN190D013"",""KT445969.1"")"
"Tobacco streak virus isolate 6 putative movement protein gene, complete cds",Tobacco streak virus,68.9,68.9,94%,7e-07,66.80,873,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JX417996.1?report=genbank&log$=nucltop&blast_rank=13&RID=M8PN190D013"",""JX417996.1"")"
"Tobacco streak virus isolate 5 putative movement protein gene, complete cds",Tobacco streak virus,68.9,68.9,94%,7e-07,66.80,873,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JX417995.1?report=genbank&log$=nucltop&blast_rank=14&RID=M8PN190D013"",""JX417995.1"")"
"Tobacco streak virus isolate 29 putative movement protein gene, complete cds",Tobacco streak virus,68.9,68.9,94%,7e-07,66.80,873,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JX417982.1?report=genbank&log$=nucltop&blast_rank=15&RID=M8PN190D013"",""JX417982.1"")"
