Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Victoria bee virus 2 isolate VN2-6 polyprotein gene, complete cds",Victoria bee virus 2,336,336,97%,1e-87,81.36,8951,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG995724.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8PN190D013"",""MG995724.1"")"
"Victoria bee virus 1 isolate VN2-2 polyprotein gene, complete cds",Victoria bee virus 1,299,299,99%,3e-76,78.67,8985,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG995723.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8PN190D013"",""MG995723.1"")"
"Perth bee virus 3 isolate WA2-20 polyprotein gene, complete cds",Perth bee virus 3,213,213,86%,4e-50,75.71,9235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG995731.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8PN190D013"",""MG995731.1"")"
"Picornaviridae sp. isolate p215, complete genome",Picornaviridae sp.,174,174,94%,9e-39,71.51,9246,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW674792.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8PN190D013"",""MW674792.1"")"
"Soybean thrips picorna-like virus 7 strain STN1 polyprotein (STPLV7_gp1) gene, complete cds",Soybean thrips picorna-like virus 7,143,143,99%,2e-29,69.78,8960,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT293128.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8PN190D013"",""MT293128.1"")"
"Acheta domesticus Iflavirus isolate SE:1050, complete genome",Acheta domesticus Iflavirus,60.8,60.8,25%,1e-04,76.09,9047,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW281483.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8PN190D013"",""MW281483.1"")"



		


