Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Solanum nigrum ilarvirus 1 isolate JUR20SW1 segment RNA1, complete sequence",Solanum nigrum ilarvirus 1,462,462,100%,3e-125,96.76,3445,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OL472060.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8RD29V601R"",""OL472060.1"")"
"Solanum nigrum ilarvirus 1 isolate Nig2 replicase (RNA1) gene, complete cds",Solanum nigrum ilarvirus 1,453,453,100%,2e-122,96.04,3445,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN216370.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8RD29V601R"",""MN216370.1"")"
"Grapevine associated ilarvirus isolate DMG 25 segment RNA1 P1 gene, complete cds",Grapevine associated ilarvirus,448,448,100%,2e-121,95.68,3447,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN520742.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8RD29V601R"",""MN520742.1"")"
"Erysiphe necator associated ilar-like virus 1 isolate PMS8_DN4296 methyltransferase gene, complete cds",Erysiphe necator associated ilar-like virus 1,448,448,100%,2e-121,95.68,3453,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN630191.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8RD29V601R"",""MN630191.1"")"
"Surrounding legume associated ilarvirus isolate Landkreis Rostock_18 putative replicase protein gene, complete cds",Surrounding legume associated ilarvirus,398,398,100%,3e-106,91.73,3491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN412725.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8RD29V601R"",""MN412725.1"")"
"Solanum nigrum ilarvirus 1 isolate Tom3-N replicase (RNA1) gene, partial cds",Solanum nigrum ilarvirus 1,385,385,100%,2e-102,90.65,2930,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN216372.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8RD29V601R"",""MN216372.1"")"
"Solanum nigrum ilarvirus 1 isolate Tom1-N replicase (RNA1) gene, partial cds",Solanum nigrum ilarvirus 1,335,335,73%,3e-87,96.55,3343,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN216371.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8RD29V601R"",""MN216371.1"")"
"Tomato necrotic spot virus isolate Indiana segment RNA 1, complete sequence",Tomato necrotic spot virus,223,223,100%,1e-53,77.70,3519,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH780154.1?report=genbank&log$=nucltop&blast_rank=8&RID=M8RD29V601R"",""MH780154.1"")"
"Parietaria mottle virus strain CR 8 segment RNA1, complete sequence",Parietaria mottle virus,215,215,100%,2e-51,77.22,3514,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/FJ858202.1?report=genbank&log$=nucltop&blast_rank=9&RID=M8RD29V601R"",""FJ858202.1"")"
"Parietaria mottle virus isolate DSMZ PV-0400 segment RNA 1, partial sequence",Parietaria mottle virus,205,205,100%,4e-48,76.68,3514,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ405646.1?report=genbank&log$=nucltop&blast_rank=10&RID=M8RD29V601R"",""MZ405646.1"")"
"Parietaria mottle virus segment RNA 1, complete sequence",Parietaria mottle virus,205,205,100%,4e-48,76.68,3518,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AY496068.1?report=genbank&log$=nucltop&blast_rank=11&RID=M8RD29V601R"",""AY496068.1"")"
"Bacopa chlorosis virus isolate DSMZ PV-0991 replicase (ORF 1a) gene, complete cds",Bacopa chlorosis virus,196,196,100%,2e-45,75.54,3462,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OM323989.1?report=genbank&log$=nucltop&blast_rank=12&RID=M8RD29V601R"",""OM323989.1"")"
