Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Black queen cell virus isolate BQCV-MS-AUG15, complete genome",Black queen cell virus,407,407,100%,6e-109,95.65,8432,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636344.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8PN190D013"",""MT636344.1"")"
"Black queen cell virus isolate BQCV_MS, complete genome",Black queen cell virus,403,403,100%,7e-108,95.26,8454,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH267694.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8PN190D013"",""MH267694.1"")"
"Black queen cell virus isolate BQCV_MR, complete genome",Black queen cell virus,403,403,100%,7e-108,95.26,8432,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH267693.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8PN190D013"",""MH267693.1"")"
"Black queen cell virus isolate BQCV-MS-OCT15, complete genome",Black queen cell virus,403,403,100%,7e-108,95.26,8432,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636346.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8PN190D013"",""MT636346.1"")"
"Black queen cell virus isolate BQCV-MS-SEP15, complete genome",Black queen cell virus,403,403,100%,7e-108,95.26,8432,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636345.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8PN190D013"",""MT636345.1"")"
"Black queen cell virus isolate BQCV-MS-JUN15, complete genome",Black queen cell virus,403,403,100%,7e-108,95.26,8432,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636343.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8PN190D013"",""MT636343.1"")"
"Black queen cell virus isolate BQCV-MS-APR15, complete genome",Black queen cell virus,403,403,100%,7e-108,95.26,8432,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636342.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8PN190D013"",""MT636342.1"")"
"Black queen cell virus isolate BQCV-MR-OCT15, complete genome",Black queen cell virus,403,403,100%,7e-108,95.26,8432,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636341.1?report=genbank&log$=nucltop&blast_rank=8&RID=M8PN190D013"",""MT636341.1"")"
"Black queen cell virus isolate BQCV-MR-SEP15, complete genome",Black queen cell virus,403,403,100%,7e-108,95.26,8432,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636340.1?report=genbank&log$=nucltop&blast_rank=9&RID=M8PN190D013"",""MT636340.1"")"
"Black queen cell virus isolate BQCV-MR-AUG15, complete genome",Black queen cell virus,403,403,100%,7e-108,95.26,8432,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636339.1?report=genbank&log$=nucltop&blast_rank=10&RID=M8PN190D013"",""MT636339.1"")"
"Black queen cell virus isolate BQCV-MR-JUN15, complete genome",Black queen cell virus,403,403,100%,7e-108,95.26,8432,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636338.1?report=genbank&log$=nucltop&blast_rank=11&RID=M8PN190D013"",""MT636338.1"")"
"Black queen cell virus isolate BQCV-MR-APR15, complete genome",Black queen cell virus,403,403,100%,7e-108,95.26,8432,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636337.1?report=genbank&log$=nucltop&blast_rank=12&RID=M8PN190D013"",""MT636337.1"")"
"Black queen cell virus isolate FTA1-7, complete genome",Black queen cell virus,389,389,100%,2e-103,94.07,8436,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT096521.1?report=genbank&log$=nucltop&blast_rank=13&RID=M8PN190D013"",""MT096521.1"")"
"Black queen cell virus strain PP, complete genome",Black queen cell virus,385,385,100%,2e-102,93.68,8511,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KY243932.1?report=genbank&log$=nucltop&blast_rank=14&RID=M8PN190D013"",""KY243932.1"")"
"Black queen cell virus strain BQCV_Sydney, complete genome",Black queen cell virus,384,384,100%,6e-102,93.28,8430,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW390818.1?report=genbank&log$=nucltop&blast_rank=15&RID=M8PN190D013"",""MW390818.1"")"
"Black queen cell virus strain GI1 RNA-dependent RNA polymerase gene, partial cds",Black queen cell virus,380,380,100%,8e-101,93.28,891,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP271981.1?report=genbank&log$=nucltop&blast_rank=16&RID=M8PN190D013"",""KP271981.1"")"
"Black queen cell virus isolate BQCV/PNG-2018, complete genome",Black queen cell virus,376,376,100%,9e-100,92.89,8412,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT482476.1?report=genbank&log$=nucltop&blast_rank=17&RID=M8PN190D013"",""MT482476.1"")"
"Black queen cell virus isolate BQCV/PNG-2014, complete genome",Black queen cell virus,367,367,100%,5e-97,92.09,8488,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT482475.1?report=genbank&log$=nucltop&blast_rank=18&RID=M8PN190D013"",""MT482475.1"")"
"Black queen cell virus isolate BQCV-IT1, complete genome",Black queen cell virus,367,367,100%,5e-97,92.09,8458,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT416539.1?report=genbank&log$=nucltop&blast_rank=19&RID=M8PN190D013"",""MT416539.1"")"
"Black queen cell virus isolate BQCV/144I, complete genome",Black queen cell virus,367,367,100%,5e-97,92.09,8464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN565034.1?report=genbank&log$=nucltop&blast_rank=20&RID=M8PN190D013"",""MN565034.1"")"
"Black queen cell virus isolate JL1, complete genome",Black queen cell virus,367,367,100%,5e-97,92.09,8358,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP119603.1?report=genbank&log$=nucltop&blast_rank=21&RID=M8PN190D013"",""KP119603.1"")"
"Black queen cell virus isolate BQCV_No16_Am056-SH2019, complete genome",Black queen cell virus,367,367,100%,5e-97,92.09,8458,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ821815.1?report=genbank&log$=nucltop&blast_rank=22&RID=M8PN190D013"",""MZ821815.1"")"
"Black queen cell virus isolate BQCV_No11_Am035-JL2017, complete genome",Black queen cell virus,367,367,100%,5e-97,92.09,8452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ821810.1?report=genbank&log$=nucltop&blast_rank=23&RID=M8PN190D013"",""MZ821810.1"")"
"Black queen cell virus isolate BQCV_No2_Acc005-FJ2019, complete genome",Black queen cell virus,367,367,100%,5e-97,92.09,8343,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ821801.1?report=genbank&log$=nucltop&blast_rank=24&RID=M8PN190D013"",""MZ821801.1"")"
"Black queen cell virus isolate BQCV_No15_Am049-SD2019, complete genome",Black queen cell virus,363,363,99%,6e-96,92.03,8455,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ821814.1?report=genbank&log$=nucltop&blast_rank=25&RID=M8PN190D013"",""MZ821814.1"")"
"Black queen cell virus isolate Am8 RNA-dependent RNA polymerase (RdRp) gene, partial cds",Black queen cell virus,358,358,100%,3e-94,91.30,919,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG737455.1?report=genbank&log$=nucltop&blast_rank=26&RID=M8PN190D013"",""MG737455.1"")"
"Black queen cell virus isolate BQCV_No13_Am043-LN2017, complete genome",Black queen cell virus,358,358,100%,3e-94,91.30,8453,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ821812.1?report=genbank&log$=nucltop&blast_rank=27&RID=M8PN190D013"",""MZ821812.1"")"
"Black queen cell virus isolate BQCV_No12_Am040-JS2019, complete genome",Black queen cell virus,358,358,100%,3e-94,91.30,8455,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ821811.1?report=genbank&log$=nucltop&blast_rank=28&RID=M8PN190D013"",""MZ821811.1"")"
"Black queen cell virus isolate BQCV_No9_Am007-BJ2019, complete genome",Black queen cell virus,358,358,100%,3e-94,91.30,8450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ821808.1?report=genbank&log$=nucltop&blast_rank=29&RID=M8PN190D013"",""MZ821808.1"")"
"Black queen cell virus isolate BQCV_No8_AM-JS-2017-3-1, complete genome",Black queen cell virus,358,358,100%,3e-94,91.30,8450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ821807.1?report=genbank&log$=nucltop&blast_rank=30&RID=M8PN190D013"",""MZ821807.1"")"
"Black queen cell virus isolate BQCV_No7_AM-GD-2017-3, complete genome",Black queen cell virus,358,358,100%,3e-94,91.30,8450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ821806.1?report=genbank&log$=nucltop&blast_rank=31&RID=M8PN190D013"",""MZ821806.1"")"
"Black queen cell virus isolate BQCV_No3_Acc010-HN2019, complete genome",Black queen cell virus,358,358,100%,3e-94,91.30,8457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ821802.1?report=genbank&log$=nucltop&blast_rank=32&RID=M8PN190D013"",""MZ821802.1"")"
"Black queen cell virus isolate LN1, complete genome",Black queen cell virus,358,358,100%,3e-94,91.30,8440,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT559307.1?report=genbank&log$=nucltop&blast_rank=33&RID=M8PN190D013"",""MT559307.1"")"
"Black queen cell virus isolate BQCV_No10_Am024-HN2019, complete genome",Black queen cell virus,354,354,99%,3e-93,91.24,8456,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ821809.1?report=genbank&log$=nucltop&blast_rank=34&RID=M8PN190D013"",""MZ821809.1"")"
