Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Tobacco ringspot virus isolate DSMZ PV-0234 segment RNA2 polyprotein 2 gene, complete cds",Tobacco ringspot virus,368,368,97%,5e-97,91.19,3883,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW961155.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8PN190D013"",""MW961155.1"")"
"Tobacco ringspot virus isolate TRSV-RNA2-OH19, complete genome",Tobacco ringspot virus,363,363,97%,6e-96,90.80,3924,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT561435.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8PN190D013"",""MT561435.1"")"
"Tobacco ringspot virus isolate Budblight segment RNA2, complete sequence",Tobacco ringspot virus,345,345,97%,2e-90,89.27,3890,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT210151.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8PN190D013"",""MT210151.1"")"
"Tobacco ringspot virus isolate TRSV-RNA2-WA structural polyprotein gene, complete cds",Tobacco ringspot virus,341,341,97%,7e-89,88.89,3749,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH427298.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8PN190D013"",""MH427298.1"")"
"Tobacco ringspot virus isolate IA-1-2017 segment RNA2 polyprotein gene, complete cds",Tobacco ringspot virus,337,337,96%,9e-88,88.80,3800,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT563079.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8PN190D013"",""MT563079.1"")"
"Tobacco ringspot virus isolate CmTX-C segment RNA 2, complete sequence",Tobacco ringspot virus,333,333,96%,1e-86,88.42,3884,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN504774.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8PN190D013"",""MN504774.1"")"
"Tobacco ringspot virus isolate IA-2-2017 segment RNA2 polyprotein gene, complete cds",Tobacco ringspot virus,332,332,97%,4e-86,88.12,3925,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT563081.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8PN190D013"",""MT563081.1"")"
"Tobacco ringspot virus isolate CmTX-I segment RNA 2, complete sequence",Tobacco ringspot virus,328,328,96%,5e-85,88.03,3884,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN504780.1?report=genbank&log$=nucltop&blast_rank=8&RID=M8PN190D013"",""MN504780.1"")"
"Tobacco ringspot virus isolate CmTX-H segment RNA 2, complete sequence",Tobacco ringspot virus,328,328,96%,5e-85,88.03,3878,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN504779.1?report=genbank&log$=nucltop&blast_rank=9&RID=M8PN190D013"",""MN504779.1"")"
"Tobacco ringspot virus isolate CmTX-G segment RNA 2, complete sequence",Tobacco ringspot virus,328,328,96%,5e-85,88.03,3878,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN504778.1?report=genbank&log$=nucltop&blast_rank=10&RID=M8PN190D013"",""MN504778.1"")"
"Tobacco ringspot virus isolate SK segment RNA2, complete sequence",Tobacco ringspot virus,327,327,97%,5e-85,87.74,3928,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ556850.1?report=genbank&log$=nucltop&blast_rank=11&RID=M8PN190D013"",""KJ556850.1"")"
"Tobacco ringspot virus isolate DSMZ PV-0236 segment RNA2 polyprotein 2 gene, complete cds",Tobacco ringspot virus,327,327,97%,5e-85,87.74,3899,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW057707.1?report=genbank&log$=nucltop&blast_rank=12&RID=M8PN190D013"",""MW057707.1"")"
"Tobacco ringspot virus RNA2 segment, complete sequence",Tobacco ringspot virus,327,327,97%,5e-85,87.74,3929,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AY363727.1?report=genbank&log$=nucltop&blast_rank=13&RID=M8PN190D013"",""AY363727.1"")"
"Tobacco ringspot virus isolate WA-AM1 segment RNA2, complete sequence",Tobacco ringspot virus,323,323,97%,2e-83,87.36,3925,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW495244.1?report=genbank&log$=nucltop&blast_rank=14&RID=M8PN190D013"",""MW495244.1"")"
"Tobacco ringspot virus isolate YW segment RNA2, complete genome",Tobacco ringspot virus,323,323,97%,2e-83,87.36,3899,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT096374.1?report=genbank&log$=nucltop&blast_rank=15&RID=M8PN190D013"",""MT096374.1"")"
"Tobacco ringspot virus isolate CmTX-M segment RNA 2, complete sequence",Tobacco ringspot virus,319,319,96%,2e-82,87.26,3878,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN504784.1?report=genbank&log$=nucltop&blast_rank=16&RID=M8PN190D013"",""MN504784.1"")"
