Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Soybean thrips picorna-like virus 7 strain STN1 polyprotein (STPLV7_gp1) gene, complete cds",Soybean thrips picorna-like virus 7,810,810,100%,0.0,100.00,8960,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT293128.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8RD29V601R"",""MT293128.1"")"
"Picornaviridae sp. isolate p215, complete genome",Picornaviridae sp.,402,402,96%,5e-107,80.46,9246,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW674792.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8RD29V601R"",""MW674792.1"")"
"Victoria bee virus 2 isolate VN2-6 polyprotein gene, complete cds",Victoria bee virus 2,392,392,97%,2e-104,80.05,8951,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG995724.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8RD29V601R"",""MG995724.1"")"
"Victoria bee virus 1 isolate VN2-2 polyprotein gene, complete cds",Victoria bee virus 1,364,364,99%,1e-95,78.30,8985,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG995723.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8RD29V601R"",""MG995723.1"")"
"Perth bee virus 3 isolate WA2-20 polyprotein gene, complete cds",Perth bee virus 3,334,334,98%,2e-86,76.70,9235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG995731.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8RD29V601R"",""MG995731.1"")"
"Acheta domesticus Iflavirus isolate SE:1050, complete genome",Acheta domesticus Iflavirus,102,102,64%,6e-17,68.24,9047,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW281483.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8RD29V601R"",""MW281483.1"")"
"Acheta domesticus Iflavirus isolate 72-frass polyprotein gene, complete cds",Acheta domesticus Iflavirus,97.8,97.8,64%,3e-15,67.91,9096,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW548506.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8RD29V601R"",""MW548506.1"")"
"Longicatena caecimuris 3BBH23 DNA, complete genome",Longicatena caecimuris,55.4,55.4,8%,0.008,90.00,3103757,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AP024510.1?report=genbank&log$=nucltop&blast_rank=8&RID=M8RD29V601R"",""AP024510.1"")"



		


