Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Victoria bee virus 2 isolate VN2-6 polyprotein gene, complete cds",Victoria bee virus 2,291,291,97%,5e-74,77.60,8951,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG995724.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8PN190D013"",""MG995724.1"")"
"Victoria bee virus 1 isolate VN2-2 polyprotein gene, complete cds",Victoria bee virus 1,273,273,97%,1e-68,76.50,8985,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG995723.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8PN190D013"",""MG995723.1"")"
"Perth bee virus 3 isolate WA2-20 polyprotein gene, complete cds",Perth bee virus 3,252,252,98%,4e-62,75.20,9235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG995731.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8PN190D013"",""MG995731.1"")"
"Soybean thrips picorna-like virus 7 strain STN1 polyprotein (STPLV7_gp1) gene, complete cds",Soybean thrips picorna-like virus 7,100,100,64%,2e-16,69.17,8960,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT293128.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8PN190D013"",""MT293128.1"")"
"Picornaviridae sp. isolate p215, complete genome",Picornaviridae sp.,96.9,96.9,39%,2e-15,74.32,9246,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW674792.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8PN190D013"",""MW674792.1"")"
"Acheta domesticus Iflavirus isolate SE:1050, complete genome",Acheta domesticus Iflavirus,68.0,68.0,19%,1e-06,80.56,9047,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW281483.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8PN190D013"",""MW281483.1"")"



		


