Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Uncultured virus RNA-dependent RNA polymerase-like protein pseudogene mRNA, partial sequence",uncultured virus,478,478,61%,7e-130,98.19,483,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF732915.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8PN190D013"",""JF732915.1"")"
"Vespa velutina partiti-like virus 2 isolate MG17VV3 RdRp gene, complete cds",Vespa velutina partiti-like virus 2,301,301,96%,1e-76,75.51,1613,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF346351.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8PN190D013"",""MF346351.1"")"
"Partitiviridae sp. isolate wagtail88con44 hypothetical protein gene, partial cds",Partitiviridae sp.,62.6,62.6,12%,5e-05,85.19,756,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW239557.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8PN190D013"",""MW239557.1"")"
"Hubei partiti-like virus 49 strain spider118314 RdRp gene, complete cds",Hubei partiti-like virus 49,59.9,59.9,12%,6e-04,83.64,1382,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX884159.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8PN190D013"",""KX884159.1"")"
"Lysoka partiti-like virus isolate P2-461 RdRp gene, partial cds",Lysoka partiti-like virus,57.2,57.2,10%,0.002,86.96,1548,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG693126.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8PN190D013"",""MG693126.1"")"
Sichuan mosquito associated partiti-like virus isolate mos142PartV01-8 genomic sequence,Sichuan mosquito associated partiti-like virus,53.6,53.6,12%,0.027,81.48,1301,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MZ556303.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8PN190D013"",""MZ556303.1"")"



		


