Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Tobacco ringspot virus isolate DSMZ PV-0236 segment RNA2 polyprotein 2 gene, complete cds",Tobacco ringspot virus,6208,6208,78%,0.0,95.42,3899,Erro:501
"Tobacco ringspot virus isolate YW segment RNA2, complete genome",Tobacco ringspot virus,6091,6091,78%,0.0,94.80,3899,Erro:501
"Tobacco ringspot virus isolate SK segment RNA2, complete sequence",Tobacco ringspot virus,6086,6086,78%,0.0,94.41,3928,Erro:501
"Tobacco ringspot virus RNA2 segment, complete sequence",Tobacco ringspot virus,6044,6044,78%,0.0,94.23,3929,Erro:501
"Tobacco ringspot virus isolate DSMZ PV-0234 segment RNA2 polyprotein 2 gene, complete cds",Tobacco ringspot virus,5893,5893,78%,0.0,93.70,3883,Erro:501
"Tobacco ringspot virus isolate IA-3-2017 segment RNA2 polyprotein gene, complete cds",Tobacco ringspot virus,5725,5725,78%,0.0,92.43,3910,Erro:501
"Tobacco ringspot virus isolate TRSV-RNA2-OH19, complete genome",Tobacco ringspot virus,5673,5673,78%,0.0,92.16,3924,Erro:501
"Tobacco ringspot virus isolate TRSV-RNA2-WA structural polyprotein gene, complete cds",Tobacco ringspot virus,5624,5624,74%,0.0,93.60,3749,Erro:501
"Tobacco ringspot virus isolate Budblight segment RNA2, complete sequence",Tobacco ringspot virus,5391,5391,77%,0.0,90.79,3890,Erro:501
"Tobacco ringspot virus isolate WA-AM1 segment RNA2, complete sequence",Tobacco ringspot virus,5348,5348,78%,0.0,90.27,3925,Erro:501
"Tobacco ringspot virus isolate IA-2-2017 segment RNA2 polyprotein gene, complete cds",Tobacco ringspot virus,5259,5259,78%,0.0,89.73,3925,Erro:501
"Tobacco ringspot virus isolate IA-1-2017 segment RNA2 polyprotein gene, complete cds",Tobacco ringspot virus,5179,5179,74%,0.0,90.94,3800,Erro:501
"Tobacco ringspot virus isolate CmTX-I segment RNA 2, complete sequence",Tobacco ringspot virus,5168,5168,78%,0.0,89.55,3884,Erro:501
"Tobacco ringspot virus isolate CmTX-D segment RNA 2, complete sequence",Tobacco ringspot virus,5164,5164,78%,0.0,89.53,3884,Erro:501
"Tobacco ringspot virus isolate CmTX-C segment RNA 2, complete sequence",Tobacco ringspot virus,5155,5155,78%,0.0,89.48,3884,Erro:501
"Tobacco ringspot virus isolate CmTX-A segment RNA 2, complete sequence",Tobacco ringspot virus,5155,5155,78%,0.0,89.48,3884,Erro:501
"Tobacco ringspot virus isolate CmTX-F segment RNA 2, complete sequence",Tobacco ringspot virus,5047,5047,78%,0.0,88.86,3884,Erro:501
"Tobacco ringspot virus isolate CmTX-B segment RNA 2, complete sequence",Tobacco ringspot virus,5038,5038,78%,0.0,88.81,3884,Erro:501
"Tobacco ringspot virus isolate CmTX-J segment RNA 2, complete sequence",Tobacco ringspot virus,5033,5033,78%,0.0,88.78,3884,Erro:501
"Tobacco ringspot virus isolate CmTX-K segment RNA 2, complete sequence",Tobacco ringspot virus,5020,5020,78%,0.0,88.73,3884,Erro:501
"Tobacco ringspot virus isolate CmTX-H segment RNA 2, complete sequence",Tobacco ringspot virus,5002,5002,78%,0.0,88.71,3878,Erro:501
"Tobacco ringspot virus isolate CmTX-L segment RNA 2, complete sequence",Tobacco ringspot virus,4974,4974,78%,0.0,88.58,3878,Erro:501
"Tobacco ringspot virus isolate CmTX-G segment RNA 2, complete sequence",Tobacco ringspot virus,4962,4962,78%,0.0,88.47,3878,Erro:501
"Tobacco ringspot virus isolate CmTX-M segment RNA 2, complete sequence",Tobacco ringspot virus,4948,4948,78%,0.0,88.40,3878,Erro:501
"Tobacco ringspot virus isolate CmTX-E segment RNA 2, complete sequence",Tobacco ringspot virus,4921,4921,78%,0.0,88.24,3878,Erro:501
"Tobacco ringspot virus isolate BLA-MEX segment RNA2 polyprotein gene, complete cds",Tobacco ringspot virus,4434,4434,78%,0.0,85.50,3871,Erro:501
"Tobacco ringspot virus isolate TRSV-RNA2-QLD structural polyprotein gene, partial cds",Tobacco ringspot virus,3435,3435,50%,0.0,90.27,2519,Erro:501
"Tobacco ringspot virus capsid protein gene, complete cds",Tobacco ringspot virus,3275,3275,40%,0.0,95.99,2018,Erro:501
"Tobacco ringspot virus isolate B capsid protein gene, partial cds",Tobacco ringspot virus,3258,3258,41%,0.0,95.26,2050,Erro:501
"Tobacco ringspot virus from United Kingdom coat protein gene, complete cds",Tobacco ringspot virus,3127,3127,40%,0.0,94.39,2016,Erro:501
"Tobacco ringspot virus from Iran coat protein gene, complete cds",Tobacco ringspot virus,3031,3031,40%,0.0,93.41,2016,Erro:501
"Tobacco ringspot virus isolate CZ_1104987 capsid protein gene, partial cds",Tobacco ringspot virus,2440,2440,31%,0.0,95.02,1545,Erro:501
"Tobacco ringspot virus isolate CZ_1104986 capsid protein gene, partial cds",Tobacco ringspot virus,2431,2431,31%,0.0,94.89,1545,Erro:501
"Tobacco ringspot virus isolate CZ_1104984 capsid protein gene, partial cds",Tobacco ringspot virus,2431,2431,31%,0.0,94.89,1545,Erro:501
"Tobacco ringspot virus isolate CZ_1104983 capsid protein gene, partial cds",Tobacco ringspot virus,2431,2431,31%,0.0,94.89,1545,Erro:501
"Tobacco ringspot virus coat protein gene, partial cds",Tobacco ringspot virus,2296,2296,31%,0.0,92.89,1548,Erro:501
"Tobacco ringspot virus isolate TRSV-Lt1 coat protein (CP) gene, partial cds",Tobacco ringspot virus,2104,2104,29%,0.0,91.44,1484,Erro:501
"Tobacco ringspot virus isolate TRSV-Lt2 coat protein (CP) gene, partial cds",Tobacco ringspot virus,2077,2077,29%,0.0,91.04,1484,Erro:501
