Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"PREDICTED: Bombus impatiens uncharacterized LOC112212197 (LOC112212197), transcript variant X1, ncRNA",Bombus impatiens,425,425,55%,6e-114,86.78,439,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_002946007.2?report=genbank&log$=nucltop&blast_rank=1&RID=M8BBD53C016"",""XR_002946007.2"")"
"Bombus terrestris genome assembly, chromosome: 16",Bombus terrestris,376,1111,100%,3e-99,100.00,8887048,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342936.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8BBD53C016"",""OU342936.1"")"
"PREDICTED: Bombus terrestris elongation of very long chain fatty acids protein 6 (LOC100643669), transcript variant X2, mRNA",Bombus terrestris,372,372,33%,3e-98,100.00,2739,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_003401835.3?report=genbank&log$=nucltop&blast_rank=3&RID=M8BBD53C016"",""XM_003401835.3"")"
"PREDICTED: Bombus terrestris uncharacterized LOC125386553 (LOC125386553), transcript variant X2, ncRNA",Bombus terrestris,367,367,33%,1e-96,100.00,1006,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007226816.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8BBD53C016"",""XR_007226816.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126925946 (LOC126925946), transcript variant X2, ncRNA",Bombus affinis,362,362,33%,6e-95,99.51,1074,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007714193.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8BBD53C016"",""XR_007714193.1"")"
"PREDICTED: Bombus terrestris uncharacterized LOC125386553 (LOC125386553), transcript variant X3, ncRNA",Bombus terrestris,362,362,33%,6e-95,99.51,1192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007226817.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8BBD53C016"",""XR_007226817.1"")"
"PREDICTED: Bombus terrestris uncharacterized LOC125386553 (LOC125386553), transcript variant X1, ncRNA",Bombus terrestris,362,362,33%,6e-95,99.51,989,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007226815.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8BBD53C016"",""XR_007226815.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126925946 (LOC126925946), transcript variant X1, ncRNA",Bombus affinis,358,358,33%,7e-94,99.01,1057,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007714192.1?report=genbank&log$=nucltop&blast_rank=8&RID=M8BBD53C016"",""XR_007714192.1"")"
"PREDICTED: Bombus affinis elongation of very long chain fatty acids protein 6-like (LOC126925945), transcript variant X2, mRNA",Bombus affinis,355,355,33%,8e-93,98.53,2718,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050741959.1?report=genbank&log$=nucltop&blast_rank=9&RID=M8BBD53C016"",""XM_050741959.1"")"
"PREDICTED: Bombus impatiens uncharacterized LOC112212197 (LOC112212197), transcript variant X2, ncRNA",Bombus impatiens,317,317,33%,2e-81,93.30,1069,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_002946006.2?report=genbank&log$=nucltop&blast_rank=10&RID=M8BBD53C016"",""XR_002946006.2"")"
"Bombus hypnorum genome assembly, chromosome: 3",Bombus hypnorum,308,926,100%,1e-78,92.79,25048444,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU427022.1?report=genbank&log$=nucltop&blast_rank=11&RID=M8BBD53C016"",""OU427022.1"")"
"PREDICTED: Bombus huntii uncharacterized LOC126874351 (LOC126874351), ncRNA",Bombus huntii,305,721,99%,1e-77,78.59,2466,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007692765.1?report=genbank&log$=nucltop&blast_rank=12&RID=M8BBD53C016"",""XR_007692765.1"")"
"Bombus sylvestris genome assembly, chromosome: 19",Bombus sylvestris,277,849,99%,2e-69,89.42,10290547,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU443159.1?report=genbank&log$=nucltop&blast_rank=13&RID=M8BBD53C016"",""OU443159.1"")"
"Bombus pratorum genome assembly, chromosome: 13",Bombus pratorum,250,727,83%,3e-61,91.91,13032505,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OV883995.1?report=genbank&log$=nucltop&blast_rank=14&RID=M8BBD53C016"",""OV883995.1"")"
"Bombus campestris genome assembly, chromosome: 2",Bombus campestris,234,810,91%,2e-56,92.55,16543360,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HG995127.1?report=genbank&log$=nucltop&blast_rank=15&RID=M8BBD53C016"",""HG995127.1"")"
"Phaedon cochleariae genome assembly, chromosome: 16",Phaedon cochleariae,74.3,279,14%,4e-08,78.89,33794820,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU896722.1?report=genbank&log$=nucltop&blast_rank=16&RID=M8BBD53C016"",""OU896722.1"")"
"Phaedon cochleariae genome assembly, chromosome: 7",Phaedon cochleariae,69.8,69.8,14%,5e-07,77.78,57205461,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU896713.1?report=genbank&log$=nucltop&blast_rank=17&RID=M8BBD53C016"",""OU896713.1"")"
"Phaedon cochleariae genome assembly, chromosome: 5",Phaedon cochleariae,69.8,69.8,14%,5e-07,77.78,59645533,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU896711.1?report=genbank&log$=nucltop&blast_rank=18&RID=M8BBD53C016"",""OU896711.1"")"
"Buathra laborator genome assembly, chromosome: 11",Buathra laborator,69.8,69.8,21%,5e-07,71.88,13030367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW203902.1?report=genbank&log$=nucltop&blast_rank=19&RID=M8BBD53C016"",""OW203902.1"")"
"Episyrphus balteatus genome assembly, chromosome: X",Episyrphus balteatus,67.1,67.1,11%,6e-06,81.16,9603207,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX244021.1?report=genbank&log$=nucltop&blast_rank=20&RID=M8BBD53C016"",""OX244021.1"")"
"Apotomis betuletana genome assembly, chromosome: Z",Apotomis betuletana,66.2,66.2,14%,6e-06,76.74,59814915,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW026298.1?report=genbank&log$=nucltop&blast_rank=21&RID=M8BBD53C016"",""OW026298.1"")"
"Apotomis betuletana genome assembly, chromosome: 3",Apotomis betuletana,61.7,61.7,14%,3e-04,75.58,29806176,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW026301.1?report=genbank&log$=nucltop&blast_rank=22&RID=M8BBD53C016"",""OW026301.1"")"
