Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"TPA: Arabis mosaic virus isolate SRR1619673-1_ArMV segment RNA1, complete sequence",Arabis mosaic virus,327,327,100%,4e-85,92.04,7189,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/BK059316.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8BBD53C016"",""BK059316.1"")"
"TPA: Arabis mosaic virus isolate SRR1619673-3_ArMV segment RNA1, complete sequence",Arabis mosaic virus,318,318,100%,2e-82,91.15,7437,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/BK059318.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8BBD53C016"",""BK059318.1"")"
"Arabis mosaic virus polyprotein P1 gene, complete cds",Arabis mosaic virus,317,317,100%,7e-82,90.71,1578,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH614320.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8BBD53C016"",""MH614320.1"")"
"TPA: Arabis mosaic virus isolate SRR1619673-2_ArMV segment RNA1, complete sequence",Arabis mosaic virus,314,314,100%,8e-81,90.71,7401,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/BK059317.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8BBD53C016"",""BK059317.1"")"
"Arabis mosaic virus isolate DSMZ PV-0046 segment RNA 1, partial sequence",Arabis mosaic virus,310,310,99%,1e-79,90.62,7333,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OL311678.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8BBD53C016"",""OL311678.1"")"
"Arabis mosaic virus isolate Lv segment RNA1, complete sequence",Arabis mosaic virus,310,310,99%,1e-79,90.62,7334,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/EU617326.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8BBD53C016"",""EU617326.1"")"
"TPA: Arabis mosaic virus isolate SRR6041662_ArMV segment RNA1, complete sequence",Arabis mosaic virus,306,306,99%,1e-78,90.18,7389,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/BK059323.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8BBD53C016"",""BK059323.1"")"
"TPA: Arabis mosaic virus isolate SRR5788585_ArMV segment RNA1, complete sequence",Arabis mosaic virus,306,306,99%,1e-78,90.18,7408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/BK059322.1?report=genbank&log$=nucltop&blast_rank=8&RID=M8BBD53C016"",""BK059322.1"")"
"Arabis mosaic virus isolate ba segment RNA1-I, complete sequence",Arabis mosaic virus,306,306,99%,1e-78,90.18,7384,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GQ369526.1?report=genbank&log$=nucltop&blast_rank=9&RID=M8BBD53C016"",""GQ369526.1"")"
"Arabis mosaic virus isolate ArMV-TAS nonstructural polyprotein gene, complete cds",Arabis mosaic virus,300,300,100%,5e-77,89.38,2945,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH427275.1?report=genbank&log$=nucltop&blast_rank=10&RID=M8BBD53C016"",""MH427275.1"")"
"Arabis mosaic virus isolate ba segment RNA1-III, complete sequence",Arabis mosaic virus,292,292,99%,3e-74,88.84,7384,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GQ369528.1?report=genbank&log$=nucltop&blast_rank=11&RID=M8BBD53C016"",""GQ369528.1"")"
"Arabis mosaic virus isolate DSMZ PV-0045 segment RNA 1, partial sequence",Arabis mosaic virus,283,283,99%,1e-71,87.95,7377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW854260.1?report=genbank&log$=nucltop&blast_rank=12&RID=M8BBD53C016"",""MW854260.1"")"
"Arabis mosaic virus isolate ba segment RNA1-II, complete sequence",Arabis mosaic virus,282,282,100%,1e-71,87.61,7385,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/GQ369527.1?report=genbank&log$=nucltop&blast_rank=13&RID=M8BBD53C016"",""GQ369527.1"")"
"Arabis mosaic virus clone ArMV-RdRp-8 RNA-dependent RNA polymerase gene, partial cds",Arabis mosaic virus,277,277,89%,6e-70,90.15,1018,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KC816732.1?report=genbank&log$=nucltop&blast_rank=14&RID=M8BBD53C016"",""KC816732.1"")"
"Arabis mosaic virus clone ArMV-RdRp-7 RNA-dependent RNA polymerase gene, partial cds",Arabis mosaic virus,277,277,89%,6e-70,90.15,1018,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KC816731.1?report=genbank&log$=nucltop&blast_rank=15&RID=M8BBD53C016"",""KC816731.1"")"
