Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Hepatitis C virus non-structural protein NS4b [Streptococcus dysgalactiae subsp. equisimilis],Streptococcus dysgalactiae subsp. equisimilis,59.7,59.7,24%,2e-06,53.85,869,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SLM22236.1?report=genbank&log$=prottop&blast_rank=1&RID=KW0TW9ZX016"",""SLM22236.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,48.9,48.9,28%,3e-04,46.55,58,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180554769.1?report=genbank&log$=prottop&blast_rank=2&RID=KW0TW9ZX016"",""WP_180554769.1"")"
hypothetical protein AZ14_3013 [Bordetella bronchiseptica 980],Bordetella bronchiseptica 980,49.7,49.7,21%,6e-04,61.36,106,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KCV56722.1?report=genbank&log$=prottop&blast_rank=3&RID=KW0TW9ZX016"",""KCV56722.1"")"
hypothetical protein [Shewanella decolorationis],Shewanella decolorationis,48.5,48.5,17%,7e-04,65.71,68,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_023265508.1?report=genbank&log$=prottop&blast_rank=4&RID=KW0TW9ZX016"",""WP_023265508.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,48.1,48.1,12%,0.001,76.92,71,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073994939.1?report=genbank&log$=prottop&blast_rank=5&RID=KW0TW9ZX016"",""WP_073994939.1"")"
TPA: hypothetical protein [Peptococcaceae bacterium],Peptococcaceae bacterium,48.1,48.1,28%,0.001,45.45,75,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT20547.1?report=genbank&log$=prottop&blast_rank=6&RID=KW0TW9ZX016"",""HBT20547.1"")"
hypothetical protein PCAR4_980001 [Paraburkholderia caribensis],Paraburkholderia caribensis,48.5,48.5,35%,0.001,39.47,97,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAG9272188.1?report=genbank&log$=prottop&blast_rank=7&RID=KW0TW9ZX016"",""CAG9272188.1"")"
LysR family transcriptional regulator [Salmonella enterica],Salmonella enterica,51.2,51.2,16%,0.001,66.67,284,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_001747429.1?report=genbank&log$=prottop&blast_rank=8&RID=KW0TW9ZX016"",""WP_001747429.1"")"
TPA: hypothetical protein [Flavobacteriaceae bacterium],Flavobacteriaceae bacterium,48.9,48.9,26%,0.001,45.28,107,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCZ09934.1?report=genbank&log$=prottop&blast_rank=9&RID=KW0TW9ZX016"",""HCZ09934.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,47.8,47.8,24%,0.002,54.00,93,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_218588220.1?report=genbank&log$=prottop&blast_rank=10&RID=KW0TW9ZX016"",""WP_218588220.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,50.1,50.1,19%,0.003,57.50,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180552673.1?report=genbank&log$=prottop&blast_rank=11&RID=KW0TW9ZX016"",""WP_180552673.1"")"
"excinuclease ABC subunit A, uvrA [Pediococcus acidilactici D3]",Pediococcus acidilactici D3,50.1,50.1,19%,0.004,62.50,970,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EOA08150.1?report=genbank&log$=prottop&blast_rank=12&RID=KW0TW9ZX016"",""EOA08150.1"")"
integrase [Shewanella decolorationis S12],Shewanella decolorationis S12,47.4,47.4,19%,0.004,65.00,112,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ESE43085.1?report=genbank&log$=prottop&blast_rank=13&RID=KW0TW9ZX016"",""ESE43085.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,45.8,45.8,12%,0.006,88.46,58,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180553753.1?report=genbank&log$=prottop&blast_rank=14&RID=KW0TW9ZX016"",""WP_180553753.1"")"
TPA: hypothetical protein [Thermodesulfobacterium commune],Thermodesulfobacterium commune,47.4,47.4,10%,0.006,90.48,132,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAA83858.1?report=genbank&log$=prottop&blast_rank=15&RID=KW0TW9ZX016"",""HAA83858.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,45.4,45.4,26%,0.008,43.75,68,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143164569.1?report=genbank&log$=prottop&blast_rank=16&RID=KW0TW9ZX016"",""WP_143164569.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,45.4,45.4,10%,0.008,90.48,67,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143163449.1?report=genbank&log$=prottop&blast_rank=17&RID=KW0TW9ZX016"",""WP_143163449.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,45.4,45.4,10%,0.008,86.36,58,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_178139001.1?report=genbank&log$=prottop&blast_rank=18&RID=KW0TW9ZX016"",""WP_178139001.1"")"
TPA: ABC transporter permease [Pseudothermotoga sp.],Pseudothermotoga sp.,48.1,48.1,10%,0.009,86.36,206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT26896.1?report=genbank&log$=prottop&blast_rank=19&RID=KW0TW9ZX016"",""HBT26896.1"")"
septum formation initiator subfamily protein [Mycobacterium gastri 'Wayne'],Mycobacterium gastri 'Wayne',46.6,46.6,15%,0.010,67.74,124,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ETW26339.1?report=genbank&log$=prottop&blast_rank=20&RID=KW0TW9ZX016"",""ETW26339.1"")"
winged helix-turn-helix DNA-binding protein [Bordetella bronchiseptica A1-7],Bordetella bronchiseptica A1-7,45.4,45.4,10%,0.010,90.91,71,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KDB58951.1?report=genbank&log$=prottop&blast_rank=21&RID=KW0TW9ZX016"",""KDB58951.1"")"
hypothetical protein HKUEN07_35950 [Rhodocyclaceae bacterium],Rhodocyclaceae bacterium,47.0,47.0,16%,0.010,63.89,145,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GJQ57026.1?report=genbank&log$=prottop&blast_rank=22&RID=KW0TW9ZX016"",""GJQ57026.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,44.3,44.3,17%,0.012,57.14,44,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_256624972.1?report=genbank&log$=prottop&blast_rank=23&RID=KW0TW9ZX016"",""WP_256624972.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,45.1,45.1,9%,0.013,100.00,65,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073994937.1?report=genbank&log$=prottop&blast_rank=24&RID=KW0TW9ZX016"",""WP_073994937.1"")"
TPA: hypothetical protein [Thermodesulfobacterium commune],Thermodesulfobacterium commune,47.0,47.0,17%,0.013,63.89,158,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT03483.1?report=genbank&log$=prottop&blast_rank=25&RID=KW0TW9ZX016"",""HBT03483.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,45.1,45.1,26%,0.014,41.54,69,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073994930.1?report=genbank&log$=prottop&blast_rank=26&RID=KW0TW9ZX016"",""WP_073994930.1"")"
TPA: hypothetical protein [Candidatus Saccharibacteria bacterium],Candidatus Saccharibacteria bacterium,48.1,48.1,9%,0.015,100.00,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCR55872.1?report=genbank&log$=prottop&blast_rank=27&RID=KW0TW9ZX016"",""HCR55872.1"")"
hypothetical protein [Enterococcus faecalis],Enterococcus faecalis,44.7,44.7,18%,0.015,54.55,67,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073340583.1?report=genbank&log$=prottop&blast_rank=28&RID=KW0TW9ZX016"",""WP_073340583.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,44.3,44.3,9%,0.016,100.00,57,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_219335446.1?report=genbank&log$=prottop&blast_rank=29&RID=KW0TW9ZX016"",""WP_219335446.1"")"
SMC-Scp complex subunit ScpB [Faecalibacterium prausnitzii],Faecalibacterium prausnitzii,45.8,45.8,13%,0.016,68.97,109,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_158405218.1?report=genbank&log$=prottop&blast_rank=30&RID=KW0TW9ZX016"",""WP_158405218.1"")"
4Fe-4S cluster-binding domain-containing protein [Enterococcus faecium],Enterococcus faecium,44.3,44.3,13%,0.017,76.67,50,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_256624955.1?report=genbank&log$=prottop&blast_rank=31&RID=KW0TW9ZX016"",""WP_256624955.1"")"
TPA: hypothetical protein [Peptococcaceae bacterium],Peptococcaceae bacterium,45.4,45.4,9%,0.018,100.00,102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT48110.1?report=genbank&log$=prottop&blast_rank=32&RID=KW0TW9ZX016"",""HBT48110.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,44.3,44.3,9%,0.021,100.00,66,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073461105.1?report=genbank&log$=prottop&blast_rank=33&RID=KW0TW9ZX016"",""WP_073461105.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,43.9,43.9,9%,0.022,100.00,58,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180530675.1?report=genbank&log$=prottop&blast_rank=34&RID=KW0TW9ZX016"",""WP_180530675.1"")"
Uncharacterised protein [Escherichia fergusonii],Escherichia fergusonii,46.6,46.6,12%,0.023,80.00,164,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/VUX24326.1?report=genbank&log$=prottop&blast_rank=35&RID=KW0TW9ZX016"",""VUX24326.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,44.3,44.3,23%,0.024,44.26,65,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_178139011.1?report=genbank&log$=prottop&blast_rank=36&RID=KW0TW9ZX016"",""WP_178139011.1"")"
FkbM family methyltransferase [Escherichia fergusonii],Escherichia fergusonii,46.2,46.2,12%,0.025,80.00,167,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_144130109.1?report=genbank&log$=prottop&blast_rank=37&RID=KW0TW9ZX016"",""WP_144130109.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,44.3,44.3,11%,0.025,82.61,68,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_178139006.1?report=genbank&log$=prottop&blast_rank=38&RID=KW0TW9ZX016"",""WP_178139006.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,43.9,43.9,9%,0.026,100.00,56,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_178139054.1?report=genbank&log$=prottop&blast_rank=39&RID=KW0TW9ZX016"",""WP_178139054.1"")"
TPA: ABC transporter ATP-binding protein [Pseudothermotoga sp.],Pseudothermotoga sp.,47.0,47.0,9%,0.028,100.00,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT25861.1?report=genbank&log$=prottop&blast_rank=40&RID=KW0TW9ZX016"",""HBT25861.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,43.9,43.9,10%,0.028,90.48,64,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143163442.1?report=genbank&log$=prottop&blast_rank=41&RID=KW0TW9ZX016"",""WP_143163442.1"")"
hypothetical protein [Shewanella decolorationis],Shewanella decolorationis,45.4,45.4,25%,0.030,50.00,130,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_023265510.1?report=genbank&log$=prottop&blast_rank=42&RID=KW0TW9ZX016"",""WP_023265510.1"")"
TPA: hypothetical protein [Peptococcaceae bacterium],Peptococcaceae bacterium,43.9,43.9,10%,0.032,90.48,73,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAA89219.1?report=genbank&log$=prottop&blast_rank=43&RID=KW0TW9ZX016"",""HAA89219.1"")"
hypothetical protein HKUEN01_31770 [Candidatus Kuenenia stuttgartiensis],Candidatus Kuenenia stuttgartiensis,45.1,45.1,9%,0.034,100.00,120,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GJQ50791.1?report=genbank&log$=prottop&blast_rank=44&RID=KW0TW9ZX016"",""GJQ50791.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,43.5,43.5,9%,0.034,100.00,54,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180535504.1?report=genbank&log$=prottop&blast_rank=45&RID=KW0TW9ZX016"",""WP_180535504.1"")"
TPA: chemotaxis protein [Thermotoga petrophila],Thermotoga petrophila,47.4,47.4,15%,0.034,70.97,578,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAA82678.1?report=genbank&log$=prottop&blast_rank=46&RID=KW0TW9ZX016"",""HAA82678.1"")"
