Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
gag-pol polyprotein [Lasius niger],Lasius niger,127,127,95%,2e-34,50.93,166,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ87427.1?report=genbank&log$=prottop&blast_rank=1&RID=KW0TW9ZX016"",""KMQ87427.1"")"
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,136,136,98%,3e-34,55.36,1377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ86259.1?report=genbank&log$=prottop&blast_rank=2&RID=KW0TW9ZX016"",""KMQ86259.1"")"
Copia protein-like Protein [Tribolium castaneum],Tribolium castaneum,125,125,95%,3e-33,53.70,201,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EFA13607.1?report=genbank&log$=prottop&blast_rank=3&RID=KW0TW9ZX016"",""EFA13607.1"")"
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,132,132,99%,9e-33,51.33,1177,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ87706.1?report=genbank&log$=prottop&blast_rank=4&RID=KW0TW9ZX016"",""KMQ87706.1"")"
hypothetical protein GEV33_007238 [Tenebrio molitor],Tenebrio molitor,129,129,97%,7e-32,57.66,715,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0815554.1?report=genbank&log$=prottop&blast_rank=5&RID=KW0TW9ZX016"",""KAH0815554.1"")"
hypothetical protein GEV33_007221 [Tenebrio molitor],Tenebrio molitor,129,129,97%,7e-32,56.76,1359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0815570.1?report=genbank&log$=prottop&blast_rank=6&RID=KW0TW9ZX016"",""KAH0815570.1"")"
hypothetical protein GEV33_000181 [Tenebrio molitor],Tenebrio molitor,128,128,97%,8e-32,56.76,597,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0822610.1?report=genbank&log$=prottop&blast_rank=7&RID=KW0TW9ZX016"",""KAH0822610.1"")"
unnamed protein product [Tenebrio molitor],Tenebrio molitor,125,125,97%,2e-30,54.05,1188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1379781.1?report=genbank&log$=prottop&blast_rank=8&RID=KW0TW9ZX016"",""CAH1379781.1"")"
retrotransposon unclassified [Lasius niger],Lasius niger,124,124,96%,2e-30,53.64,520,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ87942.1?report=genbank&log$=prottop&blast_rank=9&RID=KW0TW9ZX016"",""KMQ87942.1"")"
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,124,124,95%,3e-30,51.85,1366,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ88558.1?report=genbank&log$=prottop&blast_rank=10&RID=KW0TW9ZX016"",""KMQ88558.1"")"
rna-dependent dna polymerase [Lasius niger],Lasius niger,124,124,97%,5e-30,51.35,1174,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ86502.1?report=genbank&log$=prottop&blast_rank=11&RID=KW0TW9ZX016"",""KMQ86502.1"")"
hypothetical protein TcasGA2_TC033931 [Tribolium castaneum],Tribolium castaneum,123,368,95%,9e-30,53.70,2349,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KYB26036.1?report=genbank&log$=prottop&blast_rank=12&RID=KW0TW9ZX016"",""KYB26036.1"")"
hypothetical protein GEV33_013185 [Tenebrio molitor],Tenebrio molitor,122,122,96%,1e-29,54.55,1129,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0809606.1?report=genbank&log$=prottop&blast_rank=13&RID=KW0TW9ZX016"",""KAH0809606.1"")"
hypothetical protein GEV33_004557 [Tenebrio molitor],Tenebrio molitor,120,120,99%,2e-28,49.56,1051,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0818235.1?report=genbank&log$=prottop&blast_rank=14&RID=KW0TW9ZX016"",""KAH0818235.1"")"
hypothetical protein GEV33_008687 [Tenebrio molitor],Tenebrio molitor,117,117,99%,1e-27,49.56,1212,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0814104.1?report=genbank&log$=prottop&blast_rank=15&RID=KW0TW9ZX016"",""KAH0814104.1"")"
retrovirus-related pol polyprotein from transposon tnt 1-94 [Lasius niger],Lasius niger,115,115,94%,3e-27,49.53,516,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ86141.1?report=genbank&log$=prottop&blast_rank=16&RID=KW0TW9ZX016"",""KMQ86141.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,114,114,96%,3e-27,44.55,389,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBM80590.1?report=genbank&log$=prottop&blast_rank=17&RID=KW0TW9ZX016"",""GBM80590.1"")"
gag-pol polyprotein [Lasius niger],Lasius niger,108,108,98%,4e-27,48.70,170,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ92144.1?report=genbank&log$=prottop&blast_rank=18&RID=KW0TW9ZX016"",""KMQ92144.1"")"
unnamed protein product [Tenebrio molitor],Tenebrio molitor,114,114,97%,5e-27,52.21,420,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1383576.1?report=genbank&log$=prottop&blast_rank=19&RID=KW0TW9ZX016"",""CAH1383576.1"")"
hypothetical protein GEV33_011799 [Tenebrio molitor],Tenebrio molitor,114,114,97%,2e-26,52.21,1149,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0810992.1?report=genbank&log$=prottop&blast_rank=20&RID=KW0TW9ZX016"",""KAH0810992.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,107,107,96%,2e-26,45.45,184,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBO39209.1?report=genbank&log$=prottop&blast_rank=21&RID=KW0TW9ZX016"",""GBO39209.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,111,111,96%,4e-26,45.45,441,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBL73074.1?report=genbank&log$=prottop&blast_rank=22&RID=KW0TW9ZX016"",""GBL73074.1"")"
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,112,112,95%,6e-26,47.22,1351,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ91733.1?report=genbank&log$=prottop&blast_rank=23&RID=KW0TW9ZX016"",""KMQ91733.1"")"
retrovirus-related pol polyprotein from transposon tnt 1-94 [Lasius niger],Lasius niger,112,112,95%,7e-26,47.22,1122,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ90721.1?report=genbank&log$=prottop&blast_rank=24&RID=KW0TW9ZX016"",""KMQ90721.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,112,112,96%,9e-26,46.36,877,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBM44495.1?report=genbank&log$=prottop&blast_rank=25&RID=KW0TW9ZX016"",""GBM44495.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,112,112,96%,9e-26,46.36,868,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBM44480.1?report=genbank&log$=prottop&blast_rank=26&RID=KW0TW9ZX016"",""GBM44480.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,112,112,96%,1e-25,46.36,877,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN39235.1?report=genbank&log$=prottop&blast_rank=27&RID=KW0TW9ZX016"",""GBN39235.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,109,109,96%,6e-25,44.55,689,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN17871.1?report=genbank&log$=prottop&blast_rank=28&RID=KW0TW9ZX016"",""GBN17871.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,108,108,95%,1e-24,49.07,527,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBO10319.1?report=genbank&log$=prottop&blast_rank=29&RID=KW0TW9ZX016"",""GBO10319.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,108,108,95%,1e-24,49.07,1276,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN55987.1?report=genbank&log$=prottop&blast_rank=30&RID=KW0TW9ZX016"",""GBN55987.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,108,108,95%,2e-24,49.07,907,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN55402.1?report=genbank&log$=prottop&blast_rank=31&RID=KW0TW9ZX016"",""GBN55402.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,108,108,95%,2e-24,49.07,1352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN59695.1?report=genbank&log$=prottop&blast_rank=32&RID=KW0TW9ZX016"",""GBN59695.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,108,108,95%,2e-24,49.07,608,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN75184.1?report=genbank&log$=prottop&blast_rank=33&RID=KW0TW9ZX016"",""GBN75184.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,108,108,95%,2e-24,49.07,687,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN94360.1?report=genbank&log$=prottop&blast_rank=34&RID=KW0TW9ZX016"",""GBN94360.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,107,107,95%,3e-24,49.07,672,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN21824.1?report=genbank&log$=prottop&blast_rank=35&RID=KW0TW9ZX016"",""GBN21824.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,107,107,95%,4e-24,49.07,1352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN94027.1?report=genbank&log$=prottop&blast_rank=36&RID=KW0TW9ZX016"",""GBN94027.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,105,105,95%,1e-23,48.15,421,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN31701.1?report=genbank&log$=prottop&blast_rank=37&RID=KW0TW9ZX016"",""GBN31701.1"")"
hypothetical protein GEV33_008351 [Tenebrio molitor],Tenebrio molitor,104,104,85%,1e-23,48.45,399,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0814440.1?report=genbank&log$=prottop&blast_rank=38&RID=KW0TW9ZX016"",""KAH0814440.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,105,105,95%,1e-23,48.15,1352,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN70188.1?report=genbank&log$=prottop&blast_rank=39&RID=KW0TW9ZX016"",""GBN70188.1"")"
hypothetical protein GE061_012656 [Apolygus lucorum],Apolygus lucorum,105,105,94%,1e-23,44.86,600,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAF6212135.1?report=genbank&log$=prottop&blast_rank=40&RID=KW0TW9ZX016"",""KAF6212135.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,105,105,96%,1e-23,42.73,883,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN26214.1?report=genbank&log$=prottop&blast_rank=41&RID=KW0TW9ZX016"",""GBN26214.1"")"
opie2a pol protein [Lasius niger],Lasius niger,105,105,95%,1e-23,41.67,913,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ91353.1?report=genbank&log$=prottop&blast_rank=42&RID=KW0TW9ZX016"",""KMQ91353.1"")"
uncharacterized protein LOC119650863 [Hermetia illucens],Hermetia illucens,101,101,96%,1e-23,42.73,221,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_037909950.1?report=genbank&log$=prottop&blast_rank=43&RID=KW0TW9ZX016"",""XP_037909950.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Araneus ventricosus],Araneus ventricosus,104,104,94%,2e-23,44.86,409,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBN10132.1?report=genbank&log$=prottop&blast_rank=44&RID=KW0TW9ZX016"",""GBN10132.1"")"
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,105,105,97%,2e-23,45.05,1346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ88472.1?report=genbank&log$=prottop&blast_rank=45&RID=KW0TW9ZX016"",""KMQ88472.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Habropoda laboriosa],Habropoda laboriosa,96.7,96.7,59%,2e-23,61.76,74,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KOC58648.1?report=genbank&log$=prottop&blast_rank=46&RID=KW0TW9ZX016"",""KOC58648.1"")"
