Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
retrovirus-related pol polyprotein from transposon tnt 1-94 [Lasius niger],Lasius niger,53.5,98.2,82%,2e-11,49.06,594,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ92168.1?report=genbank&log$=prottop&blast_rank=1&RID=KW0TW9ZX016"",""KMQ92168.1"")"
hypothetical protein GEV33_010130 [Tenebrio molitor],Tenebrio molitor,47.8,87.8,92%,2e-08,38.81,1924,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0812661.1?report=genbank&log$=prottop&blast_rank=2&RID=KW0TW9ZX016"",""KAH0812661.1"")"
hypothetical protein GEV33_001941 [Tenebrio molitor],Tenebrio molitor,46.2,86.6,92%,5e-08,38.81,1790,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0820850.1?report=genbank&log$=prottop&blast_rank=3&RID=KW0TW9ZX016"",""KAH0820850.1"")"
uncharacterized protein LOC126909428 [Daktulosphaira vitifoliae],Daktulosphaira vitifoliae,52.8,85.9,78%,8e-08,49.06,251,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_050547809.1?report=genbank&log$=prottop&blast_rank=4&RID=KW0TW9ZX016"",""XP_050547809.1"")"
hypothetical protein GEV33_003831 [Tenebrio molitor],Tenebrio molitor,45.8,85.1,92%,1e-07,38.81,1318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0818960.1?report=genbank&log$=prottop&blast_rank=5&RID=KW0TW9ZX016"",""KAH0818960.1"")"
uncharacterized protein LOC126908280 [Daktulosphaira vitifoliae],Daktulosphaira vitifoliae,51.2,85.1,78%,1e-07,47.17,134,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_050546151.1?report=genbank&log$=prottop&blast_rank=6&RID=KW0TW9ZX016"",""XP_050546151.1"")"
secreted RxLR effector protein 161-like [Apis laboriosa],Apis laboriosa,48.5,82.0,83%,1e-06,46.97,218,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043790699.1?report=genbank&log$=prottop&blast_rank=7&RID=KW0TW9ZX016"",""XP_043790699.1"")"
secreted RxLR effector protein 161-like [Rhagoletis pomonella],Rhagoletis pomonella,42.0,81.6,79%,2e-06,61.29,228,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_036347223.1?report=genbank&log$=prottop&blast_rank=8&RID=KW0TW9ZX016"",""XP_036347223.1"")"
secreted RxLR effector protein 161-like [Neodiprion lecontei],Neodiprion lecontei,41.6,80.9,92%,2e-06,37.31,254,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_046602591.1?report=genbank&log$=prottop&blast_rank=9&RID=KW0TW9ZX016"",""XP_046602591.1"")"
secreted RxLR effector protein 161-like [Belonocnema kinseyi],Belonocnema kinseyi,43.1,80.9,79%,3e-06,40.74,170,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033230350.1?report=genbank&log$=prottop&blast_rank=10&RID=KW0TW9ZX016"",""XP_033230350.1"")"
