Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,65.5,65.5,95%,4e-10,43.94,1377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ86259.1?report=genbank&log$=prottop&blast_rank=1&RID=KW0TW9ZX016"",""KMQ86259.1"")"
gag-pol polyprotein [Lasius niger],Lasius niger,61.6,61.6,95%,7e-09,42.42,651,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ85774.1?report=genbank&log$=prottop&blast_rank=2&RID=KW0TW9ZX016"",""KMQ85774.1"")"
uncharacterized mitochondrial protein AtMg00810-like [Lactuca sativa],Lactuca sativa,61.6,61.6,85%,8e-09,45.76,377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_023754735.1?report=genbank&log$=prottop&blast_rank=3&RID=KW0TW9ZX016"",""XP_023754735.1"")"
TPA: hypothetical protein [Flavobacterium sp.],Flavobacterium sp.,61.2,61.2,95%,1e-08,39.39,775,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBK83011.1?report=genbank&log$=prottop&blast_rank=4&RID=KW0TW9ZX016"",""HBK83011.1"")"
PREDICTED: uncharacterized protein LOC109183966 [Ipomoea nil],Ipomoea nil,61.2,61.2,95%,1e-08,43.94,406,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019189539.1?report=genbank&log$=prottop&blast_rank=5&RID=KW0TW9ZX016"",""XP_019189539.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Phytophthora cinnamomi],Phytophthora cinnamomi,61.2,61.2,89%,1e-08,40.32,844,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAG6611301.1?report=genbank&log$=prottop&blast_rank=6&RID=KW0TW9ZX016"",""KAG6611301.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Trichinella sp. T8],Trichinella sp. T8,60.8,60.8,93%,1e-08,38.46,954,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KRZ84114.1?report=genbank&log$=prottop&blast_rank=7&RID=KW0TW9ZX016"",""KRZ84114.1"")"
hypothetical protein PC121_g24868 [Phytophthora cactorum],Phytophthora cactorum,58.2,58.2,82%,1e-08,43.86,116,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAG3022017.1?report=genbank&log$=prottop&blast_rank=8&RID=KW0TW9ZX016"",""KAG3022017.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Trichinella spiralis],Trichinella spiralis,60.8,60.8,93%,2e-08,38.46,1240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KRY26687.1?report=genbank&log$=prottop&blast_rank=9&RID=KW0TW9ZX016"",""KRY26687.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Trichinella murrelli],Trichinella murrelli,60.5,60.5,93%,2e-08,38.46,1546,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KRX34768.1?report=genbank&log$=prottop&blast_rank=10&RID=KW0TW9ZX016"",""KRX34768.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Trichinella zimbabwensis],Trichinella zimbabwensis,60.1,60.1,93%,3e-08,38.46,1411,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KRZ01021.1?report=genbank&log$=prottop&blast_rank=11&RID=KW0TW9ZX016"",""KRZ01021.1"")"
retrotransposon unclassified [Lasius niger],Lasius niger,60.1,60.1,95%,3e-08,37.88,520,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ87942.1?report=genbank&log$=prottop&blast_rank=12&RID=KW0TW9ZX016"",""KMQ87942.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Phytophthora cinnamomi],Phytophthora cinnamomi,59.7,59.7,89%,3e-08,40.32,386,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAG6621381.1?report=genbank&log$=prottop&blast_rank=13&RID=KW0TW9ZX016"",""KAG6621381.1"")"
hypothetical protein PC117_g12721 [Phytophthora cactorum],Phytophthora cactorum,59.7,59.7,79%,3e-08,45.45,447,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAG2934300.1?report=genbank&log$=prottop&blast_rank=14&RID=KW0TW9ZX016"",""KAG2934300.1"")"
PREDICTED: uncharacterized protein LOC109166753 [Ipomoea nil],Ipomoea nil,58.9,58.9,93%,3e-08,43.08,206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_019171189.1?report=genbank&log$=prottop&blast_rank=15&RID=KW0TW9ZX016"",""XP_019171189.1"")"
