Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Megachile willughbiella genome assembly, chromosome: 3",Megachile willughbiella,690,690,84%,0.0,96.00,22388093,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243796.1?report=genbank&log$=nucltop&blast_rank=1&RID=KSXUHUZ701R"",""OX243796.1"")"
"Megachile ligniseca genome assembly, chromosome: 2",Megachile ligniseca,675,675,84%,0.0,95.51,18673841,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243778.1?report=genbank&log$=nucltop&blast_rank=2&RID=KSXUHUZ701R"",""OX243778.1"")"
"PREDICTED: Osmia bicornis bicornis uncharacterized LOC114873249 (LOC114873249), mRNA",Osmia bicornis bicornis,440,440,69%,2e-118,88.54,6635,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_029181366.2?report=genbank&log$=nucltop&blast_rank=3&RID=KSXUHUZ701R"",""XM_029181366.2"")"
"Osmia bicornis bicornis genome assembly, chromosome: 12",Osmia bicornis bicornis,440,440,69%,2e-118,88.54,9721635,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU015515.1?report=genbank&log$=nucltop&blast_rank=4&RID=KSXUHUZ701R"",""OU015515.1"")"
"PREDICTED: Osmia lignaria uncharacterized LOC117605273 (LOC117605273), transcript variant X1, mRNA",Osmia lignaria,438,438,70%,7e-118,88.32,7687,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_034326393.1?report=genbank&log$=nucltop&blast_rank=5&RID=KSXUHUZ701R"",""XM_034326393.1"")"
"Stelis phaeoptera genome assembly, chromosome: 4",Stelis phaeoptera,252,313,52%,6e-62,87.98,17592076,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX030933.1?report=genbank&log$=nucltop&blast_rank=6&RID=KSXUHUZ701R"",""OX030933.1"")"
"PREDICTED: Eufriesea mexicana uncharacterized LOC108551020 (LOC108551020), transcript variant X1, mRNA",Eufriesea mexicana,141,141,41%,7e-29,76.73,6012,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_017905015.1?report=genbank&log$=nucltop&blast_rank=7&RID=KSXUHUZ701R"",""XM_017905015.1"")"
"Bombus pascuorum genome assembly, chromosome: 3",Bombus pascuorum,127,127,41%,2e-24,75.37,19611501,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HG995270.1?report=genbank&log$=nucltop&blast_rank=8&RID=KSXUHUZ701R"",""HG995270.1"")"
"PREDICTED: Apis mellifera mediator of RNA polymerase II transcription subunit 22 (LOC410973), mRNA",Apis mellifera,125,125,41%,6e-24,75.86,1596,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_016911250.2?report=genbank&log$=nucltop&blast_rank=9&RID=KSXUHUZ701R"",""XM_016911250.2"")"
"Cyprinus carpio genome assembly common carp genome, scaffold: LG40, chromosome: 40",Cyprinus carpio,124,356,14%,2e-23,98.59,23490330,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590711.1?report=genbank&log$=nucltop&blast_rank=10&RID=KSXUHUZ701R"",""LN590711.1"")"
