Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Megachile willughbiella genome assembly, chromosome: 5",Megachile willughbiella,519,602,91%,2e-142,93.82,18826568,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243798.1?report=genbank&log$=nucltop&blast_rank=1&RID=KSXUHUZ701R"",""OX243798.1"")"
"Stelis phaeoptera genome assembly, chromosome: 4",Stelis phaeoptera,321,386,85%,1e-82,82.19,17592076,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX030933.1?report=genbank&log$=nucltop&blast_rank=2&RID=KSXUHUZ701R"",""OX030933.1"")"
"Ophion luteus genome assembly, chromosome: 6",Ophion luteus,283,364,90%,2e-71,78.47,50234018,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX101788.1?report=genbank&log$=nucltop&blast_rank=3&RID=KSXUHUZ701R"",""OX101788.1"")"
"Ophion luteus genome assembly, chromosome: 1",Ophion luteus,279,928,91%,3e-70,78.17,75994433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX101783.1?report=genbank&log$=nucltop&blast_rank=4&RID=KSXUHUZ701R"",""OX101783.1"")"
"Ophion luteus genome assembly, chromosome: 8",Ophion luteus,274,724,91%,1e-68,77.88,48280631,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX101790.1?report=genbank&log$=nucltop&blast_rank=5&RID=KSXUHUZ701R"",""OX101790.1"")"
"Megachile willughbiella genome assembly, chromosome: 3",Megachile willughbiella,251,251,92%,1e-61,75.58,22388093,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243796.1?report=genbank&log$=nucltop&blast_rank=6&RID=KSXUHUZ701R"",""OX243796.1"")"
"Ophion luteus genome assembly, chromosome: 13",Ophion luteus,218,292,89%,9e-52,74.70,25432465,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX101795.1?report=genbank&log$=nucltop&blast_rank=7&RID=KSXUHUZ701R"",""OX101795.1"")"
"Tenthredo mesomela genome assembly, chromosome: 2",Tenthredo mesomela,163,482,85%,2e-35,72.41,59015315,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX031014.1?report=genbank&log$=nucltop&blast_rank=8&RID=KSXUHUZ701R"",""OX031014.1"")"
"Ophion luteus genome assembly, chromosome: 2",Ophion luteus,150,934,89%,4e-31,77.37,67162817,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX101784.1?report=genbank&log$=nucltop&blast_rank=9&RID=KSXUHUZ701R"",""OX101784.1"")"
"Tenthredo notha genome assembly, chromosome: 7",Tenthredo notha,144,144,84%,2e-29,70.57,13966764,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU611912.1?report=genbank&log$=nucltop&blast_rank=10&RID=KSXUHUZ701R"",""OU611912.1"")"
"Tenthredo notha genome assembly, chromosome: 11",Tenthredo notha,141,141,84%,2e-28,69.84,10575604,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU611916.1?report=genbank&log$=nucltop&blast_rank=11&RID=KSXUHUZ701R"",""OU611916.1"")"
"Netelia dilatata genome assembly, chromosome: 5",Netelia dilatata,138,584,83%,7e-28,74.41,42605896,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX328015.1?report=genbank&log$=nucltop&blast_rank=12&RID=KSXUHUZ701R"",""OX328015.1"")"
"Alloplasta piceator genome assembly, chromosome: 4",Alloplasta piceator,123,452,85%,5e-23,70.25,60056918,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX333074.1?report=genbank&log$=nucltop&blast_rank=13&RID=KSXUHUZ701R"",""OX333074.1"")"
"Anoplius nigerrimus genome assembly, chromosome: 5",Anoplius nigerrimus,122,179,84%,5e-23,68.67,21052755,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU612081.1?report=genbank&log$=nucltop&blast_rank=14&RID=KSXUHUZ701R"",""OU612081.1"")"
"Tetramorium bicarinatum genome assembly, chromosome: 8",Tetramorium bicarinatum,115,246,83%,8e-21,68.17,21693591,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OV788326.1?report=genbank&log$=nucltop&blast_rank=15&RID=KSXUHUZ701R"",""OV788326.1"")"
"Alloplasta piceator genome assembly, chromosome: 3",Alloplasta piceator,113,300,74%,3e-20,69.53,60129163,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX333073.1?report=genbank&log$=nucltop&blast_rank=16&RID=KSXUHUZ701R"",""OX333073.1"")"
"Ophion luteus genome assembly, chromosome: 5",Ophion luteus,113,455,86%,3e-20,68.62,55279722,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX101787.1?report=genbank&log$=nucltop&blast_rank=17&RID=KSXUHUZ701R"",""OX101787.1"")"
"Ophion luteus genome assembly, chromosome: 4",Ophion luteus,113,185,86%,3e-20,68.62,55583403,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX101786.1?report=genbank&log$=nucltop&blast_rank=18&RID=KSXUHUZ701R"",""OX101786.1"")"
"Machimus atricapillus genome assembly, chromosome: X",Machimus atricapillus,112,727,84%,9e-20,71.50,54569305,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW121785.1?report=genbank&log$=nucltop&blast_rank=19&RID=KSXUHUZ701R"",""OW121785.1"")"
"Anoplius nigerrimus genome assembly, chromosome: 10",Anoplius nigerrimus,112,425,83%,9e-20,68.37,17689675,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU612086.1?report=genbank&log$=nucltop&blast_rank=20&RID=KSXUHUZ701R"",""OU612086.1"")"
"Cerceris rybyensis genome assembly, chromosome: 9",Cerceris rybyensis,110,352,84%,3e-19,68.27,21964031,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342797.1?report=genbank&log$=nucltop&blast_rank=21&RID=KSXUHUZ701R"",""OU342797.1"")"
"Megachile ligniseca genome assembly, chromosome: 13",Megachile ligniseca,109,109,58%,3e-19,70.91,11524974,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243789.1?report=genbank&log$=nucltop&blast_rank=22&RID=KSXUHUZ701R"",""OX243789.1"")"
