Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Megachile willughbiella genome assembly, chromosome: 2",Megachile willughbiella,507,507,93%,1e-138,94.21,24375572,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243795.1?report=genbank&log$=nucltop&blast_rank=1&RID=KSXUHUZ701R"",""OX243795.1"")"
"Megachile willughbiella genome assembly, chromosome: 5",Megachile willughbiella,489,489,93%,3e-133,92.99,18826568,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243798.1?report=genbank&log$=nucltop&blast_rank=2&RID=KSXUHUZ701R"",""OX243798.1"")"
"Megachile willughbiella genome assembly, chromosome: 3",Megachile willughbiella,306,306,93%,2e-78,80.73,22388093,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243796.1?report=genbank&log$=nucltop&blast_rank=3&RID=KSXUHUZ701R"",""OX243796.1"")"
"Megachile ligniseca genome assembly, chromosome: 2",Megachile ligniseca,234,234,70%,1e-56,80.97,18673841,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243778.1?report=genbank&log$=nucltop&blast_rank=4&RID=KSXUHUZ701R"",""OX243778.1"")"
"Megachile willughbiella genome assembly, chromosome: 12",Megachile willughbiella,215,283,63%,3e-51,88.17,14767377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243805.1?report=genbank&log$=nucltop&blast_rank=5&RID=KSXUHUZ701R"",""OX243805.1"")"
"Ophion luteus genome assembly, chromosome: 13",Ophion luteus,176,176,75%,2e-39,75.47,25432465,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX101795.1?report=genbank&log$=nucltop&blast_rank=6&RID=KSXUHUZ701R"",""OX101795.1"")"
"Ophion luteus genome assembly, chromosome: 6",Ophion luteus,168,168,61%,1e-36,77.21,50234018,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX101788.1?report=genbank&log$=nucltop&blast_rank=7&RID=KSXUHUZ701R"",""OX101788.1"")"
"Ophion luteus genome assembly, chromosome: 1",Ophion luteus,168,168,61%,1e-36,77.21,75994433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX101783.1?report=genbank&log$=nucltop&blast_rank=8&RID=KSXUHUZ701R"",""OX101783.1"")"
"Ophion luteus genome assembly, chromosome: 2",Ophion luteus,166,166,55%,4e-36,78.87,67162817,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX101784.1?report=genbank&log$=nucltop&blast_rank=9&RID=KSXUHUZ701R"",""OX101784.1"")"
"Ophion luteus genome assembly, chromosome: 8",Ophion luteus,163,163,61%,2e-35,76.74,48280631,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX101790.1?report=genbank&log$=nucltop&blast_rank=10&RID=KSXUHUZ701R"",""OX101790.1"")"
"Stelis phaeoptera genome assembly, chromosome: 4",Stelis phaeoptera,161,237,90%,5e-35,76.26,17592076,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX030933.1?report=genbank&log$=nucltop&blast_rank=11&RID=KSXUHUZ701R"",""OX030933.1"")"
"Netelia dilatata genome assembly, chromosome: 4",Netelia dilatata,115,115,71%,7e-21,72.05,47279114,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX328014.1?report=genbank&log$=nucltop&blast_rank=12&RID=KSXUHUZ701R"",""OX328014.1"")"
"Machimus atricapillus genome assembly, chromosome: X",Machimus atricapillus,96.9,279,65%,2e-15,70.09,54569305,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW121785.1?report=genbank&log$=nucltop&blast_rank=13&RID=KSXUHUZ701R"",""OW121785.1"")"
"Buathra laborator genome assembly, chromosome: 1",Buathra laborator,94.2,94.2,48%,2e-14,72.19,33193724,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW203892.1?report=genbank&log$=nucltop&blast_rank=14&RID=KSXUHUZ701R"",""OW203892.1"")"
"Melinaea marsaeus rileyi genome assembly, chromosome: 12",Melinaea marsaeus rileyi,90.6,90.6,58%,3e-13,71.22,25946728,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU911093.1?report=genbank&log$=nucltop&blast_rank=15&RID=KSXUHUZ701R"",""OU911093.1"")"
