Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"PREDICTED: Bombus pyrosoma feline leukemia virus subgroup C receptor-related protein 2-like (LOC122567695), transcript variant X6, mRNA",Bombus pyrosoma,396,396,100%,1e-105,95.18,7641,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043726567.1?report=genbank&log$=nucltop&blast_rank=1&RID=KPUYC5RG013"",""XM_043726567.1"")"
"PREDICTED: Bombus vancouverensis nearcticus uncharacterized MFS-type transporter C09D4.1-like (LOC117157509), transcript variant X1, mRNA",Bombus vancouverensis nearcticus,308,308,71%,4e-79,98.31,3945,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_033335562.1?report=genbank&log$=nucltop&blast_rank=2&RID=KPUYC5RG013"",""XM_033335562.1"")"
"PREDICTED: Bombus impatiens uncharacterized MFS-type transporter C09D4.1 (LOC100745386), transcript variant X1, mRNA",Bombus impatiens,308,308,71%,4e-79,98.31,7300,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_003491960.4?report=genbank&log$=nucltop&blast_rank=3&RID=KPUYC5RG013"",""XM_003491960.4"")"
"PREDICTED: Bombus huntii uncharacterized MFS-type transporter C09D4.1-like (LOC126872007), transcript variant X1, mRNA",Bombus huntii,308,308,71%,4e-79,98.31,7314,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050631462.1?report=genbank&log$=nucltop&blast_rank=4&RID=KPUYC5RG013"",""XM_050631462.1"")"
"PREDICTED: Bombus vosnesenskii uncharacterized MFS-type transporter C09D4.1-like (LOC117239204), transcript variant X1, mRNA",Bombus vosnesenskii,304,304,71%,5e-78,97.75,3951,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_033504625.1?report=genbank&log$=nucltop&blast_rank=5&RID=KPUYC5RG013"",""XM_033504625.1"")"
"PREDICTED: Bombus bifarius uncharacterized MFS-type transporter C09D4.1-like (LOC117205367), transcript variant X1, mRNA",Bombus bifarius,304,304,71%,5e-78,97.75,3943,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_033443702.1?report=genbank&log$=nucltop&blast_rank=6&RID=KPUYC5RG013"",""XM_033443702.1"")"
"Bombus hypnorum genome assembly, chromosome: 6",Bombus hypnorum,299,422,100%,2e-76,97.19,24264022,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU427025.1?report=genbank&log$=nucltop&blast_rank=7&RID=KPUYC5RG013"",""OU427025.1"")"
"PREDICTED: Bombus terrestris uncharacterized MFS-type transporter C09D4.1 (LOC100642804), transcript variant X1, mRNA",Bombus terrestris,290,290,71%,1e-73,96.07,7416,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_012308554.3?report=genbank&log$=nucltop&blast_rank=8&RID=KPUYC5RG013"",""XM_012308554.3"")"
"Bombus terrestris genome assembly, chromosome: 5",Bombus terrestris,290,407,99%,1e-73,96.07,14194883,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342925.1?report=genbank&log$=nucltop&blast_rank=9&RID=KPUYC5RG013"",""OU342925.1"")"
"PREDICTED: Bombus pyrosoma feline leukemia virus subgroup C receptor-related protein 2-like (LOC122567695), transcript variant X1, mRNA",Bombus pyrosoma,281,281,71%,5e-71,94.94,7394,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043726562.1?report=genbank&log$=nucltop&blast_rank=10&RID=KPUYC5RG013"",""XM_043726562.1"")"
