Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"PREDICTED: Bombus impatiens uncharacterized MFS-type transporter C09D4.1 (LOC100745386), transcript variant X1, mRNA",Bombus impatiens,936,936,93%,0.0,99.06,7300,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_003491960.4?report=genbank&log$=nucltop&blast_rank=1&RID=KPUYC5RG013"",""XM_003491960.4"")"
"PREDICTED: Bombus huntii uncharacterized MFS-type transporter C09D4.1-like (LOC126872007), transcript variant X1, mRNA",Bombus huntii,922,922,93%,0.0,98.49,7314,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050631462.1?report=genbank&log$=nucltop&blast_rank=2&RID=KPUYC5RG013"",""XM_050631462.1"")"
"PREDICTED: Bombus vancouverensis nearcticus uncharacterized MFS-type transporter C09D4.1-like (LOC117157509), transcript variant X1, mRNA",Bombus vancouverensis nearcticus,918,918,93%,0.0,98.31,3945,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_033335562.1?report=genbank&log$=nucltop&blast_rank=3&RID=KPUYC5RG013"",""XM_033335562.1"")"
"PREDICTED: Bombus vosnesenskii uncharacterized MFS-type transporter C09D4.1-like (LOC117239204), transcript variant X1, mRNA",Bombus vosnesenskii,913,913,93%,0.0,98.12,3951,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_033504625.1?report=genbank&log$=nucltop&blast_rank=4&RID=KPUYC5RG013"",""XM_033504625.1"")"
"PREDICTED: Bombus bifarius uncharacterized MFS-type transporter C09D4.1-like (LOC117205367), transcript variant X1, mRNA",Bombus bifarius,913,913,93%,0.0,98.12,3943,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_033443702.1?report=genbank&log$=nucltop&blast_rank=5&RID=KPUYC5RG013"",""XM_033443702.1"")"
"PREDICTED: Bombus terrestris uncharacterized MFS-type transporter C09D4.1 (LOC100642804), transcript variant X1, mRNA",Bombus terrestris,877,877,93%,0.0,96.61,7416,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_012308554.3?report=genbank&log$=nucltop&blast_rank=6&RID=KPUYC5RG013"",""XM_012308554.3"")"
"PREDICTED: Bombus pyrosoma feline leukemia virus subgroup C receptor-related protein 2-like (LOC122567695), transcript variant X1, mRNA",Bombus pyrosoma,859,859,93%,0.0,95.86,7394,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043726562.1?report=genbank&log$=nucltop&blast_rank=7&RID=KPUYC5RG013"",""XM_043726562.1"")"
"PREDICTED: Bombus affinis uncharacterized MFS-type transporter C09D4.1 (LOC126921748), transcript variant X1, mRNA",Bombus affinis,853,853,93%,0.0,95.67,7026,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050733588.1?report=genbank&log$=nucltop&blast_rank=8&RID=KPUYC5RG013"",""XM_050733588.1"")"
"PREDICTED: Bombus impatiens uncharacterized MFS-type transporter C09D4.1 (LOC100745386), transcript variant X2, mRNA",Bombus impatiens,637,637,63%,4e-178,99.44,7648,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_033322524.1?report=genbank&log$=nucltop&blast_rank=9&RID=KPUYC5RG013"",""XM_033322524.1"")"
"PREDICTED: Bombus huntii uncharacterized MFS-type transporter C09D4.1-like (LOC126872007), transcript variant X4, mRNA",Bombus huntii,624,624,63%,1e-173,98.60,7578,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050631465.1?report=genbank&log$=nucltop&blast_rank=10&RID=KPUYC5RG013"",""XM_050631465.1"")"
"PREDICTED: Bombus huntii uncharacterized MFS-type transporter C09D4.1-like (LOC126872007), transcript variant X3, mRNA",Bombus huntii,624,624,63%,1e-173,98.60,8015,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050631464.1?report=genbank&log$=nucltop&blast_rank=11&RID=KPUYC5RG013"",""XM_050631464.1"")"
"PREDICTED: Bombus huntii uncharacterized MFS-type transporter C09D4.1-like (LOC126872007), transcript variant X2, mRNA",Bombus huntii,624,624,63%,1e-173,98.60,7652,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050631463.1?report=genbank&log$=nucltop&blast_rank=12&RID=KPUYC5RG013"",""XM_050631463.1"")"
"PREDICTED: Bombus vosnesenskii uncharacterized MFS-type transporter C09D4.1-like (LOC117239204), transcript variant X2, mRNA",Bombus vosnesenskii,619,619,63%,1e-172,98.32,2468,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_033504626.1?report=genbank&log$=nucltop&blast_rank=13&RID=KPUYC5RG013"",""XM_033504626.1"")"
"PREDICTED: Bombus bifarius uncharacterized MFS-type transporter C09D4.1-like (LOC117205367), transcript variant X2, mRNA",Bombus bifarius,619,619,63%,1e-172,98.32,4637,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_033443703.1?report=genbank&log$=nucltop&blast_rank=14&RID=KPUYC5RG013"",""XM_033443703.1"")"
"PREDICTED: Bombus vancouverensis nearcticus uncharacterized MFS-type transporter C09D4.1-like (LOC117157509), transcript variant X2, mRNA",Bombus vancouverensis nearcticus,619,619,63%,1e-172,98.32,4639,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_033335563.1?report=genbank&log$=nucltop&blast_rank=15&RID=KPUYC5RG013"",""XM_033335563.1"")"
"PREDICTED: Bombus affinis uncharacterized MFS-type transporter C09D4.1 (LOC126921748), transcript variant X2, mRNA",Bombus affinis,606,606,63%,3e-168,97.49,8082,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050733589.1?report=genbank&log$=nucltop&blast_rank=16&RID=KPUYC5RG013"",""XM_050733589.1"")"
"PREDICTED: Bombus terrestris uncharacterized MFS-type transporter C09D4.1 (LOC100642804), transcript variant X2, mRNA",Bombus terrestris,597,597,63%,1e-165,96.93,7698,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_048405898.1?report=genbank&log$=nucltop&blast_rank=17&RID=KPUYC5RG013"",""XM_048405898.1"")"
"PREDICTED: Bombus pyrosoma feline leukemia virus subgroup C receptor-related protein 2-like (LOC122567695), transcript variant X7, mRNA",Bombus pyrosoma,588,588,63%,7e-163,96.37,7222,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043726568.1?report=genbank&log$=nucltop&blast_rank=18&RID=KPUYC5RG013"",""XM_043726568.1"")"
"PREDICTED: Bombus pyrosoma feline leukemia virus subgroup C receptor-related protein 2-like (LOC122567695), transcript variant X6, mRNA",Bombus pyrosoma,588,869,93%,7e-163,96.37,7641,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_043726567.1?report=genbank&log$=nucltop&blast_rank=19&RID=KPUYC5RG013"",""XM_043726567.1"")"
