Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Megachile willughbiella genome assembly, chromosome: 6",Megachile willughbiella,301,301,79%,6e-77,91.87,18264720,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243799.1?report=genbank&log$=nucltop&blast_rank=1&RID=KSUVA36S01R"",""OX243799.1"")"
"Megachile ligniseca genome assembly, chromosome: 4",Megachile ligniseca,253,253,79%,8e-63,86.60,16218634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243780.1?report=genbank&log$=nucltop&blast_rank=2&RID=KSUVA36S01R"",""OX243780.1"")"
"Seladonia tumulorum genome assembly, chromosome: 14",Seladonia tumulorum,224,434,80%,1e-53,83.41,12770600,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565279.1?report=genbank&log$=nucltop&blast_rank=3&RID=KSUVA36S01R"",""OU565279.1"")"
"Lasioglossum morio genome assembly, chromosome: 9",Lasioglossum morio,220,220,79%,2e-52,83.25,18384561,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744331.1?report=genbank&log$=nucltop&blast_rank=4&RID=KSUVA36S01R"",""OU744331.1"")"
"Lasioglossum lativentre genome assembly, chromosome: 13",Lasioglossum lativentre,219,219,80%,2e-52,82.94,5790005,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744367.1?report=genbank&log$=nucltop&blast_rank=5&RID=KSUVA36S01R"",""OU744367.1"")"
"Lasioglossum morio genome assembly, chromosome: 4",Lasioglossum morio,214,410,79%,7e-51,82.86,31474127,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744326.1?report=genbank&log$=nucltop&blast_rank=6&RID=KSUVA36S01R"",""OU744326.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 14",Sphecodes monilicornis,205,310,80%,4e-48,81.52,22336721,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565297.1?report=genbank&log$=nucltop&blast_rank=7&RID=KSUVA36S01R"",""OU565297.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 8",Sphecodes monilicornis,205,205,80%,4e-48,81.52,27859942,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565291.1?report=genbank&log$=nucltop&blast_rank=8&RID=KSUVA36S01R"",""OU565291.1"")"
"Nomada fabriciana genome assembly, chromosome: 12",Nomada fabriciana,183,269,80%,1e-41,79.15,12756320,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU015698.1?report=genbank&log$=nucltop&blast_rank=9&RID=KSUVA36S01R"",""OU015698.1"")"
"Anoplius nigerrimus genome assembly, chromosome: 10",Anoplius nigerrimus,182,1175,79%,4e-41,79.33,17689675,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU612086.1?report=genbank&log$=nucltop&blast_rank=10&RID=KSUVA36S01R"",""OU612086.1"")"
"Nomada fabriciana genome assembly, chromosome: 10",Nomada fabriciana,180,325,78%,1e-40,80.73,10996985,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU015699.1?report=genbank&log$=nucltop&blast_rank=11&RID=KSUVA36S01R"",""OU015699.1"")"
"Lasioglossum lativentre genome assembly, chromosome: 7",Lasioglossum lativentre,178,178,80%,5e-40,78.67,27713800,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744361.1?report=genbank&log$=nucltop&blast_rank=12&RID=KSUVA36S01R"",""OU744361.1"")"
"Anoplius nigerrimus genome assembly, chromosome: 5",Anoplius nigerrimus,178,919,79%,5e-40,78.85,21052755,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU612081.1?report=genbank&log$=nucltop&blast_rank=13&RID=KSUVA36S01R"",""OU612081.1"")"
"Stelis phaeoptera genome assembly, chromosome: 2",Stelis phaeoptera,120,362,80%,1e-22,80.15,18559119,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX030931.1?report=genbank&log$=nucltop&blast_rank=14&RID=KSUVA36S01R"",""OX030931.1"")"
"Anoplius nigerrimus genome assembly, chromosome: 14",Anoplius nigerrimus,120,342,78%,1e-22,72.82,15783574,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU612090.1?report=genbank&log$=nucltop&blast_rank=15&RID=KSUVA36S01R"",""OU612090.1"")"
"Ectemnius continuus genome assembly, chromosome: 11",Ectemnius continuus,119,119,78%,4e-22,72.86,14202596,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342866.1?report=genbank&log$=nucltop&blast_rank=16&RID=KSUVA36S01R"",""OU342866.1"")"
"Ectemnius continuus genome assembly, chromosome: 4",Ectemnius continuus,118,118,75%,4e-22,73.27,20120807,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342859.1?report=genbank&log$=nucltop&blast_rank=17&RID=KSUVA36S01R"",""OU342859.1"")"
"Anoplius nigerrimus genome assembly, chromosome: 2",Anoplius nigerrimus,117,117,78%,1e-21,73.68,25181928,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU612078.1?report=genbank&log$=nucltop&blast_rank=18&RID=KSUVA36S01R"",""OU612078.1"")"
"Andrena haemorrhoa genome assembly, chromosome: 1",Andrena haemorrhoa,116,116,78%,1e-21,73.08,59446405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342940.1?report=genbank&log$=nucltop&blast_rank=19&RID=KSUVA36S01R"",""OU342940.1"")"
"Stelis phaeoptera genome assembly, chromosome: 15",Stelis phaeoptera,115,115,49%,5e-21,79.39,10775491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX030944.1?report=genbank&log$=nucltop&blast_rank=20&RID=KSUVA36S01R"",""OX030944.1"")"
"Lasioglossum lativentre genome assembly, chromosome: 5",Lasioglossum lativentre,112,732,79%,6e-20,77.70,31464012,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744359.1?report=genbank&log$=nucltop&blast_rank=21&RID=KSUVA36S01R"",""OU744359.1"")"
"Andrena haemorrhoa genome assembly, chromosome: 3",Andrena haemorrhoa,111,111,76%,6e-20,72.14,42634267,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342942.1?report=genbank&log$=nucltop&blast_rank=22&RID=KSUVA36S01R"",""OU342942.1"")"
"Megachile willughbiella genome assembly, chromosome: 1",Megachile willughbiella,105,162,68%,3e-18,73.45,25798526,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243794.1?report=genbank&log$=nucltop&blast_rank=23&RID=KSUVA36S01R"",""OX243794.1"")"
"Andrena hattorfiana genome assembly, chromosome: 3",Andrena hattorfiana,104,104,78%,9e-18,71.01,79350654,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX122891.2?report=genbank&log$=nucltop&blast_rank=24&RID=KSUVA36S01R"",""OX122891.2"")"
"Lasioglossum pauxillum genome assembly, chromosome: 1",Lasioglossum pauxillum,104,241,79%,9e-18,73.12,55061150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW121699.1?report=genbank&log$=nucltop&blast_rank=25&RID=KSUVA36S01R"",""OW121699.1"")"
"Ectemnius lituratus genome assembly, chromosome: 13",Ectemnius lituratus,104,104,74%,9e-18,71.29,8661520,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU343045.1?report=genbank&log$=nucltop&blast_rank=26&RID=KSUVA36S01R"",""OU343045.1"")"
"Osmia bicornis bicornis genome assembly, chromosome: 9",Osmia bicornis bicornis,102,102,49%,3e-17,77.10,10976010,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU015512.1?report=genbank&log$=nucltop&blast_rank=27&RID=KSUVA36S01R"",""OU015512.1"")"
"Nysson spinosus genome assembly, chromosome: 8",Nysson spinosus,101,160,73%,1e-16,71.94,12535200,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342837.1?report=genbank&log$=nucltop&blast_rank=28&RID=KSUVA36S01R"",""OU342837.1"")"
"Andrena hattorfiana genome assembly, chromosome: 2",Andrena hattorfiana,99.6,167,78%,4e-16,70.53,82471506,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX122890.1?report=genbank&log$=nucltop&blast_rank=29&RID=KSUVA36S01R"",""OX122890.1"")"
"Lasioglossum lativentre genome assembly, chromosome: 3",Lasioglossum lativentre,97.8,250,79%,1e-15,70.95,38711084,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744357.1?report=genbank&log$=nucltop&blast_rank=30&RID=KSUVA36S01R"",""OU744357.1"")"
"Lasioglossum lativentre genome assembly, chromosome: 2",Lasioglossum lativentre,97.8,97.8,79%,1e-15,70.95,41591170,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744356.1?report=genbank&log$=nucltop&blast_rank=31&RID=KSUVA36S01R"",""OU744356.1"")"
"Lasioglossum morio genome assembly, chromosome: 8",Lasioglossum morio,97.8,97.8,79%,1e-15,70.95,19237163,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744330.1?report=genbank&log$=nucltop&blast_rank=32&RID=KSUVA36S01R"",""OU744330.1"")"
"Anoplius nigerrimus genome assembly, chromosome: 1",Anoplius nigerrimus,97.8,97.8,78%,1e-15,70.39,17148208,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU612077.1?report=genbank&log$=nucltop&blast_rank=33&RID=KSUVA36S01R"",""OU612077.1"")"
"Ectemnius continuus genome assembly, chromosome: 12",Ectemnius continuus,96.0,96.0,73%,5e-15,71.07,13757249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342867.1?report=genbank&log$=nucltop&blast_rank=34&RID=KSUVA36S01R"",""OU342867.1"")"
"PREDICTED: Osmia bicornis bicornis secreted RxLR effector protein 161-like (LOC123988865), mRNA",Osmia bicornis bicornis,95.1,95.1,41%,5e-15,79.82,612,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_046289620.1?report=genbank&log$=nucltop&blast_rank=35&RID=KSUVA36S01R"",""XM_046289620.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 16",Sphecodes monilicornis,94.2,94.2,49%,2e-14,75.97,20218234,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565299.1?report=genbank&log$=nucltop&blast_rank=36&RID=KSUVA36S01R"",""OU565299.1"")"
"Lasioglossum lativentre genome assembly, chromosome: 9",Lasioglossum lativentre,93.3,149,79%,2e-14,70.48,24658681,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744363.1?report=genbank&log$=nucltop&blast_rank=37&RID=KSUVA36S01R"",""OU744363.1"")"
