Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Megachile willughbiella genome assembly, chromosome: 13",Megachile willughbiella,702,808,91%,0.0,89.66,13751693,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243806.1?report=genbank&log$=nucltop&blast_rank=1&RID=KSUVA36S01R"",""OX243806.1"")"
"Megachile ligniseca genome assembly, chromosome: 8",Megachile ligniseca,573,634,85%,2e-158,84.48,14185458,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243784.1?report=genbank&log$=nucltop&blast_rank=2&RID=KSUVA36S01R"",""OX243784.1"")"
"Megachile willughbiella genome assembly, chromosome: 5",Megachile willughbiella,411,411,74%,1e-109,78.29,18826568,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243798.1?report=genbank&log$=nucltop&blast_rank=3&RID=KSUVA36S01R"",""OX243798.1"")"
"Ancistrocerus nigricornis genome assembly, chromosome: 4",Ancistrocerus nigricornis,362,362,76%,6e-95,75.63,36036756,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU696667.1?report=genbank&log$=nucltop&blast_rank=4&RID=KSUVA36S01R"",""OU696667.1"")"
"Anoplius nigerrimus genome assembly, chromosome: 10",Anoplius nigerrimus,278,1166,76%,2e-69,72.01,17689675,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU612086.1?report=genbank&log$=nucltop&blast_rank=5&RID=KSUVA36S01R"",""OU612086.1"")"
"Anoplius nigerrimus genome assembly, chromosome: 11",Anoplius nigerrimus,273,273,76%,2e-68,71.81,16516523,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU612087.1?report=genbank&log$=nucltop&blast_rank=6&RID=KSUVA36S01R"",""OU612087.1"")"
"Mimumesa dahlbomi genome assembly, chromosome: 3",Mimumesa dahlbomi,232,333,64%,7e-56,78.09,19515618,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU824115.1?report=genbank&log$=nucltop&blast_rank=7&RID=KSUVA36S01R"",""OU824115.1"")"
"Anoplius nigerrimus genome assembly, chromosome: 14",Anoplius nigerrimus,216,521,72%,6e-51,70.06,15783574,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU612090.1?report=genbank&log$=nucltop&blast_rank=8&RID=KSUVA36S01R"",""OU612090.1"")"
"Anoplius nigerrimus genome assembly, chromosome: 5",Anoplius nigerrimus,213,630,72%,7e-50,70.22,21052755,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU612081.1?report=genbank&log$=nucltop&blast_rank=9&RID=KSUVA36S01R"",""OU612081.1"")"
"Ectemnius continuus genome assembly, chromosome: 5",Ectemnius continuus,204,204,77%,4e-47,69.22,16153894,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342860.1?report=genbank&log$=nucltop&blast_rank=10&RID=KSUVA36S01R"",""OU342860.1"")"
