Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Sacbrood virus isolate MD2, complete genome",Sacbrood virus,631,631,100%,4e-176,99.16,8861,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG545287.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8PN190D013"",""MG545287.1"")"
"Sacbrood virus isolate MD1, complete genome",Sacbrood virus,618,618,100%,3e-172,98.32,8861,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG545286.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8PN190D013"",""MG545286.1"")"
"Sacbrood virus isolate SBV_MS, complete genome",Sacbrood virus,586,586,100%,1e-162,96.36,8828,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH267698.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8PN190D013"",""MH267698.1"")"
"Sacbrood virus strain SBV2C polyprotein gene, complete cds",Sacbrood virus,586,586,100%,1e-162,96.36,8818,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OL803869.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8PN190D013"",""OL803869.1"")"
"Sacbrood virus isolate SBV-MS-JUN15, complete genome",Sacbrood virus,581,581,100%,2e-161,96.08,8830,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636333.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8PN190D013"",""MT636333.1"")"
"Sacbrood virus isolate SBV-MS-APR15, complete genome",Sacbrood virus,581,581,100%,2e-161,96.08,8830,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636332.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8PN190D013"",""MT636332.1"")"
"Sacbrood virus isolate SBV-MR-AUG15, complete genome",Sacbrood virus,581,581,100%,2e-161,96.08,8830,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636329.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8PN190D013"",""MT636329.1"")"
"Sacbrood virus isolate SBV-MS-OCT15, complete genome",Sacbrood virus,577,577,100%,8e-160,95.80,8830,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636336.1?report=genbank&log$=nucltop&blast_rank=8&RID=M8PN190D013"",""MT636336.1"")"
"Sacbrood virus isolate SBV-MS-SEP15, complete genome",Sacbrood virus,577,577,100%,8e-160,95.80,8830,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636335.1?report=genbank&log$=nucltop&blast_rank=9&RID=M8PN190D013"",""MT636335.1"")"
"Sacbrood virus isolate SBV-MR-OCT15, complete genome",Sacbrood virus,577,577,100%,8e-160,95.80,8830,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636331.1?report=genbank&log$=nucltop&blast_rank=10&RID=M8PN190D013"",""MT636331.1"")"
