Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Deformed wing virus isolate TaptB2 lp gene, partial cds",Deformed wing virus,370,370,100%,3e-98,97.27,328,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP734838.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8PN190D013"",""KP734838.1"")"
"Deformed wing virus isolate TaptB1 lp gene, partial cds",Deformed wing virus,370,370,100%,3e-98,97.27,328,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP734837.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8PN190D013"",""KP734837.1"")"
"Deformed wing virus isolate AliL1 lp gene, partial cds",Deformed wing virus,367,367,100%,4e-97,96.82,328,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP734726.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8PN190D013"",""KP734726.1"")"
"Deformed wing virus isolate SLO/V1/2011 L protein gene, partial cds",Deformed wing virus,366,366,100%,1e-96,96.82,471,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF409100.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8PN190D013"",""MF409100.1"")"
"Deformed wing virus isolate SLO/BM199/2013 L protein gene, partial cds",Deformed wing virus,366,366,100%,1e-96,96.82,471,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MF409092.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8PN190D013"",""MF409092.1"")"
"Deformed wing virus isolate HAM3 lp gene, partial cds",Deformed wing virus,366,366,100%,1e-96,96.82,328,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP734769.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8PN190D013"",""KP734769.1"")"
"Deformed wing virus isolate DWV-MS-APR15, complete genome",Deformed wing virus,366,366,100%,1e-96,96.82,10152,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636322.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8PN190D013"",""MT636322.1"")"
"Deformed wing virus isolate UOMBF lp gene, partial cds",Deformed wing virus,362,362,100%,2e-95,96.36,328,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP734845.1?report=genbank&log$=nucltop&blast_rank=8&RID=M8PN190D013"",""KP734845.1"")"
"Deformed wing virus isolate SPJM3H lp gene, partial cds",Deformed wing virus,362,362,100%,2e-95,96.36,328,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP734829.1?report=genbank&log$=nucltop&blast_rank=9&RID=M8PN190D013"",""KP734829.1"")"
"Deformed wing virus isolate HAWEV3B lp gene, partial cds",Deformed wing virus,362,362,100%,2e-95,96.36,328,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP734770.1?report=genbank&log$=nucltop&blast_rank=10&RID=M8PN190D013"",""KP734770.1"")"
