Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Prunus virus I isolate c18 segment RNA3, complete sequence",Prunus virus I,317,317,99%,2e-81,74.95,2231,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW579755.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8PN190D013"",""MW579755.1"")"
"Strawberry necrotic shock virus segment RNA 3, complete sequence",Strawberry necrotic shock virus,273,273,100%,2e-68,73.19,2245,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AY363228.2?report=genbank&log$=nucltop&blast_rank=2&RID=M8PN190D013"",""AY363228.2"")"
"Strawberry necrotic shock virus isolate Florida-4 movement protein and coat protein genes, complete cds",Strawberry necrotic shock virus,270,270,99%,2e-67,72.55,2249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KU053514.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8PN190D013"",""KU053514.1"")"
"Prunus virus I isolate BOL20SW segment RNA3, complete sequence",Prunus virus I,268,268,81%,8e-67,75.06,2222,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OL472065.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8PN190D013"",""OL472065.1"")"
Prunus virus I isolate DSMZ PV-0309 segment RNA 3 genomic sequence,Prunus virus I,268,268,81%,8e-67,75.06,2225,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OL584350.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8PN190D013"",""OL584350.1"")"
"Strawberry necrotic shock virus isolate SNSV-840 segment RNA 3, complete sequence",Strawberry necrotic shock virus,266,266,99%,3e-66,72.35,2249,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/JF781586.2?report=genbank&log$=nucltop&blast_rank=6&RID=M8PN190D013"",""JF781586.2"")"
"Tobacco streak virus coat protein (P4) gene, complete cds",Tobacco streak virus,248,248,96%,7e-61,71.83,1028,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/AY354406.2?report=genbank&log$=nucltop&blast_rank=7&RID=M8PN190D013"",""AY354406.2"")"
"Tobacco streak virus isolate dp segment RNA3, complete sequence",Tobacco streak virus,245,245,97%,9e-60,72.28,2191,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KR017710.1?report=genbank&log$=nucltop&blast_rank=8&RID=M8PN190D013"",""KR017710.1"")"
Complete sequence of tobacco streak virus RNA 3 (TSV RNA 3),Tobacco streak virus,241,241,97%,1e-58,72.08,2205,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/X00435.1?report=genbank&log$=nucltop&blast_rank=9&RID=M8PN190D013"",""X00435.1"")"
"Tobacco streak virus isolate OK segment RNA 3 movement protein and coat protein genes, complete cds",Tobacco streak virus,237,237,99%,1e-57,71.76,2162,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP256520.1?report=genbank&log$=nucltop&blast_rank=10&RID=M8PN190D013"",""KP256520.1"")"
