Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Sacbrood virus isolate SBV_MS, complete genome",Sacbrood virus,501,501,99%,4e-137,98.95,8828,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH267698.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8RD29V601R"",""MH267698.1"")"
"Sacbrood virus isolate SBV-MR-APR15, complete genome",Sacbrood virus,501,501,99%,4e-137,98.95,8830,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636327.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8RD29V601R"",""MT636327.1"")"
"Sacbrood virus isolate MD2, complete genome",Sacbrood virus,497,497,99%,5e-136,98.60,8861,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG545287.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8RD29V601R"",""MG545287.1"")"
"Sacbrood virus isolate SBV-MS-OCT15, complete genome",Sacbrood virus,497,497,99%,5e-136,98.60,8830,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636336.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8RD29V601R"",""MT636336.1"")"
"Sacbrood virus isolate SBV-MS-AUG15, complete genome",Sacbrood virus,497,497,99%,5e-136,98.60,8830,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636334.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8RD29V601R"",""MT636334.1"")"
"Sacbrood virus isolate SBV-MS-JUN15, complete genome",Sacbrood virus,497,497,99%,5e-136,98.60,8830,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636333.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8RD29V601R"",""MT636333.1"")"
"Sacbrood virus isolate SBV-MS-APR15, complete genome",Sacbrood virus,497,497,99%,5e-136,98.60,8830,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636332.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8RD29V601R"",""MT636332.1"")"
"Sacbrood virus isolate SBV-MR-SEP15, complete genome",Sacbrood virus,497,497,99%,5e-136,98.60,8830,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636330.1?report=genbank&log$=nucltop&blast_rank=8&RID=M8RD29V601R"",""MT636330.1"")"
"Sacbrood virus isolate SBV-MR-AUG15, complete genome",Sacbrood virus,497,497,99%,5e-136,98.60,8830,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636329.1?report=genbank&log$=nucltop&blast_rank=9&RID=M8RD29V601R"",""MT636329.1"")"
"Sacbrood virus isolate SBV-MR-JUN15, complete genome",Sacbrood virus,497,497,99%,5e-136,98.60,8830,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636328.1?report=genbank&log$=nucltop&blast_rank=10&RID=M8RD29V601R"",""MT636328.1"")"
"Sacbrood virus isolate SBV_MR, complete genome",Sacbrood virus,495,495,98%,2e-135,98.59,8830,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH267697.1?report=genbank&log$=nucltop&blast_rank=11&RID=M8RD29V601R"",""MH267697.1"")"
"Sacbrood virus isolate SBV-MR-OCT15, complete genome",Sacbrood virus,492,492,99%,2e-134,98.25,8830,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636331.1?report=genbank&log$=nucltop&blast_rank=12&RID=M8RD29V601R"",""MT636331.1"")"
"Sacbrood virus isolate MD1, complete genome",Sacbrood virus,488,488,99%,2e-133,97.89,8861,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MG545286.1?report=genbank&log$=nucltop&blast_rank=13&RID=M8RD29V601R"",""MG545286.1"")"
"Sacbrood virus strain SBV9C polyprotein gene, complete cds",Sacbrood virus,483,483,99%,1e-131,97.54,8761,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OL803870.1?report=genbank&log$=nucltop&blast_rank=14&RID=M8RD29V601R"",""OL803870.1"")"
"Sacbrood virus isolate SBV-MS-SEP15, complete genome",Sacbrood virus,483,483,99%,1e-131,97.54,8830,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT636335.1?report=genbank&log$=nucltop&blast_rank=15&RID=M8RD29V601R"",""MT636335.1"")"
"Sacbrood virus strain SBV2C polyprotein gene, complete cds",Sacbrood virus,474,474,99%,5e-129,96.84,8818,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OL803869.1?report=genbank&log$=nucltop&blast_rank=16&RID=M8RD29V601R"",""OL803869.1"")"
