Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Tobacco ringspot virus isolate SK segment RNA1, complete sequence",Tobacco ringspot virus,450,450,97%,7e-122,90.74,7513,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KJ556849.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8PN190D013"",""KJ556849.1"")"
"Tobacco ringspot virus isolate CmTX-C segment RNA 1, complete sequence",Tobacco ringspot virus,441,441,97%,4e-119,90.12,7466,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN504761.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8PN190D013"",""MN504761.1"")"
"Tobacco ringspot virus isolate TRSV-OH19 polyprotein gene, complete cds",Tobacco ringspot virus,441,441,97%,4e-119,90.12,7504,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT577351.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8PN190D013"",""MT577351.1"")"
"Tobacco ringspot virus isolate CmTX-K segment RNA 1, complete sequence",Tobacco ringspot virus,434,434,97%,6e-117,89.54,7466,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN504769.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8PN190D013"",""MN504769.1"")"
"Tobacco ringspot virus isolate CmTX-B segment RNA 1, complete sequence",Tobacco ringspot virus,432,432,97%,2e-116,89.51,7467,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN504760.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8PN190D013"",""MN504760.1"")"
"Tobacco ringspot virus isolate DSMZ PV-0234 segment RNA1 polyprotein 1 gene, complete cds",Tobacco ringspot virus,432,432,97%,2e-116,89.51,7482,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW961154.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8PN190D013"",""MW961154.1"")"
"Tobacco ringspot virus isolate WA-AM1 segment RNA1, complete sequence",Tobacco ringspot virus,432,432,97%,2e-116,89.51,7512,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW495243.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8PN190D013"",""MW495243.1"")"
"Tobacco ringspot virus isolate CmTX-F segment RNA 1, complete sequence",Tobacco ringspot virus,429,429,97%,2e-115,89.23,7467,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN504764.1?report=genbank&log$=nucltop&blast_rank=8&RID=M8PN190D013"",""MN504764.1"")"
"Tobacco ringspot virus isolate Budblight segment RNA1, complete sequence",Tobacco ringspot virus,427,427,97%,8e-115,89.20,7516,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MT210150.1?report=genbank&log$=nucltop&blast_rank=9&RID=M8PN190D013"",""MT210150.1"")"
"Tobacco ringspot virus isolate CmTX-I segment RNA 1, complete sequence",Tobacco ringspot virus,427,427,97%,8e-115,89.20,7465,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN504767.1?report=genbank&log$=nucltop&blast_rank=10&RID=M8PN190D013"",""MN504767.1"")"
