Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"PREDICTED: Nomia melanderi uncharacterized LOC116424215 (LOC116424215), transcript variant X3, ncRNA",Nomia melanderi,1735,2707,80%,0.0,99.90,3396,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_004234408.1?report=genbank&log$=nucltop&blast_rank=1&RID=KSBW8U02013"",""XR_004234408.1"")"
"PREDICTED: Nomia melanderi uncharacterized LOC116424215 (LOC116424215), transcript variant X1, ncRNA",Nomia melanderi,1731,2984,88%,0.0,99.90,3551,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_004234406.1?report=genbank&log$=nucltop&blast_rank=2&RID=KSBW8U02013"",""XR_004234406.1"")"
"PREDICTED: Nomia melanderi uncharacterized LOC116424215 (LOC116424215), transcript variant X2, ncRNA",Nomia melanderi,934,2776,82%,0.0,99.81,3433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_004234407.1?report=genbank&log$=nucltop&blast_rank=3&RID=KSBW8U02013"",""XR_004234407.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 7",Sphecodes monilicornis,343,599,33%,5e-89,80.76,28492673,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565290.1?report=genbank&log$=nucltop&blast_rank=4&RID=KSBW8U02013"",""OU565290.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 10",Sphecodes monilicornis,338,607,33%,2e-87,80.38,26912848,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565293.1?report=genbank&log$=nucltop&blast_rank=5&RID=KSBW8U02013"",""OU565293.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 1",Sphecodes monilicornis,338,607,33%,2e-87,80.38,37309700,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565284.1?report=genbank&log$=nucltop&blast_rank=6&RID=KSBW8U02013"",""OU565284.1"")"
"Lasioglossum morio genome assembly, chromosome: 4",Lasioglossum morio,322,573,33%,2e-82,79.61,31474127,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744326.1?report=genbank&log$=nucltop&blast_rank=7&RID=KSBW8U02013"",""OU744326.1"")"
"Nomada fabriciana genome assembly, chromosome: 3",Nomada fabriciana,311,694,24%,3e-79,79.83,21681632,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU015690.1?report=genbank&log$=nucltop&blast_rank=8&RID=KSBW8U02013"",""OU015690.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 16",Sphecodes monilicornis,304,573,30%,4e-77,80.80,20218234,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565299.1?report=genbank&log$=nucltop&blast_rank=9&RID=KSBW8U02013"",""OU565299.1"")"
"Lasioglossum pauxillum genome assembly, chromosome: 1",Lasioglossum pauxillum,300,1722,33%,5e-76,78.14,55061150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW121699.1?report=genbank&log$=nucltop&blast_rank=10&RID=KSBW8U02013"",""OW121699.1"")"
