Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Bombus terrestris genome assembly, chromosome: 2",Bombus terrestris,778,1544,98%,0.0,95.11,19735706,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342922.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8BBD53C016"",""OU342922.1"")"
"Bombus terrestris genome assembly, chromosome: 12",Bombus terrestris,540,995,98%,8e-149,97.54,12897853,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342932.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8BBD53C016"",""OU342932.1"")"
"Bombus terrestris genome assembly, chromosome: 9",Bombus terrestris,540,22171,98%,8e-149,97.54,19446242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342929.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8BBD53C016"",""OU342929.1"")"
"Bombus terrestris genome assembly, chromosome: 6",Bombus terrestris,540,859,98%,8e-149,97.54,23129593,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342926.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8BBD53C016"",""OU342926.1"")"
"Bombus terrestris genome assembly, chromosome: 8",Bombus terrestris,526,1045,98%,2e-144,96.62,11657431,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342928.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8BBD53C016"",""OU342928.1"")"
"Bombus terrestris genome assembly, chromosome: 7",Bombus terrestris,495,1442,98%,3e-135,96.05,25524254,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342927.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8BBD53C016"",""OU342927.1"")"
"Bombus terrestris genome assembly, chromosome: 16",Bombus terrestris,480,824,98%,2e-130,93.56,8887048,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342936.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8BBD53C016"",""OU342936.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126925675 (LOC126925675), ncRNA",Bombus affinis,472,472,64%,3e-128,92.92,1605,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007714063.1?report=genbank&log$=nucltop&blast_rank=8&RID=M8BBD53C016"",""XR_007714063.1"")"
"Bombus sylvestris genome assembly, chromosome: 10",Bombus sylvestris,452,1195,98%,3e-122,92.79,13155774,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU443149.1?report=genbank&log$=nucltop&blast_rank=9&RID=M8BBD53C016"",""OU443149.1"")"
"Bombus campestris genome assembly, chromosome: 4",Bombus campestris,450,1282,98%,1e-121,92.76,15042555,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HG995129.1?report=genbank&log$=nucltop&blast_rank=10&RID=M8BBD53C016"",""HG995129.1"")"
"Bombus sylvestris genome assembly, chromosome: 4",Bombus sylvestris,430,950,94%,1e-115,93.64,14736413,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU443144.1?report=genbank&log$=nucltop&blast_rank=11&RID=M8BBD53C016"",""OU443144.1"")"
"Bombus hypnorum genome assembly, chromosome: 3",Bombus hypnorum,372,550,68%,2e-98,86.93,25048444,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU427022.1?report=genbank&log$=nucltop&blast_rank=12&RID=M8BBD53C016"",""OU427022.1"")"
"Bombus pratorum genome assembly, chromosome: 8",Bombus pratorum,368,540,68%,1e-96,86.60,16494161,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OV883990.1?report=genbank&log$=nucltop&blast_rank=13&RID=M8BBD53C016"",""OV883990.1"")"
"Bombus pratorum genome assembly, chromosome: 13",Bombus pratorum,368,1575,98%,1e-96,86.60,13032505,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OV883995.1?report=genbank&log$=nucltop&blast_rank=14&RID=M8BBD53C016"",""OV883995.1"")"
"Bombus campestris genome assembly, chromosome: 1",Bombus campestris,356,1577,97%,2e-93,84.36,17090360,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HG995126.1?report=genbank&log$=nucltop&blast_rank=15&RID=M8BBD53C016"",""HG995126.1"")"
"Bombus pratorum genome assembly, chromosome: 18",Bombus pratorum,341,550,98%,1e-88,84.64,6063290,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OV884000.1?report=genbank&log$=nucltop&blast_rank=16&RID=M8BBD53C016"",""OV884000.1"")"
"PREDICTED: Bombus affinis glutathione S-transferase 1-like (LOC126918645), transcript variant X21, mRNA",Bombus affinis,333,333,60%,2e-86,84.21,4885,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050726788.1?report=genbank&log$=nucltop&blast_rank=17&RID=M8BBD53C016"",""XM_050726788.1"")"
"PREDICTED: Bombus affinis glutathione S-transferase 1-like (LOC126918645), transcript variant X20, mRNA",Bombus affinis,333,333,60%,2e-86,84.21,5236,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050726787.1?report=genbank&log$=nucltop&blast_rank=18&RID=M8BBD53C016"",""XM_050726787.1"")"
"PREDICTED: Bombus affinis glutathione S-transferase 1-like (LOC126918645), transcript variant X19, mRNA",Bombus affinis,333,333,60%,2e-86,84.21,5228,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050726786.1?report=genbank&log$=nucltop&blast_rank=19&RID=M8BBD53C016"",""XM_050726786.1"")"
"PREDICTED: Bombus affinis glutathione S-transferase 1-like (LOC126918645), transcript variant X9, mRNA",Bombus affinis,333,333,60%,2e-86,84.21,5043,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050726775.1?report=genbank&log$=nucltop&blast_rank=20&RID=M8BBD53C016"",""XM_050726775.1"")"
"PREDICTED: Bombus affinis glutathione S-transferase 1-like (LOC126918645), transcript variant X7, mRNA",Bombus affinis,333,333,60%,2e-86,84.21,5042,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050726771.1?report=genbank&log$=nucltop&blast_rank=21&RID=M8BBD53C016"",""XM_050726771.1"")"
"PREDICTED: Bombus affinis glutathione S-transferase 1-like (LOC126918645), transcript variant X5, mRNA",Bombus affinis,333,333,60%,2e-86,84.21,5223,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050726769.1?report=genbank&log$=nucltop&blast_rank=22&RID=M8BBD53C016"",""XM_050726769.1"")"
"PREDICTED: Bombus affinis glutathione S-transferase 1-like (LOC126918645), transcript variant X4, mRNA",Bombus affinis,333,333,60%,2e-86,84.21,5223,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050726768.1?report=genbank&log$=nucltop&blast_rank=23&RID=M8BBD53C016"",""XM_050726768.1"")"
"PREDICTED: Bombus affinis glutathione S-transferase 1-like (LOC126918645), transcript variant X3, mRNA",Bombus affinis,333,333,60%,2e-86,84.21,5055,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050726767.1?report=genbank&log$=nucltop&blast_rank=24&RID=M8BBD53C016"",""XM_050726767.1"")"
"PREDICTED: Bombus affinis glutathione S-transferase 1-like (LOC126918645), transcript variant X2, mRNA",Bombus affinis,333,333,60%,2e-86,84.21,5235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050726766.1?report=genbank&log$=nucltop&blast_rank=25&RID=M8BBD53C016"",""XM_050726766.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126919890 (LOC126919890), mRNA",Bombus affinis,246,246,38%,2e-60,88.48,1179,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050729567.1?report=genbank&log$=nucltop&blast_rank=26&RID=M8BBD53C016"",""XM_050729567.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126927369 (LOC126927369), ncRNA",Bombus affinis,242,242,38%,3e-59,88.48,500,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007715421.1?report=genbank&log$=nucltop&blast_rank=27&RID=M8BBD53C016"",""XR_007715421.1"")"
"Bombus hortorum genome assembly, chromosome: 18",Bombus hortorum,241,241,48%,1e-58,81.42,4506014,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HG995205.1?report=genbank&log$=nucltop&blast_rank=28&RID=M8BBD53C016"",""HG995205.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126923709 (LOC126923709), transcript variant X5, mRNA",Bombus affinis,224,224,38%,3e-53,85.86,1891,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050737430.1?report=genbank&log$=nucltop&blast_rank=29&RID=M8BBD53C016"",""XM_050737430.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126923709 (LOC126923709), transcript variant X4, mRNA",Bombus affinis,224,224,38%,3e-53,85.86,2002,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050737429.1?report=genbank&log$=nucltop&blast_rank=30&RID=M8BBD53C016"",""XM_050737429.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126923709 (LOC126923709), transcript variant X3, mRNA",Bombus affinis,224,224,38%,3e-53,85.86,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050737428.1?report=genbank&log$=nucltop&blast_rank=31&RID=M8BBD53C016"",""XM_050737428.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126923709 (LOC126923709), transcript variant X2, misc_RNA",Bombus affinis,224,224,38%,3e-53,85.86,2102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007713272.1?report=genbank&log$=nucltop&blast_rank=32&RID=M8BBD53C016"",""XR_007713272.1"")"
"Bombus terrestris genome assembly, chromosome: 14",Bombus terrestris,214,405,38%,1e-50,84.82,11964351,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342934.1?report=genbank&log$=nucltop&blast_rank=33&RID=M8BBD53C016"",""OU342934.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126923709 (LOC126923709), transcript variant X6, mRNA",Bombus affinis,213,213,37%,5e-50,85.41,2004,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050737431.1?report=genbank&log$=nucltop&blast_rank=34&RID=M8BBD53C016"",""XM_050737431.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126923709 (LOC126923709), transcript variant X1, misc_RNA",Bombus affinis,213,213,37%,5e-50,85.41,2117,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007713271.1?report=genbank&log$=nucltop&blast_rank=35&RID=M8BBD53C016"",""XR_007713271.1"")"
"PREDICTED: Bombus terrestris copia protein (LOC105666994), transcript variant X7, misc_RNA",Bombus terrestris,204,204,37%,3e-47,84.32,2083,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007226371.1?report=genbank&log$=nucltop&blast_rank=36&RID=M8BBD53C016"",""XR_007226371.1"")"
"PREDICTED: Bombus terrestris copia protein (LOC105666994), transcript variant X6, mRNA",Bombus terrestris,204,204,37%,3e-47,84.32,2291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_048412102.1?report=genbank&log$=nucltop&blast_rank=37&RID=M8BBD53C016"",""XM_048412102.1"")"
"PREDICTED: Bombus terrestris copia protein (LOC105666994), transcript variant X5, misc_RNA",Bombus terrestris,204,204,37%,3e-47,84.32,2188,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007226370.1?report=genbank&log$=nucltop&blast_rank=38&RID=M8BBD53C016"",""XR_007226370.1"")"
"PREDICTED: Bombus terrestris copia protein (LOC105666994), transcript variant X4, misc_RNA",Bombus terrestris,204,204,37%,3e-47,84.32,2204,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007226369.1?report=genbank&log$=nucltop&blast_rank=39&RID=M8BBD53C016"",""XR_007226369.1"")"
"PREDICTED: Bombus terrestris copia protein (LOC105666994), transcript variant X3, misc_RNA",Bombus terrestris,204,204,37%,3e-47,84.32,2200,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007226368.1?report=genbank&log$=nucltop&blast_rank=40&RID=M8BBD53C016"",""XR_007226368.1"")"
"PREDICTED: Bombus terrestris copia protein (LOC105666994), transcript variant X2, misc_RNA",Bombus terrestris,204,204,37%,3e-47,84.32,2185,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007226367.1?report=genbank&log$=nucltop&blast_rank=41&RID=M8BBD53C016"",""XR_007226367.1"")"
"PREDICTED: Bombus terrestris copia protein (LOC105666994), transcript variant X1, misc_RNA",Bombus terrestris,204,204,37%,3e-47,84.32,2217,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007226366.1?report=genbank&log$=nucltop&blast_rank=42&RID=M8BBD53C016"",""XR_007226366.1"")"
"Bombus pratorum genome assembly, chromosome: 5",Bombus pratorum,196,196,38%,4e-45,82.72,18497082,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OV883987.1?report=genbank&log$=nucltop&blast_rank=43&RID=M8BBD53C016"",""OV883987.1"")"
"PREDICTED: Bombus terrestris secreted RxLR effector protein 161-like (LOC125386121), mRNA",Bombus terrestris,192,192,31%,5e-44,87.18,567,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_048411080.1?report=genbank&log$=nucltop&blast_rank=44&RID=M8BBD53C016"",""XM_048411080.1"")"
"Bombus hypnorum genome assembly, chromosome: 12",Bombus hypnorum,182,182,33%,9e-41,84.85,15228950,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU427031.1?report=genbank&log$=nucltop&blast_rank=45&RID=M8BBD53C016"",""OU427031.1"")"
"Bombus pratorum genome assembly, chromosome: 11",Bombus pratorum,178,1221,33%,1e-39,83.73,13796444,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OV883993.1?report=genbank&log$=nucltop&blast_rank=46&RID=M8BBD53C016"",""OV883993.1"")"
"Bombus campestris genome assembly, chromosome: 9",Bombus campestris,170,289,38%,2e-37,80.10,12353142,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HG995134.1?report=genbank&log$=nucltop&blast_rank=47&RID=M8BBD53C016"",""HG995134.1"")"
"Andrena minutula genome assembly, chromosome: 1",Andrena minutula,157,157,60%,3e-33,71.38,87400501,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OV815993.1?report=genbank&log$=nucltop&blast_rank=48&RID=M8BBD53C016"",""OV815993.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126914597 (LOC126914597), transcript variant X32, misc_RNA",Bombus affinis,151,151,38%,1e-31,77.49,2070,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007709718.1?report=genbank&log$=nucltop&blast_rank=49&RID=M8BBD53C016"",""XR_007709718.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126914597 (LOC126914597), transcript variant X48, misc_RNA",Bombus affinis,148,148,37%,2e-30,77.25,2378,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007709732.1?report=genbank&log$=nucltop&blast_rank=50&RID=M8BBD53C016"",""XR_007709732.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126914597 (LOC126914597), transcript variant X47, misc_RNA",Bombus affinis,148,148,37%,2e-30,77.25,2507,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007709731.1?report=genbank&log$=nucltop&blast_rank=51&RID=M8BBD53C016"",""XR_007709731.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126914597 (LOC126914597), transcript variant X46, misc_RNA",Bombus affinis,148,148,37%,2e-30,77.25,2592,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007709730.1?report=genbank&log$=nucltop&blast_rank=52&RID=M8BBD53C016"",""XR_007709730.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126914597 (LOC126914597), transcript variant X45, misc_RNA",Bombus affinis,148,148,37%,2e-30,77.25,2738,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007709729.1?report=genbank&log$=nucltop&blast_rank=53&RID=M8BBD53C016"",""XR_007709729.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126914597 (LOC126914597), transcript variant X44, misc_RNA",Bombus affinis,148,286,38%,2e-30,77.25,4203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007709728.1?report=genbank&log$=nucltop&blast_rank=54&RID=M8BBD53C016"",""XR_007709728.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126914597 (LOC126914597), transcript variant X31, misc_RNA",Bombus affinis,148,148,37%,2e-30,77.25,2070,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007709717.1?report=genbank&log$=nucltop&blast_rank=55&RID=M8BBD53C016"",""XR_007709717.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126914597 (LOC126914597), transcript variant X30, misc_RNA",Bombus affinis,148,148,37%,2e-30,77.25,2081,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007709716.1?report=genbank&log$=nucltop&blast_rank=56&RID=M8BBD53C016"",""XR_007709716.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126914597 (LOC126914597), transcript variant X22, misc_RNA",Bombus affinis,148,286,38%,2e-30,77.25,3806,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007709708.1?report=genbank&log$=nucltop&blast_rank=57&RID=M8BBD53C016"",""XR_007709708.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126914597 (LOC126914597), transcript variant X6, misc_RNA",Bombus affinis,148,148,37%,2e-30,77.25,2070,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007709695.1?report=genbank&log$=nucltop&blast_rank=58&RID=M8BBD53C016"",""XR_007709695.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126914597 (LOC126914597), transcript variant X4, mRNA",Bombus affinis,148,148,37%,2e-30,77.25,2081,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050718725.1?report=genbank&log$=nucltop&blast_rank=59&RID=M8BBD53C016"",""XM_050718725.1"")"
"PREDICTED: Bombus affinis uncharacterized LOC126914597 (LOC126914597), transcript variant X2, misc_RNA",Bombus affinis,148,148,37%,2e-30,77.25,2081,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007709692.1?report=genbank&log$=nucltop&blast_rank=60&RID=M8BBD53C016"",""XR_007709692.1"")"
"Bombus sylvestris genome assembly, chromosome: 17",Bombus sylvestris,148,208,38%,2e-30,77.49,11473667,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU443156.1?report=genbank&log$=nucltop&blast_rank=61&RID=M8BBD53C016"",""OU443156.1"")"
"PREDICTED: Bombus terrestris uncharacterized LOC125384945 (LOC125384945), transcript variant X3, ncRNA",Bombus terrestris,147,696,38%,2e-30,76.96,8310,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007223803.1?report=genbank&log$=nucltop&blast_rank=62&RID=M8BBD53C016"",""XR_007223803.1"")"
"PREDICTED: Bombus terrestris uncharacterized LOC125384945 (LOC125384945), transcript variant X2, ncRNA",Bombus terrestris,147,696,38%,2e-30,76.96,8414,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007223802.1?report=genbank&log$=nucltop&blast_rank=63&RID=M8BBD53C016"",""XR_007223802.1"")"
"PREDICTED: Bombus terrestris uncharacterized LOC125384945 (LOC125384945), transcript variant X1, ncRNA",Bombus terrestris,147,696,38%,2e-30,76.96,8550,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XR_007223801.1?report=genbank&log$=nucltop&blast_rank=64&RID=M8BBD53C016"",""XR_007223801.1"")"
"Bombus terrestris genome assembly, chromosome: 4",Bombus terrestris,147,1332,38%,2e-30,76.96,18668021,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342924.1?report=genbank&log$=nucltop&blast_rank=65&RID=M8BBD53C016"",""OU342924.1"")"
"PREDICTED: Bombus terrestris uncharacterized LOC110119240 (LOC110119240), transcript variant X2, mRNA",Bombus terrestris,143,406,37%,2e-29,76.72,4489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_048405155.1?report=genbank&log$=nucltop&blast_rank=66&RID=M8BBD53C016"",""XM_048405155.1"")"
