Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Bombus terrestris genome assembly, chromosome: 15",Bombus terrestris,970,1604,100%,0.0,99.81,11413514,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342935.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8BBD53C016"",""OU342935.1"")"
"Bombus pratorum genome assembly, chromosome: 14",Bombus pratorum,856,1442,100%,0.0,95.03,12573759,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OV883996.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8BBD53C016"",""OV883996.1"")"
"Bombus hypnorum genome assembly, chromosome: 4",Bombus hypnorum,825,1410,100%,0.0,92.47,24748491,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU427023.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8BBD53C016"",""OU427023.1"")"
"Bombus hortorum genome assembly, chromosome: 15",Bombus hortorum,730,1296,99%,0.0,88.21,11451315,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HG995202.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8BBD53C016"",""HG995202.1"")"
"Bombus pascuorum genome assembly, chromosome: 11",Bombus pascuorum,712,1296,99%,0.0,87.72,13283095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HG995278.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8BBD53C016"",""HG995278.1"")"
"Bombus campestris genome assembly, chromosome: 10",Bombus campestris,680,1264,100%,0.0,85.27,12249729,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HG995135.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8BBD53C016"",""HG995135.1"")"
"Bombus sylvestris genome assembly, chromosome: 14",Bombus sylvestris,664,1261,99%,0.0,83.70,11685876,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU443153.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8BBD53C016"",""OU443153.1"")"
"PREDICTED: Bombus terrestris BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 (LOC100649035), mRNA",Bombus terrestris,630,630,39%,1e-175,100.00,2389,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_003401234.4?report=genbank&log$=nucltop&blast_rank=8&RID=M8BBD53C016"",""XM_003401234.4"")"
"PREDICTED: Bombus affinis BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 (LOC126924190), mRNA",Bombus affinis,626,626,39%,5e-174,99.71,2399,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_050738433.1?report=genbank&log$=nucltop&blast_rank=9&RID=M8BBD53C016"",""XM_050738433.1"")"
"PREDICTED: Bombus impatiens BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 (LOC100743692), mRNA",Bombus impatiens,586,586,39%,4e-162,97.15,1096,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_003484699.4?report=genbank&log$=nucltop&blast_rank=10&RID=M8BBD53C016"",""XM_003484699.4"")"
