Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Bombus terrestris genome assembly, chromosome: 7",Bombus terrestris,616,616,99%,9e-172,98.59,25524254,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342927.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8BBD53C016"",""OU342927.1"")"
"Bombus terrestris genome assembly, chromosome: 8",Bombus terrestris,530,530,99%,1e-145,93.22,11657431,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342928.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8BBD53C016"",""OU342928.1"")"
"Bombus terrestris genome assembly, chromosome: 9",Bombus terrestris,526,860,99%,1e-144,92.94,19446242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342929.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8BBD53C016"",""OU342929.1"")"
"Bombus terrestris genome assembly, chromosome: 6",Bombus terrestris,526,526,99%,1e-144,92.94,23129593,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342926.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8BBD53C016"",""OU342926.1"")"
"Bombus terrestris genome assembly, chromosome: 12",Bombus terrestris,521,521,99%,5e-143,92.66,12897853,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342932.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8BBD53C016"",""OU342932.1"")"
"Bombus sylvestris genome assembly, chromosome: 4",Bombus sylvestris,517,517,99%,6e-142,92.37,14736413,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU443144.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8BBD53C016"",""OU443144.1"")"
"Bombus pratorum genome assembly, chromosome: 5",Bombus pratorum,503,503,99%,1e-137,91.53,18497082,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OV883987.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8BBD53C016"",""OV883987.1"")"
"Bombus hypnorum genome assembly, chromosome: 9",Bombus hypnorum,499,499,99%,2e-136,91.24,19428308,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU427028.1?report=genbank&log$=nucltop&blast_rank=8&RID=M8BBD53C016"",""OU427028.1"")"
"Bombus campestris genome assembly, chromosome: 4",Bombus campestris,499,499,99%,2e-136,91.24,15042555,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HG995129.1?report=genbank&log$=nucltop&blast_rank=9&RID=M8BBD53C016"",""HG995129.1"")"
"Bombus campestris genome assembly, chromosome: 1",Bombus campestris,485,970,99%,4e-132,90.25,17090360,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HG995126.1?report=genbank&log$=nucltop&blast_rank=10&RID=M8BBD53C016"",""HG995126.1"")"
"Bombus sylvestris genome assembly, chromosome: 10",Bombus sylvestris,451,451,99%,8e-122,87.43,13155774,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU443149.1?report=genbank&log$=nucltop&blast_rank=11&RID=M8BBD53C016"",""OU443149.1"")"
"Bombus hypnorum genome assembly, chromosome: 3",Bombus hypnorum,393,732,99%,2e-104,84.70,25048444,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU427022.1?report=genbank&log$=nucltop&blast_rank=12&RID=M8BBD53C016"",""OU427022.1"")"
"Bombus pratorum genome assembly, chromosome: 8",Bombus pratorum,370,370,99%,6e-98,83.29,16494161,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OV883990.1?report=genbank&log$=nucltop&blast_rank=13&RID=M8BBD53C016"",""OV883990.1"")"
"Bombus pratorum genome assembly, chromosome: 13",Bombus pratorum,370,1456,99%,6e-98,83.29,13032505,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OV883995.1?report=genbank&log$=nucltop&blast_rank=14&RID=M8BBD53C016"",""OV883995.1"")"
"Bombus pratorum genome assembly, chromosome: 18",Bombus pratorum,366,366,99%,2e-96,83.00,6063290,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OV884000.1?report=genbank&log$=nucltop&blast_rank=15&RID=M8BBD53C016"",""OV884000.1"")"
