Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Black queen cell virus isolate BQCV/7/Serbia/2015 polyprotein gene, partial cds",Black queen cell virus,427,427,99%,6e-115,99.58,645,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX591582.1?report=genbank&log$=nucltop&blast_rank=1&RID=M8BBD53C016"",""KX591582.1"")"
"Black queen cell virus isolate BQCV/3/Serbia/2015 polyprotein gene, partial cds",Black queen cell virus,427,427,99%,6e-115,99.58,645,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KX591578.1?report=genbank&log$=nucltop&blast_rank=2&RID=M8BBD53C016"",""KX591578.1"")"
"Black queen cell virus isolate 37 capsid protein gene, partial cds",Black queen cell virus,427,427,99%,6e-115,99.58,685,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP730038.1?report=genbank&log$=nucltop&blast_rank=3&RID=M8BBD53C016"",""KP730038.1"")"
"Black queen cell virus isolate 24 capsid protein gene, partial cds",Black queen cell virus,427,427,99%,6e-115,99.58,700,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP730025.1?report=genbank&log$=nucltop&blast_rank=4&RID=M8BBD53C016"",""KP730025.1"")"
"Black queen cell virus isolate 19 capsid protein gene, partial cds",Black queen cell virus,427,427,99%,6e-115,99.58,690,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP730020.1?report=genbank&log$=nucltop&blast_rank=5&RID=M8BBD53C016"",""KP730020.1"")"
"Black queen cell virus partial VP gene for Capsid protein, isolate BQCV-MelJDf",Black queen cell virus,427,427,99%,6e-115,99.58,578,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/HG779865.1?report=genbank&log$=nucltop&blast_rank=6&RID=M8BBD53C016"",""HG779865.1"")"
"Black queen cell virus isolate Bombus-Var/2018 capsid protein gene, partial cds",Black queen cell virus,427,427,99%,6e-115,99.58,653,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MW488242.1?report=genbank&log$=nucltop&blast_rank=7&RID=M8BBD53C016"",""MW488242.1"")"
"Black queen cell virus strain Apis_mellifera-519-MI-USA-2015 structural polyprotein gene, partial cds",Black queen cell virus,427,427,99%,6e-115,99.58,702,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MN902104.1?report=genbank&log$=nucltop&blast_rank=8&RID=M8BBD53C016"",""MN902104.1"")"
"Black queen cell virus isolate 20 capsid protein gene, partial cds",Black queen cell virus,425,425,99%,2e-114,99.58,690,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/KP730021.1?report=genbank&log$=nucltop&blast_rank=9&RID=M8BBD53C016"",""KP730021.1"")"
"Black queen cell virus isolate BA_Apis_mellifera84_2014 capsid protein 4 gene, partial cds",Black queen cell virus,425,425,99%,2e-114,99.16,587,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/MH931213.1?report=genbank&log$=nucltop&blast_rank=10&RID=M8BBD53C016"",""MH931213.1"")"
