Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Megachile willughbiella genome assembly, chromosome: 13",Megachile willughbiella,1345,1405,95%,0.0,84.58,13751693,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243806.1?report=genbank&log$=nucltop&blast_rank=1&RID=KSXUHUZ701R"",""OX243806.1"")"
"Ancistrocerus nigricornis genome assembly, chromosome: 4",Ancistrocerus nigricornis,786,786,95%,0.0,75.20,36036756,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU696667.1?report=genbank&log$=nucltop&blast_rank=2&RID=KSXUHUZ701R"",""OU696667.1"")"
"Anoplius nigerrimus genome assembly, chromosome: 10",Anoplius nigerrimus,582,2753,95%,7e-161,71.63,17689675,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU612086.1?report=genbank&log$=nucltop&blast_rank=3&RID=KSXUHUZ701R"",""OU612086.1"")"
"Ectemnius continuus genome assembly, chromosome: 5",Ectemnius continuus,581,581,95%,2e-160,71.20,16153894,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342860.1?report=genbank&log$=nucltop&blast_rank=4&RID=KSXUHUZ701R"",""OU342860.1"")"
"Anoplius nigerrimus genome assembly, chromosome: 11",Anoplius nigerrimus,573,1435,95%,3e-158,71.45,16516523,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU612087.1?report=genbank&log$=nucltop&blast_rank=5&RID=KSXUHUZ701R"",""OU612087.1"")"
"Mimumesa dahlbomi genome assembly, chromosome: 3",Mimumesa dahlbomi,556,774,91%,3e-153,74.88,19515618,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU824115.1?report=genbank&log$=nucltop&blast_rank=6&RID=KSXUHUZ701R"",""OU824115.1"")"
"Ectemnius continuus genome assembly, chromosome: 4",Ectemnius continuus,542,617,95%,6e-149,70.44,20120807,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342859.1?report=genbank&log$=nucltop&blast_rank=7&RID=KSXUHUZ701R"",""OU342859.1"")"
"Megachile willughbiella genome assembly, chromosome: 5",Megachile willughbiella,450,617,46%,3e-121,78.76,18826568,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243798.1?report=genbank&log$=nucltop&blast_rank=8&RID=KSXUHUZ701R"",""OX243798.1"")"
"Ectemnius continuus genome assembly, chromosome: 1",Ectemnius continuus,444,444,84%,4e-119,69.74,26542703,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342856.1?report=genbank&log$=nucltop&blast_rank=9&RID=KSXUHUZ701R"",""OU342856.1"")"
"Anoplius nigerrimus genome assembly, chromosome: 5",Anoplius nigerrimus,421,1783,92%,1e-112,68.52,21052755,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU612081.1?report=genbank&log$=nucltop&blast_rank=10&RID=KSXUHUZ701R"",""OU612081.1"")"
"Anoplius nigerrimus genome assembly, chromosome: 14",Anoplius nigerrimus,304,1117,78%,3e-77,67.27,15783574,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU612090.1?report=genbank&log$=nucltop&blast_rank=11&RID=KSXUHUZ701R"",""OU612090.1"")"
