Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Megachile ligniseca genome assembly, chromosome: 8",Megachile ligniseca,311,311,97%,3e-80,94.92,14185458,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243784.1?report=genbank&log$=nucltop&blast_rank=1&RID=KSXUHUZ701R"",""OX243784.1"")"
"Megachile ligniseca genome assembly, chromosome: 14",Megachile ligniseca,311,372,97%,3e-80,94.92,10702709,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243790.1?report=genbank&log$=nucltop&blast_rank=2&RID=KSXUHUZ701R"",""OX243790.1"")"
"Megachile willughbiella genome assembly, chromosome: 10",Megachile willughbiella,293,293,97%,7e-75,92.89,16228947,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243803.1?report=genbank&log$=nucltop&blast_rank=3&RID=KSXUHUZ701R"",""OX243803.1"")"
"Megachile willughbiella genome assembly, chromosome: 7",Megachile willughbiella,293,293,97%,7e-75,92.89,17603493,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243800.1?report=genbank&log$=nucltop&blast_rank=4&RID=KSXUHUZ701R"",""OX243800.1"")"
"Megachile willughbiella genome assembly, chromosome: 6",Megachile willughbiella,293,293,97%,7e-75,92.89,18264720,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243799.1?report=genbank&log$=nucltop&blast_rank=5&RID=KSXUHUZ701R"",""OX243799.1"")"
"Megachile willughbiella genome assembly, chromosome: 15",Megachile willughbiella,293,293,97%,7e-75,92.89,13201906,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243808.1?report=genbank&log$=nucltop&blast_rank=6&RID=KSXUHUZ701R"",""OX243808.1"")"
"Megachile willughbiella genome assembly, chromosome: 4",Megachile willughbiella,293,293,97%,7e-75,92.89,18868553,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243797.1?report=genbank&log$=nucltop&blast_rank=7&RID=KSXUHUZ701R"",""OX243797.1"")"
"Megachile willughbiella genome assembly, chromosome: 2",Megachile willughbiella,293,350,97%,7e-75,92.89,24375572,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243795.1?report=genbank&log$=nucltop&blast_rank=8&RID=KSXUHUZ701R"",""OX243795.1"")"
"Megachile ligniseca genome assembly, chromosome: 3",Megachile ligniseca,287,686,97%,1e-72,92.39,17341550,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243779.1?report=genbank&log$=nucltop&blast_rank=9&RID=KSXUHUZ701R"",""OX243779.1"")"
"Megachile willughbiella genome assembly, chromosome: 1",Megachile willughbiella,284,284,97%,4e-72,91.88,25798526,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243794.1?report=genbank&log$=nucltop&blast_rank=10&RID=KSXUHUZ701R"",""OX243794.1"")"
