Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Megachile ligniseca genome assembly, chromosome: 14",Megachile ligniseca,568,568,75%,6e-157,89.52,10702709,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243790.1?report=genbank&log$=nucltop&blast_rank=1&RID=KSXUHUZ701R"",""OX243790.1"")"
"Megachile willughbiella genome assembly, chromosome: 15",Megachile willughbiella,555,555,75%,4e-153,88.06,13201906,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243808.1?report=genbank&log$=nucltop&blast_rank=2&RID=KSXUHUZ701R"",""OX243808.1"")"
"Osmia bicornis bicornis genome assembly, chromosome: 8",Osmia bicornis bicornis,476,476,75%,3e-129,85.41,11147451,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU015511.1?report=genbank&log$=nucltop&blast_rank=3&RID=KSXUHUZ701R"",""OU015511.1"")"
"PREDICTED: Osmia lignaria protein slit (LOC117604920), transcript variant X4, mRNA",Osmia lignaria,464,464,75%,5e-126,84.32,9374,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_034325531.1?report=genbank&log$=nucltop&blast_rank=4&RID=KSXUHUZ701R"",""XM_034325531.1"")"
"PREDICTED: Osmia lignaria protein slit (LOC117604920), transcript variant X3, mRNA",Osmia lignaria,464,464,75%,5e-126,84.32,10271,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_034325529.1?report=genbank&log$=nucltop&blast_rank=5&RID=KSXUHUZ701R"",""XM_034325529.1"")"
"PREDICTED: Osmia lignaria protein slit (LOC117604920), transcript variant X2, mRNA",Osmia lignaria,464,464,75%,5e-126,84.32,10286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_034325528.1?report=genbank&log$=nucltop&blast_rank=6&RID=KSXUHUZ701R"",""XM_034325528.1"")"
"PREDICTED: Osmia lignaria protein slit (LOC117604920), transcript variant X1, mRNA",Osmia lignaria,464,464,75%,5e-126,84.32,10292,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/XM_034325527.1?report=genbank&log$=nucltop&blast_rank=7&RID=KSXUHUZ701R"",""XM_034325527.1"")"
"Stelis phaeoptera genome assembly, chromosome: 3",Stelis phaeoptera,337,399,71%,2e-87,79.42,17607315,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX030932.1?report=genbank&log$=nucltop&blast_rank=8&RID=KSXUHUZ701R"",""OX030932.1"")"
"Andrena hattorfiana genome assembly, chromosome: 7",Andrena hattorfiana,243,243,56%,3e-59,79.38,36459576,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX122895.1?report=genbank&log$=nucltop&blast_rank=9&RID=KSXUHUZ701R"",""OX122895.1"")"
"Andrena dorsata genome assembly, chromosome: 3",Andrena dorsata,242,242,56%,3e-59,79.73,70131001,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OV815489.1?report=genbank&log$=nucltop&blast_rank=10&RID=KSXUHUZ701R"",""OV815489.1"")"
