Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Megachile ligniseca genome assembly, chromosome: 14",Megachile ligniseca,366,366,95%,3e-96,83.82,10702709,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243790.1?report=genbank&log$=nucltop&blast_rank=1&RID=KSXUHUZ701R"",""OX243790.1"")"
"Megachile ligniseca genome assembly, chromosome: 9",Megachile ligniseca,366,366,95%,3e-96,83.82,14111993,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243785.1?report=genbank&log$=nucltop&blast_rank=2&RID=KSXUHUZ701R"",""OX243785.1"")"
"Stelis phaeoptera genome assembly, chromosome: 1",Stelis phaeoptera,340,340,95%,1e-88,82.25,26202834,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX030930.1?report=genbank&log$=nucltop&blast_rank=3&RID=KSXUHUZ701R"",""OX030930.1"")"
"Stelis phaeoptera genome assembly, chromosome: 17",Stelis phaeoptera,340,340,95%,1e-88,82.25,4935878,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX030946.1?report=genbank&log$=nucltop&blast_rank=4&RID=KSXUHUZ701R"",""OX030946.1"")"
"Megachile ligniseca genome assembly, chromosome: 16",Megachile ligniseca,307,307,94%,6e-79,80.53,9257618,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243792.1?report=genbank&log$=nucltop&blast_rank=5&RID=KSXUHUZ701R"",""OX243792.1"")"
"Cerceris rybyensis genome assembly, chromosome: 4",Cerceris rybyensis,294,626,95%,1e-74,79.12,28311074,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342792.1?report=genbank&log$=nucltop&blast_rank=6&RID=KSXUHUZ701R"",""OU342792.1"")"
"Megachile willughbiella genome assembly, chromosome: 16",Megachile willughbiella,286,286,95%,2e-72,77.53,12281721,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243809.1?report=genbank&log$=nucltop&blast_rank=7&RID=KSXUHUZ701R"",""OX243809.1"")"
"Cerceris rybyensis genome assembly, chromosome: 1",Cerceris rybyensis,282,497,94%,2e-71,78.57,66377818,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342789.1?report=genbank&log$=nucltop&blast_rank=8&RID=KSXUHUZ701R"",""OU342789.1"")"
"Lasioglossum pauxillum genome assembly, chromosome: 3",Lasioglossum pauxillum,275,275,95%,3e-69,78.24,51310796,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW121701.1?report=genbank&log$=nucltop&blast_rank=9&RID=KSXUHUZ701R"",""OW121701.1"")"
"Lasioglossum lativentre genome assembly, chromosome: 9",Lasioglossum lativentre,272,495,95%,4e-68,77.81,24658681,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744363.1?report=genbank&log$=nucltop&blast_rank=10&RID=KSXUHUZ701R"",""OU744363.1"")"
"Lasioglossum lativentre genome assembly, chromosome: 4",Lasioglossum lativentre,272,272,95%,4e-68,77.81,34031726,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744358.1?report=genbank&log$=nucltop&blast_rank=11&RID=KSXUHUZ701R"",""OU744358.1"")"
"Lasioglossum lativentre genome assembly, chromosome: 1",Lasioglossum lativentre,272,272,95%,4e-68,77.81,51674092,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744355.1?report=genbank&log$=nucltop&blast_rank=12&RID=KSXUHUZ701R"",""OU744355.1"")"
"Lasioglossum pauxillum genome assembly, chromosome: 1",Lasioglossum pauxillum,266,266,95%,2e-66,77.65,55061150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW121699.1?report=genbank&log$=nucltop&blast_rank=13&RID=KSXUHUZ701R"",""OW121699.1"")"
"Cerceris rybyensis genome assembly, chromosome: 9",Cerceris rybyensis,260,260,94%,3e-64,77.08,21964031,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342797.1?report=genbank&log$=nucltop&blast_rank=14&RID=KSXUHUZ701R"",""OU342797.1"")"
"Lasioglossum pauxillum genome assembly, chromosome: 5",Lasioglossum pauxillum,254,254,88%,1e-62,78.16,48162910,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW121703.1?report=genbank&log$=nucltop&blast_rank=15&RID=KSXUHUZ701R"",""OW121703.1"")"
"Seladonia tumulorum genome assembly, chromosome: 14",Seladonia tumulorum,245,245,95%,6e-60,76.04,12770600,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565279.1?report=genbank&log$=nucltop&blast_rank=16&RID=KSXUHUZ701R"",""OU565279.1"")"
"Seladonia tumulorum genome assembly, chromosome: 8",Seladonia tumulorum,245,245,95%,6e-60,76.04,21922236,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565273.1?report=genbank&log$=nucltop&blast_rank=17&RID=KSXUHUZ701R"",""OU565273.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 15",Sphecodes monilicornis,241,241,95%,7e-59,75.74,21542914,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565298.1?report=genbank&log$=nucltop&blast_rank=18&RID=KSXUHUZ701R"",""OU565298.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 3",Sphecodes monilicornis,236,236,95%,3e-57,75.44,30691102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565286.1?report=genbank&log$=nucltop&blast_rank=19&RID=KSXUHUZ701R"",""OU565286.1"")"
"Seladonia tumulorum genome assembly, chromosome: 9",Seladonia tumulorum,233,233,79%,4e-56,78.29,18583095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565274.1?report=genbank&log$=nucltop&blast_rank=20&RID=KSXUHUZ701R"",""OU565274.1"")"
