Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Megachile ligniseca genome assembly, chromosome: 4",Megachile ligniseca,742,742,91%,0.0,86.38,16218634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243780.1?report=genbank&log$=nucltop&blast_rank=1&RID=KSWKGVHH01R"",""OX243780.1"")"
"Megachile willughbiella genome assembly, chromosome: 6",Megachile willughbiella,580,656,94%,1e-160,80.35,18264720,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243799.1?report=genbank&log$=nucltop&blast_rank=2&RID=KSWKGVHH01R"",""OX243799.1"")"
"Megachile willughbiella genome assembly, chromosome: 2",Megachile willughbiella,575,822,94%,5e-159,80.19,24375572,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243795.1?report=genbank&log$=nucltop&blast_rank=3&RID=KSWKGVHH01R"",""OX243795.1"")"
"Megachile willughbiella genome assembly, chromosome: 1",Megachile willughbiella,575,773,94%,5e-159,80.19,25798526,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243794.1?report=genbank&log$=nucltop&blast_rank=4&RID=KSWKGVHH01R"",""OX243794.1"")"
"Lasioglossum pauxillum genome assembly, chromosome: 6",Lasioglossum pauxillum,459,459,91%,3e-124,76.68,46473367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW121704.1?report=genbank&log$=nucltop&blast_rank=5&RID=KSWKGVHH01R"",""OW121704.1"")"
"Lasioglossum pauxillum genome assembly, chromosome: 4",Lasioglossum pauxillum,459,523,91%,3e-124,76.68,50619896,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW121702.1?report=genbank&log$=nucltop&blast_rank=6&RID=KSWKGVHH01R"",""OW121702.1"")"
"Lasioglossum pauxillum genome assembly, chromosome: 2",Lasioglossum pauxillum,459,1191,91%,3e-124,76.68,52522517,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW121700.1?report=genbank&log$=nucltop&blast_rank=7&RID=KSWKGVHH01R"",""OW121700.1"")"
"Lasioglossum morio genome assembly, chromosome: 7",Lasioglossum morio,430,589,91%,1e-115,75.74,20101617,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744329.1?report=genbank&log$=nucltop&blast_rank=8&RID=KSWKGVHH01R"",""OU744329.1"")"
"Lasioglossum lativentre genome assembly, chromosome: 11",Lasioglossum lativentre,423,423,90%,2e-113,75.66,8528255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744365.1?report=genbank&log$=nucltop&blast_rank=9&RID=KSWKGVHH01R"",""OU744365.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 9",Sphecodes monilicornis,400,657,91%,2e-106,74.55,27521247,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565292.1?report=genbank&log$=nucltop&blast_rank=10&RID=KSWKGVHH01R"",""OU565292.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 13",Sphecodes monilicornis,373,373,91%,3e-98,73.56,22726287,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565296.1?report=genbank&log$=nucltop&blast_rank=11&RID=KSWKGVHH01R"",""OU565296.1"")"
"Lasioglossum pauxillum genome assembly, chromosome: 1",Lasioglossum pauxillum,233,373,51%,7e-56,76.68,55061150,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW121699.1?report=genbank&log$=nucltop&blast_rank=12&RID=KSWKGVHH01R"",""OW121699.1"")"
"Ectemnius continuus genome assembly, chromosome: 2",Ectemnius continuus,151,299,62%,2e-31,68.42,23264153,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342857.1?report=genbank&log$=nucltop&blast_rank=13&RID=KSWKGVHH01R"",""OU342857.1"")"
