Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Megachile ligniseca genome assembly, chromosome: 14",Megachile ligniseca,710,710,87%,0.0,81.79,10702709,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243790.1?report=genbank&log$=nucltop&blast_rank=1&RID=KSWKGVHH01R"",""OX243790.1"")"
"Megachile ligniseca genome assembly, chromosome: 9",Megachile ligniseca,710,710,87%,0.0,81.79,14111993,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243785.1?report=genbank&log$=nucltop&blast_rank=2&RID=KSWKGVHH01R"",""OX243785.1"")"
"Stelis phaeoptera genome assembly, chromosome: 1",Stelis phaeoptera,660,660,87%,0.0,80.44,26202834,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX030930.1?report=genbank&log$=nucltop&blast_rank=3&RID=KSWKGVHH01R"",""OX030930.1"")"
"Stelis phaeoptera genome assembly, chromosome: 17",Stelis phaeoptera,655,655,87%,0.0,80.30,4935878,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX030946.1?report=genbank&log$=nucltop&blast_rank=4&RID=KSWKGVHH01R"",""OX030946.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 3",Sphecodes monilicornis,529,607,86%,2e-145,76.43,30691102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565286.1?report=genbank&log$=nucltop&blast_rank=5&RID=KSWKGVHH01R"",""OU565286.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 15",Sphecodes monilicornis,507,507,86%,3e-138,75.73,21542914,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565298.1?report=genbank&log$=nucltop&blast_rank=6&RID=KSWKGVHH01R"",""OU565298.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 6",Sphecodes monilicornis,493,493,86%,2e-134,75.31,28863119,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565289.1?report=genbank&log$=nucltop&blast_rank=7&RID=KSWKGVHH01R"",""OU565289.1"")"
"Cerceris rybyensis genome assembly, chromosome: 4",Cerceris rybyensis,491,906,88%,6e-134,75.28,28311074,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342792.1?report=genbank&log$=nucltop&blast_rank=8&RID=KSWKGVHH01R"",""OU342792.1"")"
"Cerceris rybyensis genome assembly, chromosome: 1",Cerceris rybyensis,491,944,86%,6e-134,75.28,66377818,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342789.1?report=genbank&log$=nucltop&blast_rank=9&RID=KSWKGVHH01R"",""OU342789.1"")"
"Seladonia tumulorum genome assembly, chromosome: 9",Seladonia tumulorum,483,539,87%,3e-131,74.93,18583095,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565274.1?report=genbank&log$=nucltop&blast_rank=10&RID=KSWKGVHH01R"",""OU565274.1"")"
