Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Osmia bicornis bicornis genome assembly, chromosome: 7",Osmia bicornis bicornis,270,331,95%,1e-67,82.82,11714375,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU015510.1?report=genbank&log$=nucltop&blast_rank=1&RID=M87WF70G016"",""OU015510.1"")"
"Megachile ligniseca genome assembly, chromosome: 16",Megachile ligniseca,248,248,95%,4e-61,80.92,9257618,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243792.1?report=genbank&log$=nucltop&blast_rank=2&RID=M87WF70G016"",""OX243792.1"")"
"Nysson spinosus genome assembly, chromosome: 8",Nysson spinosus,238,295,98%,7e-58,79.20,12535200,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342837.1?report=genbank&log$=nucltop&blast_rank=3&RID=M87WF70G016"",""OU342837.1"")"
"Nomada fabriciana genome assembly, chromosome: 3",Nomada fabriciana,238,307,98%,7e-58,79.55,21681632,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU015690.1?report=genbank&log$=nucltop&blast_rank=4&RID=M87WF70G016"",""OU015690.1"")"
"Nysson spinosus genome assembly, chromosome: 3",Nysson spinosus,236,236,97%,2e-57,79.48,16346285,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342832.1?report=genbank&log$=nucltop&blast_rank=5&RID=M87WF70G016"",""OU342832.1"")"
"Nysson spinosus genome assembly, chromosome: 11",Nysson spinosus,224,394,98%,1e-53,78.73,10449951,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU342840.1?report=genbank&log$=nucltop&blast_rank=6&RID=M87WF70G016"",""OU342840.1"")"
"Stelis phaeoptera genome assembly, chromosome: 2",Stelis phaeoptera,215,215,98%,2e-51,77.70,18559119,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX030931.1?report=genbank&log$=nucltop&blast_rank=7&RID=M87WF70G016"",""OX030931.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 16",Sphecodes monilicornis,215,215,98%,2e-51,77.70,20218234,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565299.1?report=genbank&log$=nucltop&blast_rank=8&RID=M87WF70G016"",""OU565299.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 11",Sphecodes monilicornis,215,215,98%,2e-51,77.70,25188374,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565294.1?report=genbank&log$=nucltop&blast_rank=9&RID=M87WF70G016"",""OU565294.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 9",Sphecodes monilicornis,215,215,98%,2e-51,77.70,27521247,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565292.1?report=genbank&log$=nucltop&blast_rank=10&RID=M87WF70G016"",""OU565292.1"")"
