Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Hepatitis C virus non-structural protein NS4b [Streptococcus dysgalactiae subsp. equisimilis],Streptococcus dysgalactiae subsp. equisimilis,56.6,56.6,43%,9e-06,44.78,869,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SLM22236.1?report=genbank&log$=prottop&blast_rank=1&RID=KW1MXVPC013"",""SLM22236.1"")"
hypothetical protein [Pedobacter sp. V48],Pedobacter sp. V48,52.4,52.4,25%,1e-05,71.05,72,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_048906144.1?report=genbank&log$=prottop&blast_rank=2&RID=KW1MXVPC013"",""WP_048906144.1"")"
TPA: hypothetical protein [Thermodesulfobacterium commune],Thermodesulfobacterium commune,53.1,53.1,15%,4e-05,100.00,167,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT03769.1?report=genbank&log$=prottop&blast_rank=3&RID=KW1MXVPC013"",""HBT03769.1"")"
exodeoxyribonuclease III (xth) [Pediococcus acidilactici D3],Pediococcus acidilactici D3,53.1,53.1,16%,6e-05,96.00,203,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EOA08338.1?report=genbank&log$=prottop&blast_rank=4&RID=KW1MXVPC013"",""EOA08338.1"")"
hypothetical protein [Burkholderia diffusa],Burkholderia diffusa,50.1,50.1,15%,6e-05,100.00,65,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_223962195.1?report=genbank&log$=prottop&blast_rank=5&RID=KW1MXVPC013"",""WP_223962195.1"")"
hypothetical protein [Shewanella decolorationis],Shewanella decolorationis,50.1,50.1,14%,8e-05,100.00,68,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_023265508.1?report=genbank&log$=prottop&blast_rank=6&RID=KW1MXVPC013"",""WP_023265508.1"")"
"excinuclease ABC subunit A, uvrA [Pediococcus acidilactici D3]",Pediococcus acidilactici D3,52.8,52.8,14%,2e-04,100.00,970,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EOA08150.1?report=genbank&log$=prottop&blast_rank=7&RID=KW1MXVPC013"",""EOA08150.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,48.5,48.5,14%,2e-04,100.00,54,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180535504.1?report=genbank&log$=prottop&blast_rank=8&RID=KW1MXVPC013"",""WP_180535504.1"")"
hypothetical protein [Bifidobacterium longum],Bifidobacterium longum,48.9,48.9,33%,3e-04,56.60,93,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_234884690.1?report=genbank&log$=prottop&blast_rank=9&RID=KW1MXVPC013"",""WP_234884690.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,48.5,48.5,15%,3e-04,95.65,80,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180552208.1?report=genbank&log$=prottop&blast_rank=10&RID=KW1MXVPC013"",""WP_180552208.1"")"
integrase [Shewanella decolorationis S12],Shewanella decolorationis S12,49.3,49.3,15%,4e-04,91.67,112,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ESE43085.1?report=genbank&log$=prottop&blast_rank=11&RID=KW1MXVPC013"",""ESE43085.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,48.5,48.5,14%,4e-04,100.00,85,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_219338830.1?report=genbank&log$=prottop&blast_rank=12&RID=KW1MXVPC013"",""WP_219338830.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,47.8,47.8,16%,4e-04,88.00,60,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_218588235.1?report=genbank&log$=prottop&blast_rank=13&RID=KW1MXVPC013"",""WP_218588235.1"")"
diguanylate cyclase [Klebsiella pneumoniae],Klebsiella pneumoniae,51.2,51.2,15%,4e-04,100.00,319,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_228692491.1?report=genbank&log$=prottop&blast_rank=14&RID=KW1MXVPC013"",""WP_228692491.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,48.1,48.1,14%,5e-04,100.00,77,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_218588234.1?report=genbank&log$=prottop&blast_rank=15&RID=KW1MXVPC013"",""WP_218588234.1"")"
TPA: hypothetical protein [Firmicutes bacterium],Firmicutes bacterium,48.9,48.9,14%,5e-04,100.00,110,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBR33548.1?report=genbank&log$=prottop&blast_rank=16&RID=KW1MXVPC013"",""HBR33548.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,47.4,47.4,35%,5e-04,47.17,57,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180525703.1?report=genbank&log$=prottop&blast_rank=17&RID=KW1MXVPC013"",""WP_180525703.1"")"
TPA: hypothetical protein [Candidatus Acetothermia bacterium],Candidatus Acetothermia bacterium,50.1,50.1,18%,6e-04,85.71,187,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAF71103.1?report=genbank&log$=prottop&blast_rank=18&RID=KW1MXVPC013"",""HAF71103.1"")"
TPA: hypothetical protein [Peptococcaceae bacterium],Peptococcaceae bacterium,48.5,48.5,14%,6e-04,100.00,102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT48110.1?report=genbank&log$=prottop&blast_rank=19&RID=KW1MXVPC013"",""HBT48110.1"")"
nitronate monooxygenase [Bordetella bronchiseptica],Bordetella bronchiseptica,50.4,50.4,15%,7e-04,95.65,218,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235203746.1?report=genbank&log$=prottop&blast_rank=20&RID=KW1MXVPC013"",""WP_235203746.1"")"
hypothetical protein SHD_0281 [Shewanella decolorationis S12],Shewanella decolorationis S12,46.2,46.2,14%,9e-04,100.00,22,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ESE43080.1?report=genbank&log$=prottop&blast_rank=21&RID=KW1MXVPC013"",""ESE43080.1"")"
