Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
retrovirus-related pol polyprotein from transposon tnt 1-94 [Lasius niger],Lasius niger,290,290,93%,1e-86,47.40,868,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ86904.1?report=genbank&log$=prottop&blast_rank=1&RID=KW1MXVPC013"",""KMQ86904.1"")"
hypothetical protein K3495_g15659 [Podosphaera aphanis],Podosphaera aphanis,218,218,78%,3e-64,41.09,367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAI0992526.1?report=genbank&log$=prottop&blast_rank=2&RID=KW1MXVPC013"",""KAI0992526.1"")"
uncharacterized protein LOC120416629 [Culex pipiens pallens],Culex pipiens pallens,230,230,78%,2e-63,41.73,7377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_039434370.1?report=genbank&log$=prottop&blast_rank=3&RID=KW1MXVPC013"",""XP_039434370.1"")"
hypothetical protein K3495_g9432 [Podosphaera aphanis],Podosphaera aphanis,217,217,85%,3e-62,39.93,505,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAI0998764.1?report=genbank&log$=prottop&blast_rank=4&RID=KW1MXVPC013"",""KAI0998764.1"")"
hypothetical protein [Gammaproteobacteria bacterium],Gammaproteobacteria bacterium,221,221,77%,9e-62,39.64,719,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MCP4475800.1?report=genbank&log$=prottop&blast_rank=5&RID=KW1MXVPC013"",""MCP4475800.1"")"
hypothetical protein K3495_g15506 [Podosphaera aphanis],Podosphaera aphanis,213,213,90%,8e-61,39.25,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAI0992679.1?report=genbank&log$=prottop&blast_rank=6&RID=KW1MXVPC013"",""KAI0992679.1"")"
hypothetical protein C1H46_030308 [Malus baccata],Malus baccata,218,218,91%,1e-60,37.16,754,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TQD84218.1?report=genbank&log$=prottop&blast_rank=7&RID=KW1MXVPC013"",""TQD84218.1"")"
uncharacterized protein LOC125763825 [Anopheles funestus],Anopheles funestus,221,221,90%,4e-60,36.96,1315,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_049283334.1?report=genbank&log$=prottop&blast_rank=8&RID=KW1MXVPC013"",""XP_049283334.1"")"
hypothetical protein C1H46_043750 [Malus baccata],Malus baccata,214,214,81%,6e-60,39.12,622,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TQD70722.1?report=genbank&log$=prottop&blast_rank=9&RID=KW1MXVPC013"",""TQD70722.1"")"
hypothetical protein A4X03_0g7962 [Tilletia caries],Tilletia caries,213,213,78%,8e-60,41.13,613,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8242810.1?report=genbank&log$=prottop&blast_rank=10&RID=KW1MXVPC013"",""KAE8242810.1"")"
hypothetical protein [Gammaproteobacteria bacterium],Gammaproteobacteria bacterium,213,213,81%,1e-59,37.63,601,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MCP3667284.1?report=genbank&log$=prottop&blast_rank=11&RID=KW1MXVPC013"",""MCP3667284.1"")"
hypothetical protein CF326_g7362 [Tilletia indica],Tilletia indica,219,219,81%,1e-59,40.75,1146,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8227731.1?report=genbank&log$=prottop&blast_rank=12&RID=KW1MXVPC013"",""KAE8227731.1"")"
hypothetical protein CF335_g7991 [Tilletia laevis],Tilletia laevis,213,213,78%,2e-59,41.13,645,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8184537.1?report=genbank&log$=prottop&blast_rank=13&RID=KW1MXVPC013"",""KAE8184537.1"")"
hypothetical protein EWM64_g5745 [Hericium alpestre],Hericium alpestre,211,211,82%,2e-59,39.19,550,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TFY78270.1?report=genbank&log$=prottop&blast_rank=14&RID=KW1MXVPC013"",""TFY78270.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Glycine soja],Glycine soja,219,219,81%,2e-59,39.73,1490,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/RZB95759.1?report=genbank&log$=prottop&blast_rank=15&RID=KW1MXVPC013"",""RZB95759.1"")"
hypothetical protein RP20_CCG014246 [Aedes albopictus],Aedes albopictus,206,206,79%,3e-59,37.68,384,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KXJ74158.1?report=genbank&log$=prottop&blast_rank=16&RID=KW1MXVPC013"",""KXJ74158.1"")"
uncharacterized protein UTRI_03247 [Ustilago trichophora],Ustilago trichophora,218,218,77%,5e-59,40.15,1337,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SPO25882.1?report=genbank&log$=prottop&blast_rank=17&RID=KW1MXVPC013"",""SPO25882.1"")"
unnamed protein product [Euphydryas editha],Euphydryas editha,217,217,87%,5e-59,37.62,1138,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH2095120.1?report=genbank&log$=prottop&blast_rank=18&RID=KW1MXVPC013"",""CAH2095120.1"")"
