Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
retrovirus-related pol polyprotein from transposon tnt 1-94 [Lasius niger],Lasius niger,268,268,91%,1e-83,57.56,538,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ84505.1?report=genbank&log$=prottop&blast_rank=1&RID=KW1MXVPC013"",""KMQ84505.1"")"
retrovirus-related pol polyprotein from transposon tnt 1-94 [Lasius niger],Lasius niger,261,261,91%,1e-80,57.07,560,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ84493.1?report=genbank&log$=prottop&blast_rank=2&RID=KW1MXVPC013"",""KMQ84493.1"")"
unnamed protein product [Nesidiocoris tenuis],Nesidiocoris tenuis,268,268,96%,2e-79,54.42,1090,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB0006643.1?report=genbank&log$=prottop&blast_rank=3&RID=KW1MXVPC013"",""CAB0006643.1"")"
unnamed protein product [Euphydryas editha],Euphydryas editha,265,265,95%,2e-77,55.87,1359,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH2108561.1?report=genbank&log$=prottop&blast_rank=4&RID=KW1MXVPC013"",""CAH2108561.1"")"
unnamed protein product [Euphydryas editha],Euphydryas editha,249,249,95%,1e-76,53.52,484,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH2096162.1?report=genbank&log$=prottop&blast_rank=5&RID=KW1MXVPC013"",""CAH2096162.1"")"
hypothetical protein GEV33_001600 [Tenebrio molitor],Tenebrio molitor,244,244,91%,2e-76,51.22,346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0821191.1?report=genbank&log$=prottop&blast_rank=6&RID=KW1MXVPC013"",""KAH0821191.1"")"
copia ltr rider [Lasius niger],Lasius niger,261,261,91%,4e-76,57.56,1377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ89607.1?report=genbank&log$=prottop&blast_rank=7&RID=KW1MXVPC013"",""KMQ89607.1"")"
unnamed protein product [Tenebrio molitor],Tenebrio molitor,246,246,91%,4e-75,52.66,526,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAH1375674.1?report=genbank&log$=prottop&blast_rank=8&RID=KW1MXVPC013"",""CAH1375674.1"")"
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,256,256,95%,3e-74,54.93,1377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ86259.1?report=genbank&log$=prottop&blast_rank=9&RID=KW1MXVPC013"",""KMQ86259.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Trichinella nelsoni],Trichinella nelsoni,242,242,90%,3e-74,55.67,444,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KRX14696.1?report=genbank&log$=prottop&blast_rank=10&RID=KW1MXVPC013"",""KRX14696.1"")"
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,254,254,93%,6e-74,55.77,1346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ88472.1?report=genbank&log$=prottop&blast_rank=11&RID=KW1MXVPC013"",""KMQ88472.1"")"
unnamed protein product [Nesidiocoris tenuis],Nesidiocoris tenuis,251,251,96%,7e-74,51.63,914,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA9998103.1?report=genbank&log$=prottop&blast_rank=12&RID=KW1MXVPC013"",""CAA9998103.1"")"
unnamed protein product [Arctia plantaginis],Arctia plantaginis,251,251,91%,8e-74,53.66,914,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB3248333.1?report=genbank&log$=prottop&blast_rank=13&RID=KW1MXVPC013"",""CAB3248333.1"")"
hypothetical protein GEV33_006305 [Tenebrio molitor],Tenebrio molitor,251,251,95%,4e-73,52.58,1102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0816487.1?report=genbank&log$=prottop&blast_rank=14&RID=KW1MXVPC013"",""KAH0816487.1"")"
hypothetical protein GEV33_013677 [Tenebrio molitor],Tenebrio molitor,235,235,93%,4e-73,51.92,318,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0809114.1?report=genbank&log$=prottop&blast_rank=15&RID=KW1MXVPC013"",""KAH0809114.1"")"
unnamed protein product [Nesidiocoris tenuis],Nesidiocoris tenuis,252,252,92%,5e-73,53.37,1614,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB0004591.1?report=genbank&log$=prottop&blast_rank=16&RID=KW1MXVPC013"",""CAB0004591.1"")"
unnamed protein product [Nesidiocoris tenuis],Nesidiocoris tenuis,252,252,92%,5e-73,53.62,1356,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAB0019909.1?report=genbank&log$=prottop&blast_rank=17&RID=KW1MXVPC013"",""CAB0019909.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Eumeta japonica],Eumeta japonica,237,237,94%,8e-73,53.81,405,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBP76638.1?report=genbank&log$=prottop&blast_rank=18&RID=KW1MXVPC013"",""GBP76638.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Eumeta japonica],Eumeta japonica,237,237,94%,9e-73,53.81,417,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GBP52302.1?report=genbank&log$=prottop&blast_rank=19&RID=KW1MXVPC013"",""GBP52302.1"")"
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,251,251,98%,9e-73,52.05,1177,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ87706.1?report=genbank&log$=prottop&blast_rank=20&RID=KW1MXVPC013"",""KMQ87706.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Trichinella spiralis],Trichinella spiralis,250,250,97%,2e-72,54.34,1240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KRY26687.1?report=genbank&log$=prottop&blast_rank=21&RID=KW1MXVPC013"",""KRY26687.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Trichinella sp. T9],Trichinella sp. T9,249,249,97%,4e-72,54.34,1357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KRX56900.1?report=genbank&log$=prottop&blast_rank=22&RID=KW1MXVPC013"",""KRX56900.1"")"
Retrovirus-related Pol polyprotein from transposon TNT 1-94 [Trichinella sp. T8],Trichinella sp. T8,249,249,97%,4e-72,54.34,1357,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KRZ84108.1?report=genbank&log$=prottop&blast_rank=23&RID=KW1MXVPC013"",""KRZ84108.1"")"
integrase core domain protein [Trichinella nativa],Trichinella nativa,246,246,97%,1e-71,53.88,1006,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OUC43997.1?report=genbank&log$=prottop&blast_rank=24&RID=KW1MXVPC013"",""OUC43997.1"")"
