Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
xenotropic and polytropic retrovirus receptor 1-like isoform X3 [Bombus pyrosoma],Bombus pyrosoma,348,348,98%,2e-114,95.77,587,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043586862.1?report=genbank&log$=prottop&blast_rank=1&RID=KR9MYVX8013"",""XP_043586862.1"")"
xenotropic and polytropic retrovirus receptor 1-like isoform X2 [Bombus pyrosoma],Bombus pyrosoma,348,348,98%,3e-114,95.77,626,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043586861.1?report=genbank&log$=prottop&blast_rank=2&RID=KR9MYVX8013"",""XP_043586861.1"")"
xenotropic and polytropic retrovirus receptor 1-like isoform X4 [Frieseomelitta varia],Frieseomelitta varia,347,347,98%,5e-114,93.12,587,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043512882.1?report=genbank&log$=prottop&blast_rank=3&RID=KR9MYVX8013"",""XP_043512882.1"")"
xenotropic and polytropic retrovirus receptor 1-like isoform X5 [Apis laboriosa],Apis laboriosa,345,345,98%,1e-113,93.65,578,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043801434.1?report=genbank&log$=prottop&blast_rank=4&RID=KR9MYVX8013"",""XP_043801434.1"")"
xenotropic and polytropic retrovirus receptor 1-like isoform X1 [Bombus pyrosoma],Bombus pyrosoma,348,348,98%,1e-113,95.77,666,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043586860.1?report=genbank&log$=prottop&blast_rank=5&RID=KR9MYVX8013"",""XP_043586860.1"")"
xenotropic and polytropic retrovirus receptor 1-like isoform X2 [Apis mellifera],Apis mellifera,345,345,98%,1e-113,93.65,587,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_026299553.1?report=genbank&log$=prottop&blast_rank=6&RID=KR9MYVX8013"",""XP_026299553.1"")"
xenotropic and polytropic retrovirus receptor 1-like isoform X1 [Frieseomelitta varia],Frieseomelitta varia,348,348,98%,2e-113,93.12,666,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043512878.1?report=genbank&log$=prottop&blast_rank=7&RID=KR9MYVX8013"",""XP_043512878.1"")"
xenotropic and polytropic retrovirus receptor 1 [Bombus terrestris],Bombus terrestris,348,348,98%,2e-113,95.77,666,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003396567.1?report=genbank&log$=prottop&blast_rank=8&RID=KR9MYVX8013"",""XP_003396567.1"")"
xenotropic and polytropic retrovirus receptor 1-like isoform X4 [Apis laboriosa],Apis laboriosa,345,345,98%,2e-113,93.65,587,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043801433.1?report=genbank&log$=prottop&blast_rank=9&RID=KR9MYVX8013"",""XP_043801433.1"")"
xenotropic and polytropic retrovirus receptor 1 isoform X6 [Apis cerana],Apis cerana,345,345,98%,2e-113,93.65,587,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_016917666.1?report=genbank&log$=prottop&blast_rank=10&RID=KR9MYVX8013"",""XP_016917666.1"")"
