Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Bombus impatiens],Bombus impatiens,392,392,56%,6e-135,100.00,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003484747.1?report=genbank&log$=prottop&blast_rank=1&RID=KR9MYVX8013"",""XP_003484747.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Bombus vancouverensis nearcticus],Bombus vancouverensis nearcticus,390,390,56%,5e-134,99.48,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033203531.1?report=genbank&log$=prottop&blast_rank=2&RID=KR9MYVX8013"",""XP_033203531.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Bombus vosnesenskii],Bombus vosnesenskii,388,388,56%,2e-133,98.96,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033362053.1?report=genbank&log$=prottop&blast_rank=3&RID=KR9MYVX8013"",""XP_033362053.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Bombus terrestris],Bombus terrestris,387,387,56%,8e-133,98.45,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003401282.1?report=genbank&log$=prottop&blast_rank=4&RID=KR9MYVX8013"",""XP_003401282.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Bombus pyrosoma],Bombus pyrosoma,384,384,56%,5e-132,98.45,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043600519.1?report=genbank&log$=prottop&blast_rank=5&RID=KR9MYVX8013"",""XP_043600519.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Eufriesea mexicana],Eufriesea mexicana,370,370,56%,3e-126,94.82,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017763030.1?report=genbank&log$=prottop&blast_rank=6&RID=KR9MYVX8013"",""XP_017763030.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Ceratina calcarata],Ceratina calcarata,370,370,56%,3e-126,93.26,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017889851.1?report=genbank&log$=prottop&blast_rank=7&RID=KR9MYVX8013"",""XP_017889851.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 isoform X2 [Megachile rotundata],Megachile rotundata,368,368,56%,1e-125,92.75,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003701433.1?report=genbank&log$=prottop&blast_rank=8&RID=KR9MYVX8013"",""XP_003701433.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Osmia lignaria],Osmia lignaria,368,368,56%,2e-125,92.75,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_034193980.1?report=genbank&log$=prottop&blast_rank=9&RID=KR9MYVX8013"",""XP_034193980.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Osmia bicornis bicornis],Osmia bicornis bicornis,367,367,56%,3e-125,92.23,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029045831.1?report=genbank&log$=prottop&blast_rank=10&RID=KR9MYVX8013"",""XP_029045831.1"")"
