Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
triple gene block protein 2 [Alstroemeria virus X],Alstroemeria virus X,80.1,80.1,55%,6e-17,64.15,110,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_319829.1?report=genbank&log$=prottop&blast_rank=1&RID=KR9MYVX8013"",""YP_319829.1"")"
triple-gene-block-protein 2 [Lettuce virus X],Lettuce virus X,70.1,70.1,55%,7e-13,50.94,113,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_001960942.1?report=genbank&log$=prottop&blast_rank=2&RID=KR9MYVX8013"",""YP_001960942.1"")"
triple gene block 2 [Actinidia virus X],Actinidia virus X,67.8,67.8,55%,7e-12,52.83,120,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AGO03688.1?report=genbank&log$=prottop&blast_rank=3&RID=KR9MYVX8013"",""AGO03688.1"")"
ORF3 [Actinidia virus X],Actinidia virus X,67.4,67.4,55%,8e-12,52.83,120,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QKI29222.1?report=genbank&log$=prottop&blast_rank=4&RID=KR9MYVX8013"",""QKI29222.1"")"
ORF3 [Actinidia virus X],Actinidia virus X,67.4,67.4,55%,8e-12,52.83,120,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QKI29227.1?report=genbank&log$=prottop&blast_rank=5&RID=KR9MYVX8013"",""QKI29227.1"")"
triple gene block protein 2 [Actinidia virus X],Actinidia virus X,67.4,67.4,55%,8e-12,52.83,120,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QPB75519.1?report=genbank&log$=prottop&blast_rank=6&RID=KR9MYVX8013"",""QPB75519.1"")"
TGB2 [Actinidia virus X],Actinidia virus X,67.4,67.4,55%,9e-12,52.83,120,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QOU09658.1?report=genbank&log$=prottop&blast_rank=7&RID=KR9MYVX8013"",""QOU09658.1"")"
triple gene block protein 2 [Actinidia virus X],Actinidia virus X,67.4,67.4,55%,1e-11,52.83,120,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_009186836.1?report=genbank&log$=prottop&blast_rank=8&RID=KR9MYVX8013"",""YP_009186836.1"")"
triple gene block protein 2 [Actinidia virus X],Actinidia virus X,67.0,67.0,55%,1e-11,52.83,120,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QNT12103.1?report=genbank&log$=prottop&blast_rank=9&RID=KR9MYVX8013"",""QNT12103.1"")"
triple gene block 2 protein [Lettuce virus X],Lettuce virus X,66.2,66.2,55%,2e-11,49.06,113,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QWT83782.1?report=genbank&log$=prottop&blast_rank=10&RID=KR9MYVX8013"",""QWT83782.1"")"
TGB2 [Narcissus mosaic virus],Narcissus mosaic virus,62.4,62.4,55%,7e-10,50.94,119,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AHB59868.1?report=genbank&log$=prottop&blast_rank=11&RID=KR9MYVX8013"",""AHB59868.1"")"
14K protein [Narcissus mosaic virus strain New Zealand],Narcissus mosaic virus strain New Zealand,62.8,62.8,55%,8e-10,50.94,130,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAP51014.1?report=genbank&log$=prottop&blast_rank=12&RID=KR9MYVX8013"",""AAP51014.1"")"
ORF 3 [Malva mosaic virus],Malva mosaic virus,62.4,62.4,55%,9e-10,50.94,119,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_667846.1?report=genbank&log$=prottop&blast_rank=13&RID=KR9MYVX8013"",""YP_667846.1"")"
14K triple gene block protein [Narcissus mosaic virus],Narcissus mosaic virus,62.4,62.4,55%,9e-10,50.94,130,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_040780.1?report=genbank&log$=prottop&blast_rank=14&RID=KR9MYVX8013"",""NP_040780.1"")"
TGB2 [Asparagus virus 3],Asparagus virus 3,60.1,60.1,55%,6e-09,47.17,119,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AIL23157.1?report=genbank&log$=prottop&blast_rank=15&RID=KR9MYVX8013"",""AIL23157.1"")"
TGB2 [Potato aucuba mosaic virus],Potato aucuba mosaic virus,60.1,60.1,55%,6e-09,45.28,111,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QKE61413.1?report=genbank&log$=prottop&blast_rank=16&RID=KR9MYVX8013"",""QKE61413.1"")"
12 kDa polyprotein [Potato aucuba mosaic virus],Potato aucuba mosaic virus,60.1,60.1,55%,6e-09,45.28,111,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ATG34125.1?report=genbank&log$=prottop&blast_rank=17&RID=KR9MYVX8013"",""ATG34125.1"")"
TGB2 [Potato aucuba mosaic virus],Potato aucuba mosaic virus,59.7,59.7,55%,7e-09,45.28,111,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QKE61418.1?report=genbank&log$=prottop&blast_rank=18&RID=KR9MYVX8013"",""QKE61418.1"")"
triple-gene-block protein 2 [Potato aucuba mosaic virus],Potato aucuba mosaic virus,59.7,59.7,55%,7e-09,45.28,111,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AXL97634.1?report=genbank&log$=prottop&blast_rank=19&RID=KR9MYVX8013"",""AXL97634.1"")"
12 kDa protein [Potato aucuba mosaic virus],Potato aucuba mosaic virus,59.7,59.7,55%,7e-09,45.28,111,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AYA73323.1?report=genbank&log$=prottop&blast_rank=20&RID=KR9MYVX8013"",""AYA73323.1"")"
12 kDa polyprotein [Potato aucuba mosaic virus],Potato aucuba mosaic virus,59.7,59.7,55%,7e-09,45.28,111,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ATG34113.1?report=genbank&log$=prottop&blast_rank=21&RID=KR9MYVX8013"",""ATG34113.1"")"
12 kDa protein [Potato aucuba mosaic virus],Potato aucuba mosaic virus,59.7,59.7,55%,8e-09,45.28,111,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/APL96679.1?report=genbank&log$=prottop&blast_rank=22&RID=KR9MYVX8013"",""APL96679.1"")"
12 kDa protein [Potato aucuba mosaic virus],Potato aucuba mosaic virus,59.7,59.7,55%,8e-09,45.28,111,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AYA73311.1?report=genbank&log$=prottop&blast_rank=23&RID=KR9MYVX8013"",""AYA73311.1"")"
TGB2 [Asparagus virus 3],Asparagus virus 3,59.7,59.7,55%,9e-09,49.06,119,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QED43056.1?report=genbank&log$=prottop&blast_rank=24&RID=KR9MYVX8013"",""QED43056.1"")"
triple gene block 2 protein [Potato aucuba mosaic virus],Potato aucuba mosaic virus,58.9,58.9,55%,1e-08,45.28,110,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QWT83727.1?report=genbank&log$=prottop&blast_rank=25&RID=KR9MYVX8013"",""QWT83727.1"")"
triple gene block protein 2 [Asparagus virus 3],Asparagus virus 3,58.9,58.9,55%,1e-08,49.06,119,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_570728.1?report=genbank&log$=prottop&blast_rank=26&RID=KR9MYVX8013"",""NP_570728.1"")"
12 kDa protein [Potato aucuba mosaic virus],Potato aucuba mosaic virus,58.9,58.9,55%,2e-08,45.28,111,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_619748.1?report=genbank&log$=prottop&blast_rank=27&RID=KR9MYVX8013"",""NP_619748.1"")"
triple gene block protein 2 [Carnation latent virus],Carnation latent virus,58.5,58.5,58%,2e-08,47.27,111,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QJX15396.1?report=genbank&log$=prottop&blast_rank=28&RID=KR9MYVX8013"",""QJX15396.1"")"
