Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
CP [Asparagus virus 3],Asparagus virus 3,285,285,77%,5e-94,73.60,230,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QED43058.1?report=genbank&log$=prottop&blast_rank=1&RID=KR9MYVX8013"",""QED43058.1"")"
coat protein [Asparagus virus 3],Asparagus virus 3,282,282,77%,8e-93,73.03,230,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_570730.1?report=genbank&log$=prottop&blast_rank=2&RID=KR9MYVX8013"",""NP_570730.1"")"
coat protein [Asparagus virus 3],Asparagus virus 3,280,280,77%,4e-92,72.47,230,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_001715616.1?report=genbank&log$=prottop&blast_rank=3&RID=KR9MYVX8013"",""YP_001715616.1"")"
coat protein [Pepino mosaic virus],Pepino mosaic virus,279,279,77%,1e-91,71.75,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAJ34687.1?report=genbank&log$=prottop&blast_rank=4&RID=KR9MYVX8013"",""CAJ34687.1"")"
CP [Pepino mosaic virus],Pepino mosaic virus,278,278,77%,3e-91,71.19,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AXB54277.1?report=genbank&log$=prottop&blast_rank=5&RID=KR9MYVX8013"",""AXB54277.1"")"
CP [Narcissus mosaic virus],Narcissus mosaic virus,276,276,77%,2e-90,72.47,227,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AHB59870.1?report=genbank&log$=prottop&blast_rank=6&RID=KR9MYVX8013"",""AHB59870.1"")"
coat protein [Pepino mosaic virus],Pepino mosaic virus,274,274,77%,3e-90,71.19,181,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QXF30344.1?report=genbank&log$=prottop&blast_rank=7&RID=KR9MYVX8013"",""QXF30344.1"")"
CP [Pepino mosaic virus],Pepino mosaic virus,275,275,77%,4e-90,71.19,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AXB54477.1?report=genbank&log$=prottop&blast_rank=8&RID=KR9MYVX8013"",""AXB54477.1"")"
coat protein [Pepino mosaic virus],Pepino mosaic virus,276,276,77%,4e-90,71.19,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDF28231.1?report=genbank&log$=prottop&blast_rank=9&RID=KR9MYVX8013"",""CDF28231.1"")"
capsid protein [Pepino mosaic virus],Pepino mosaic virus,275,275,77%,5e-90,71.19,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ACO59294.1?report=genbank&log$=prottop&blast_rank=10&RID=KR9MYVX8013"",""ACO59294.1"")"
CP [Pepino mosaic virus],Pepino mosaic virus,275,275,77%,5e-90,71.19,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AXB54601.1?report=genbank&log$=prottop&blast_rank=11&RID=KR9MYVX8013"",""AXB54601.1"")"
coat protein [Pepino mosaic virus],Pepino mosaic virus,275,275,77%,5e-90,71.19,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ALQ29009.1?report=genbank&log$=prottop&blast_rank=12&RID=KR9MYVX8013"",""ALQ29009.1"")"
coat protein [Pepino mosaic virus],Pepino mosaic virus,275,275,77%,6e-90,71.19,242,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CDF28230.1?report=genbank&log$=prottop&blast_rank=13&RID=KR9MYVX8013"",""CDF28230.1"")"
CP [Pepino mosaic virus],Pepino mosaic virus,275,275,77%,6e-90,71.19,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AXB54633.1?report=genbank&log$=prottop&blast_rank=14&RID=KR9MYVX8013"",""AXB54633.1"")"
coat protein [Pepino mosaic virus],Pepino mosaic virus,275,275,77%,6e-90,71.19,230,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAZ68197.1?report=genbank&log$=prottop&blast_rank=15&RID=KR9MYVX8013"",""CAZ68197.1"")"
