Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
feline leukemia virus subgroup C receptor-related protein 2 isoform X1 [Bombus impatiens],Bombus impatiens,795,795,93%,0.0,99.53,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003492008.1?report=genbank&log$=prottop&blast_rank=1&RID=KR9MYVX8013"",""XP_003492008.1"")"
feline leukemia virus subgroup C receptor-related protein 2-like isoform X1 [Bombus bifarius],Bombus bifarius,792,792,93%,0.0,99.06,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033299593.1?report=genbank&log$=prottop&blast_rank=2&RID=KR9MYVX8013"",""XP_033299593.1"")"
feline leukemia virus subgroup C receptor-related protein 2-like isoform X1 [Bombus vancouverensis nearcticus],Bombus vancouverensis nearcticus,790,790,93%,0.0,98.83,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033191453.1?report=genbank&log$=prottop&blast_rank=3&RID=KR9MYVX8013"",""XP_033191453.1"")"
feline leukemia virus subgroup C receptor-related protein 2-like isoform X1 [Bombus vosnesenskii],Bombus vosnesenskii,789,789,93%,0.0,98.83,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033360516.1?report=genbank&log$=prottop&blast_rank=4&RID=KR9MYVX8013"",""XP_033360516.1"")"
feline leukemia virus subgroup C receptor-related protein 2-like isoform X1 [Bombus pyrosoma],Bombus pyrosoma,778,778,93%,0.0,97.42,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043582497.1?report=genbank&log$=prottop&blast_rank=5&RID=KR9MYVX8013"",""XP_043582497.1"")"
uncharacterized MFS-type transporter C09D4.1 isoform X1 [Bombus affinis],Bombus affinis,774,774,93%,0.0,96.72,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_050589545.1?report=genbank&log$=prottop&blast_rank=6&RID=KR9MYVX8013"",""XP_050589545.1"")"
uncharacterized MFS-type transporter C09D4.1 isoform X1 [Bombus terrestris],Bombus terrestris,774,774,93%,0.0,96.72,452,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_012163944.1?report=genbank&log$=prottop&blast_rank=7&RID=KR9MYVX8013"",""XP_012163944.1"")"
uncharacterized MFS-type transporter C09D4.1 isoform X2 [Bombus impatiens],Bombus impatiens,738,738,89%,0.0,98.28,450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033178415.1?report=genbank&log$=prottop&blast_rank=8&RID=KR9MYVX8013"",""XP_033178415.1"")"
uncharacterized MFS-type transporter C09D4.1-like isoform X2 [Bombus bifarius],Bombus bifarius,736,736,89%,0.0,98.04,450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033299594.1?report=genbank&log$=prottop&blast_rank=9&RID=KR9MYVX8013"",""XP_033299594.1"")"
uncharacterized MFS-type transporter C09D4.1-like isoform X2 [Bombus vancouverensis nearcticus],Bombus vancouverensis nearcticus,734,734,89%,0.0,97.79,450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_033191454.1?report=genbank&log$=prottop&blast_rank=10&RID=KR9MYVX8013"",""XP_033191454.1"")"
