Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
"Megachile ligniseca genome assembly, chromosome: 11",Megachile ligniseca,432,577,71%,3e-116,91.45,12114881,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243787.1?report=genbank&log$=nucltop&blast_rank=1&RID=KSWKGVHH01R"",""OX243787.1"")"
"Megachile willughbiella genome assembly, chromosome: 1",Megachile willughbiella,363,363,61%,1e-95,91.15,25798526,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243794.1?report=genbank&log$=nucltop&blast_rank=2&RID=KSWKGVHH01R"",""OX243794.1"")"
"Lasioglossum pauxillum genome assembly, chromosome: 5",Lasioglossum pauxillum,226,448,71%,2e-54,76.80,48162910,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OW121703.1?report=genbank&log$=nucltop&blast_rank=3&RID=KSWKGVHH01R"",""OW121703.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 13",Sphecodes monilicornis,225,427,71%,7e-54,76.47,22726287,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565296.1?report=genbank&log$=nucltop&blast_rank=4&RID=KSWKGVHH01R"",""OU565296.1"")"
"Lasioglossum lativentre genome assembly, chromosome: 3",Lasioglossum lativentre,210,210,71%,1e-49,75.48,38711084,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744357.1?report=genbank&log$=nucltop&blast_rank=5&RID=KSWKGVHH01R"",""OU744357.1"")"
"Lasioglossum lativentre genome assembly, chromosome: 7",Lasioglossum lativentre,190,190,71%,1e-43,74.18,27713800,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744361.1?report=genbank&log$=nucltop&blast_rank=6&RID=KSWKGVHH01R"",""OU744361.1"")"
"Lasioglossum morio genome assembly, chromosome: 5",Lasioglossum morio,188,188,52%,5e-43,78.57,23461545,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744327.1?report=genbank&log$=nucltop&blast_rank=7&RID=KSWKGVHH01R"",""OU744327.1"")"
"Lasioglossum morio genome assembly, chromosome: 4",Lasioglossum morio,147,147,49%,1e-30,75.36,31474127,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744326.1?report=genbank&log$=nucltop&blast_rank=8&RID=KSWKGVHH01R"",""OU744326.1"")"
"Megachile willughbiella genome assembly, chromosome: 6",Megachile willughbiella,145,145,46%,5e-30,76.88,18264720,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243799.1?report=genbank&log$=nucltop&blast_rank=9&RID=KSWKGVHH01R"",""OX243799.1"")"
"Megachile willughbiella genome assembly, chromosome: 13",Megachile willughbiella,145,145,46%,5e-30,76.88,13751693,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243806.1?report=genbank&log$=nucltop&blast_rank=10&RID=KSWKGVHH01R"",""OX243806.1"")"
"Megachile willughbiella genome assembly, chromosome: 2",Megachile willughbiella,145,145,46%,5e-30,76.88,24375572,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243795.1?report=genbank&log$=nucltop&blast_rank=11&RID=KSWKGVHH01R"",""OX243795.1"")"
"Megachile ligniseca genome assembly, chromosome: 8",Megachile ligniseca,145,145,46%,5e-30,76.88,14185458,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX243784.1?report=genbank&log$=nucltop&blast_rank=12&RID=KSWKGVHH01R"",""OX243784.1"")"
"Sphecodes monilicornis genome assembly, chromosome: 4",Sphecodes monilicornis,139,202,58%,8e-28,81.25,30124099,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU565287.1?report=genbank&log$=nucltop&blast_rank=13&RID=KSWKGVHH01R"",""OU565287.1"")"
"Lasioglossum morio genome assembly, chromosome: 1",Lasioglossum morio,123,123,38%,2e-23,76.97,46980029,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OU744323.1?report=genbank&log$=nucltop&blast_rank=14&RID=KSWKGVHH01R"",""OU744323.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold: LG36, chromosome: 36",Cyprinus carpio,116,428,15%,3e-21,100.00,22739634,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590706.1?report=genbank&log$=nucltop&blast_rank=15&RID=KSWKGVHH01R"",""LN590706.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold: LG35, chromosome: 35",Cyprinus carpio,110,744,16%,4e-19,94.44,29126390,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590686.1?report=genbank&log$=nucltop&blast_rank=16&RID=KSWKGVHH01R"",""LN590686.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000000579",Cyprinus carpio,109,109,14%,4e-19,100.00,492343,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN593390.1?report=genbank&log$=nucltop&blast_rank=17&RID=KSWKGVHH01R"",""LN593390.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000028978",Cyprinus carpio,109,109,14%,4e-19,100.00,1841262,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN591212.1?report=genbank&log$=nucltop&blast_rank=18&RID=KSWKGVHH01R"",""LN591212.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold: LG50, chromosome: 50",Cyprinus carpio,109,394,14%,4e-19,100.00,7653411,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590702.1?report=genbank&log$=nucltop&blast_rank=19&RID=KSWKGVHH01R"",""LN590702.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold: LG40, chromosome: 40",Cyprinus carpio,108,314,14%,1e-18,98.39,23490330,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590711.1?report=genbank&log$=nucltop&blast_rank=20&RID=KSWKGVHH01R"",""LN590711.1"")"
Danio rerio,Danio rerio,107,107,13%,1e-18,100.00,5409,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/OX241174.1?report=genbank&log$=nucltop&blast_rank=21&RID=KSWKGVHH01R"",""OX241174.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000001750",Cyprinus carpio,107,107,13%,1e-18,100.00,345239,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN598313.1?report=genbank&log$=nucltop&blast_rank=22&RID=KSWKGVHH01R"",""LN598313.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000002070",Cyprinus carpio,107,107,13%,1e-18,100.00,54858,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN594987.1?report=genbank&log$=nucltop&blast_rank=23&RID=KSWKGVHH01R"",""LN594987.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000000549",Cyprinus carpio,107,107,13%,1e-18,100.00,402011,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN594921.1?report=genbank&log$=nucltop&blast_rank=24&RID=KSWKGVHH01R"",""LN594921.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000002509",Cyprinus carpio,107,107,13%,1e-18,100.00,312179,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN594739.1?report=genbank&log$=nucltop&blast_rank=25&RID=KSWKGVHH01R"",""LN594739.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000004095",Cyprinus carpio,107,107,13%,1e-18,100.00,33159,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN594502.1?report=genbank&log$=nucltop&blast_rank=26&RID=KSWKGVHH01R"",""LN594502.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000000925",Cyprinus carpio,107,107,13%,1e-18,100.00,321555,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN594483.1?report=genbank&log$=nucltop&blast_rank=27&RID=KSWKGVHH01R"",""LN594483.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000000741",Cyprinus carpio,107,107,13%,1e-18,100.00,121107,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN592861.1?report=genbank&log$=nucltop&blast_rank=28&RID=KSWKGVHH01R"",""LN592861.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000029065",Cyprinus carpio,107,107,13%,1e-18,100.00,2608561,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN591261.1?report=genbank&log$=nucltop&blast_rank=29&RID=KSWKGVHH01R"",""LN591261.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000028985",Cyprinus carpio,107,213,15%,1e-18,96.88,1827362,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN591218.1?report=genbank&log$=nucltop&blast_rank=30&RID=KSWKGVHH01R"",""LN591218.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold 000001346",Cyprinus carpio,107,107,13%,1e-18,100.00,465564,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN591051.1?report=genbank&log$=nucltop&blast_rank=31&RID=KSWKGVHH01R"",""LN591051.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold: LG20, chromosome: 20",Cyprinus carpio,107,314,13%,1e-18,100.00,16766033,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590713.1?report=genbank&log$=nucltop&blast_rank=32&RID=KSWKGVHH01R"",""LN590713.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold: LG17, chromosome: 17",Cyprinus carpio,107,213,13%,1e-18,100.00,15849037,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590698.1?report=genbank&log$=nucltop&blast_rank=33&RID=KSWKGVHH01R"",""LN590698.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold: LG32, chromosome: 32",Cyprinus carpio,107,523,13%,1e-18,100.00,26100072,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590696.1?report=genbank&log$=nucltop&blast_rank=34&RID=KSWKGVHH01R"",""LN590696.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold: LG43, chromosome: 43",Cyprinus carpio,107,213,13%,1e-18,100.00,14329178,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590694.1?report=genbank&log$=nucltop&blast_rank=35&RID=KSWKGVHH01R"",""LN590694.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold: LG13, chromosome: 13",Cyprinus carpio,107,407,13%,1e-18,100.00,25164623,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590687.1?report=genbank&log$=nucltop&blast_rank=36&RID=KSWKGVHH01R"",""LN590687.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold: LG16, chromosome: 16",Cyprinus carpio,107,381,13%,1e-18,100.00,20606094,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590685.1?report=genbank&log$=nucltop&blast_rank=37&RID=KSWKGVHH01R"",""LN590685.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold: LG18, chromosome: 18",Cyprinus carpio,107,425,13%,1e-18,100.00,22437665,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590684.1?report=genbank&log$=nucltop&blast_rank=38&RID=KSWKGVHH01R"",""LN590684.1"")"
"Cyprinus carpio genome assembly common carp genome, scaffold: LG47, chromosome: 47",Cyprinus carpio,107,577,13%,1e-18,100.00,16759857,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/nucleotide/LN590681.1?report=genbank&log$=nucltop&blast_rank=39&RID=KSWKGVHH01R"",""LN590681.1"")"
