Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Hepatitis C virus non-structural protein NS4b [Streptococcus dysgalactiae subsp. equisimilis],Streptococcus dysgalactiae subsp. equisimilis,57.8,101,48%,4e-07,61.90,869,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SLM22236.1?report=genbank&log$=prottop&blast_rank=1&RID=KW1MXVPC013"",""SLM22236.1"")"
TPA: glucose-1-phosphate thymidylyltransferase [Porticoccaceae bacterium],Porticoccaceae bacterium,51.2,51.2,29%,7e-05,80.77,294,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBD11071.1?report=genbank&log$=prottop&blast_rank=2&RID=KW1MXVPC013"",""HBD11071.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,47.8,47.8,27%,9e-05,83.33,67,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143163449.1?report=genbank&log$=prottop&blast_rank=3&RID=KW1MXVPC013"",""WP_143163449.1"")"
TPA: ABC transporter ATP-binding protein [Pseudothermotoga sp.],Pseudothermotoga sp.,50.8,50.8,30%,9e-05,81.48,244,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT25861.1?report=genbank&log$=prottop&blast_rank=4&RID=KW1MXVPC013"",""HBT25861.1"")"
L-lysine 6-transaminase [Ignavibacteriaceae bacterium],Ignavibacteriaceae bacterium,50.8,50.8,28%,1e-04,84.00,408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GJQ32665.1?report=genbank&log$=prottop&blast_rank=5&RID=KW1MXVPC013"",""GJQ32665.1"")"
TPA: hypothetical protein [Candidatus Saccharibacteria bacterium],Candidatus Saccharibacteria bacterium,50.1,50.1,21%,2e-04,100.00,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCR55872.1?report=genbank&log$=prottop&blast_rank=6&RID=KW1MXVPC013"",""HCR55872.1"")"
succinyl-CoA ligase-like flavodoxin domain protein [Bordetella bronchiseptica A1-7],Bordetella bronchiseptica A1-7,50.1,50.1,21%,2e-04,100.00,433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KDB68144.1?report=genbank&log$=prottop&blast_rank=7&RID=KW1MXVPC013"",""KDB68144.1"")"
CoA-binding protein [Bordetella bronchiseptica],Bordetella bronchiseptica,50.1,50.1,21%,2e-04,100.00,448,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235204804.1?report=genbank&log$=prottop&blast_rank=8&RID=KW1MXVPC013"",""WP_235204804.1"")"
TPA: hypothetical protein [Peptococcaceae bacterium],Peptococcaceae bacterium,47.0,47.0,26%,2e-04,86.96,73,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAA89219.1?report=genbank&log$=prottop&blast_rank=9&RID=KW1MXVPC013"",""HAA89219.1"")"
TPA: hypothetical protein [Thermodesulfobacterium commune],Thermodesulfobacterium commune,47.8,47.8,32%,4e-04,71.43,132,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAA83858.1?report=genbank&log$=prottop&blast_rank=10&RID=KW1MXVPC013"",""HAA83858.1"")"
hypothetical protein [Shewanella decolorationis],Shewanella decolorationis,47.4,47.4,27%,5e-04,83.33,130,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_023265510.1?report=genbank&log$=prottop&blast_rank=11&RID=KW1MXVPC013"",""WP_023265510.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,45.8,45.8,24%,5e-04,90.48,58,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_178139001.1?report=genbank&log$=prottop&blast_rank=12&RID=KW1MXVPC013"",""WP_178139001.1"")"
3-hydroxy-3-methylglutaryl-coenzyme A reductase [Streptococcus pasteurianus],Streptococcus pasteurianus,48.5,48.5,21%,6e-04,100.00,262,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/VUW95053.1?report=genbank&log$=prottop&blast_rank=13&RID=KW1MXVPC013"",""VUW95053.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,45.8,45.8,33%,6e-04,72.41,64,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180542919.1?report=genbank&log$=prottop&blast_rank=14&RID=KW1MXVPC013"",""WP_180542919.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,45.4,45.4,64%,6e-04,47.37,57,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180525703.1?report=genbank&log$=prottop&blast_rank=15&RID=KW1MXVPC013"",""WP_180525703.1"")"
