Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Hepatitis C virus non-structural protein NS4b [Streptococcus dysgalactiae subsp. equisimilis],Streptococcus dysgalactiae subsp. equisimilis,59.7,107,24%,3e-07,77.42,869,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SLM22236.1?report=genbank&log$=prottop&blast_rank=1&RID=KW1MXVPC013"",""SLM22236.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,53.1,53.1,38%,3e-06,53.06,71,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073994939.1?report=genbank&log$=prottop&blast_rank=2&RID=KW1MXVPC013"",""WP_073994939.1"")"
TPA: metalloendopeptidase [Planctomycetaceae bacterium],Planctomycetaceae bacterium,55.5,55.5,23%,9e-06,76.67,587,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAP08643.1?report=genbank&log$=prottop&blast_rank=3&RID=KW1MXVPC013"",""HAP08643.1"")"
transposase IS1016 [Neisseria meningitidis LNP27256],Neisseria meningitidis LNP27256,52.4,52.4,39%,1e-05,56.00,93,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KID53127.1?report=genbank&log$=prottop&blast_rank=4&RID=KW1MXVPC013"",""KID53127.1"")"
indoleacetamide hydrolase [Bordetella bronchiseptica],Bordetella bronchiseptica,54.7,54.7,25%,2e-05,72.73,433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235183543.1?report=genbank&log$=prottop&blast_rank=5&RID=KW1MXVPC013"",""WP_235183543.1"")"
"putative transcriptional regulator, contains C-terminal CBS domain containing protein [Acidovorax sp. CF316]",Acidovorax sp. CF316,50.1,50.1,32%,3e-05,60.47,60,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EJE48838.1?report=genbank&log$=prottop&blast_rank=6&RID=KW1MXVPC013"",""EJE48838.1"")"
TPA: hypothetical protein [Peptococcaceae bacterium],Peptococcaceae bacterium,51.2,51.2,17%,4e-05,100.00,102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT48110.1?report=genbank&log$=prottop&blast_rank=7&RID=KW1MXVPC013"",""HBT48110.1"")"
hypothetical protein [Shewanella decolorationis],Shewanella decolorationis,50.1,50.1,17%,5e-05,100.00,68,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_023265508.1?report=genbank&log$=prottop&blast_rank=8&RID=KW1MXVPC013"",""WP_023265508.1"")"
FkbM family methyltransferase [Escherichia fergusonii],Escherichia fergusonii,52.0,52.0,19%,5e-05,92.00,167,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_144130109.1?report=genbank&log$=prottop&blast_rank=9&RID=KW1MXVPC013"",""WP_144130109.1"")"
acyl-CoA dehydrogenase [Herbaspirillum sp. YR522],Herbaspirillum sp. YR522,50.8,50.8,21%,6e-05,82.14,118,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EJM97637.1?report=genbank&log$=prottop&blast_rank=10&RID=KW1MXVPC013"",""EJM97637.1"")"
hypothetical protein AZ14_3013 [Bordetella bronchiseptica 980],Bordetella bronchiseptica 980,50.1,50.1,43%,8e-05,46.43,106,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KCV56722.1?report=genbank&log$=prottop&blast_rank=11&RID=KW1MXVPC013"",""KCV56722.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,48.5,48.5,17%,1e-04,100.00,54,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180535504.1?report=genbank&log$=prottop&blast_rank=12&RID=KW1MXVPC013"",""WP_180535504.1"")"
"excinuclease ABC subunit A, uvrA [Pediococcus acidilactici D3]",Pediococcus acidilactici D3,52.4,52.4,17%,1e-04,95.45,970,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EOA08150.1?report=genbank&log$=prottop&blast_rank=13&RID=KW1MXVPC013"",""EOA08150.1"")"
TPA: hypothetical protein [Thermodesulfobacterium commune],Thermodesulfobacterium commune,50.1,50.1,17%,2e-04,95.45,132,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAA83858.1?report=genbank&log$=prottop&blast_rank=14&RID=KW1MXVPC013"",""HAA83858.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,48.5,48.5,19%,2e-04,84.00,64,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143163442.1?report=genbank&log$=prottop&blast_rank=15&RID=KW1MXVPC013"",""WP_143163442.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,48.5,48.5,17%,2e-04,95.65,67,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_219338908.1?report=genbank&log$=prottop&blast_rank=16&RID=KW1MXVPC013"",""WP_219338908.1"")"
TPA: ABC transporter permease [Pseudothermotoga sp.],Pseudothermotoga sp.,50.8,50.8,18%,2e-04,87.50,206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT26896.1?report=genbank&log$=prottop&blast_rank=17&RID=KW1MXVPC013"",""HBT26896.1"")"
hypothetical protein [Mycobacterium canettii],Mycobacterium canettii,48.5,48.5,17%,2e-04,95.65,83,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_230864444.1?report=genbank&log$=prottop&blast_rank=18&RID=KW1MXVPC013"",""WP_230864444.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,48.5,48.5,17%,2e-04,100.00,85,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_219338830.1?report=genbank&log$=prottop&blast_rank=19&RID=KW1MXVPC013"",""WP_219338830.1"")"
integrase [Shewanella decolorationis S12],Shewanella decolorationis S12,49.3,49.3,17%,2e-04,100.00,112,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ESE43085.1?report=genbank&log$=prottop&blast_rank=20&RID=KW1MXVPC013"",""ESE43085.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,48.1,48.1,17%,3e-04,100.00,77,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_218588234.1?report=genbank&log$=prottop&blast_rank=21&RID=KW1MXVPC013"",""WP_218588234.1"")"
TPA: hypothetical protein [Firmicutes bacterium],Firmicutes bacterium,48.9,48.9,17%,3e-04,100.00,110,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBR33548.1?report=genbank&log$=prottop&blast_rank=22&RID=KW1MXVPC013"",""HBR33548.1"")"
LysR family transcriptional regulator [Salmonella enterica],Salmonella enterica,50.8,50.8,28%,3e-04,62.16,284,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_001747429.1?report=genbank&log$=prottop&blast_rank=23&RID=KW1MXVPC013"",""WP_001747429.1"")"
hypothetical protein [Bifidobacterium longum],Bifidobacterium longum,48.5,48.5,17%,3e-04,100.00,93,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_234884690.1?report=genbank&log$=prottop&blast_rank=24&RID=KW1MXVPC013"",""WP_234884690.1"")"
hypothetical protein [Pedobacter sp. V48],Pedobacter sp. V48,47.8,47.8,17%,3e-04,100.00,72,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_048906144.1?report=genbank&log$=prottop&blast_rank=25&RID=KW1MXVPC013"",""WP_048906144.1"")"
TPA: hypothetical protein [Flavobacteriaceae bacterium],Flavobacteriaceae bacterium,48.5,48.5,17%,4e-04,95.65,107,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCZ09934.1?report=genbank&log$=prottop&blast_rank=26&RID=KW1MXVPC013"",""HCZ09934.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,47.0,47.0,25%,4e-04,68.75,58,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180554769.1?report=genbank&log$=prottop&blast_rank=27&RID=KW1MXVPC013"",""WP_180554769.1"")"
MbeB family mobilization protein [Cobetia marina],Cobetia marina,48.5,48.5,16%,5e-04,100.00,114,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_258954886.1?report=genbank&log$=prottop&blast_rank=28&RID=KW1MXVPC013"",""WP_258954886.1"")"
TPA: hypothetical protein [Thermodesulfobacterium commune],Thermodesulfobacterium commune,49.3,49.3,17%,5e-04,100.00,167,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT03769.1?report=genbank&log$=prottop&blast_rank=29&RID=KW1MXVPC013"",""HBT03769.1"")"
hypothetical protein SHD_0281 [Shewanella decolorationis S12],Shewanella decolorationis S12,46.2,46.2,17%,5e-04,100.00,22,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ESE43080.1?report=genbank&log$=prottop&blast_rank=30&RID=KW1MXVPC013"",""ESE43080.1"")"
DUF4236 domain-containing protein [Escherichia coli],Escherichia coli,48.5,48.5,35%,5e-04,60.87,125,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_249925870.1?report=genbank&log$=prottop&blast_rank=31&RID=KW1MXVPC013"",""WP_249925870.1"")"
2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase [Bordetella bronchiseptica],Bordetella bronchiseptica,50.1,50.1,17%,5e-04,100.00,275,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235183573.1?report=genbank&log$=prottop&blast_rank=32&RID=KW1MXVPC013"",""WP_235183573.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,47.0,47.0,17%,5e-04,100.00,60,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_218588235.1?report=genbank&log$=prottop&blast_rank=33&RID=KW1MXVPC013"",""WP_218588235.1"")"
GNAT family N-acetyltransferase [Staphylococcus haemolyticus],Staphylococcus haemolyticus,47.4,47.4,21%,5e-04,71.43,83,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180529121.1?report=genbank&log$=prottop&blast_rank=34&RID=KW1MXVPC013"",""WP_180529121.1"")"
TPA: hypothetical protein [Peptococcaceae bacterium],Peptococcaceae bacterium,47.4,47.4,16%,5e-04,95.24,75,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT20547.1?report=genbank&log$=prottop&blast_rank=35&RID=KW1MXVPC013"",""HBT20547.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,47.0,47.0,40%,5e-04,46.15,58,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180553753.1?report=genbank&log$=prottop&blast_rank=36&RID=KW1MXVPC013"",""WP_180553753.1"")"
TPA: hypothetical protein [Candidatus Accumulibacter sp.],Candidatus Accumulibacter sp.,50.4,50.4,17%,5e-04,95.45,457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAY27745.1?report=genbank&log$=prottop&blast_rank=37&RID=KW1MXVPC013"",""HAY27745.1"")"
