Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
retrovirus-related pol polyprotein from transposon tnt 1-94 [Lasius niger],Lasius niger,253,253,94%,2e-73,45.85,868,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ86904.1?report=genbank&log$=prottop&blast_rank=1&RID=KW1MXVPC013"",""KMQ86904.1"")"
uncharacterized protein LOC120416629 [Culex pipiens pallens],Culex pipiens pallens,217,217,75%,3e-59,43.62,7377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_039434370.1?report=genbank&log$=prottop&blast_rank=2&RID=KW1MXVPC013"",""XP_039434370.1"")"
uncharacterized protein LOC125763825 [Anopheles funestus],Anopheles funestus,206,206,89%,1e-55,37.98,1315,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_049283334.1?report=genbank&log$=prottop&blast_rank=3&RID=KW1MXVPC013"",""XP_049283334.1"")"
hypothetical protein K3495_g15659 [Podosphaera aphanis],Podosphaera aphanis,194,194,77%,2e-55,41.70,367,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAI0992526.1?report=genbank&log$=prottop&blast_rank=4&RID=KW1MXVPC013"",""KAI0992526.1"")"
hypothetical protein RHMOL_Rhmol03G0221400 [Rhododendron molle],Rhododendron molle,199,199,93%,1e-54,34.07,667,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAI8564928.1?report=genbank&log$=prottop&blast_rank=5&RID=KW1MXVPC013"",""KAI8564928.1"")"
hypothetical protein [Gammaproteobacteria bacterium],Gammaproteobacteria bacterium,195,195,77%,2e-53,38.74,601,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MCP3667284.1?report=genbank&log$=prottop&blast_rank=6&RID=KW1MXVPC013"",""MCP3667284.1"")"
RmlC-like cupins superfamily protein [Prunus dulcis],Prunus dulcis,188,188,78%,6e-53,36.65,365,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BBN69559.1?report=genbank&log$=prottop&blast_rank=7&RID=KW1MXVPC013"",""BBN69559.1"")"
hypothetical protein C1H46_030308 [Malus baccata],Malus baccata,196,196,88%,6e-53,38.06,754,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/TQD84218.1?report=genbank&log$=prottop&blast_rank=8&RID=KW1MXVPC013"",""TQD84218.1"")"
hypothetical protein [Gammaproteobacteria bacterium],Gammaproteobacteria bacterium,196,196,77%,7e-53,40.32,719,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/MCP4475800.1?report=genbank&log$=prottop&blast_rank=9&RID=KW1MXVPC013"",""MCP4475800.1"")"
hypothetical protein CF326_g7362 [Tilletia indica],Tilletia indica,198,198,76%,9e-53,42.51,1146,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8227731.1?report=genbank&log$=prottop&blast_rank=10&RID=KW1MXVPC013"",""KAE8227731.1"")"
"Integrase, catalytic core [Corchorus capsularis]",Corchorus capsularis,197,197,75%,1e-52,44.90,1486,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/OMO58188.1?report=genbank&log$=prottop&blast_rank=11&RID=KW1MXVPC013"",""OMO58188.1"")"
hypothetical protein MP638_001418 [Amoeboaphelidium occidentale],Amoeboaphelidium occidentale,196,196,75%,2e-52,40.74,813,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAI3655721.1?report=genbank&log$=prottop&blast_rank=12&RID=KW1MXVPC013"",""KAI3655721.1"")"
hypothetical protein K3495_g15506 [Podosphaera aphanis],Podosphaera aphanis,189,189,93%,4e-52,39.39,480,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAI0992679.1?report=genbank&log$=prottop&blast_rank=13&RID=KW1MXVPC013"",""KAI0992679.1"")"
hypothetical protein A4X03_0g7962 [Tilletia caries],Tilletia caries,192,192,76%,4e-52,41.87,613,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAE8242810.1?report=genbank&log$=prottop&blast_rank=14&RID=KW1MXVPC013"",""KAE8242810.1"")"
