Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
TPA: hypothetical protein [Thermodesulfobacterium commune],Thermodesulfobacterium commune,46.6,46.6,16%,0.003,90.48,132,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAA83858.1?report=genbank&log$=prottop&blast_rank=1&RID=KW1MXVPC013"",""HAA83858.1"")"
"excinuclease ABC subunit A, uvrA [Pediococcus acidilactici D3]",Pediococcus acidilactici D3,48.1,48.1,15%,0.004,100.00,970,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EOA08150.1?report=genbank&log$=prottop&blast_rank=2&RID=KW1MXVPC013"",""EOA08150.1"")"
hypothetical protein [Novosphingobium sp. AP12],Novosphingobium sp. AP12,45.4,45.4,30%,0.005,63.16,97,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007687168.1?report=genbank&log$=prottop&blast_rank=3&RID=KW1MXVPC013"",""WP_007687168.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,44.7,44.7,16%,0.005,90.48,71,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073994939.1?report=genbank&log$=prottop&blast_rank=4&RID=KW1MXVPC013"",""WP_073994939.1"")"
TPA: ABC transporter permease [Pseudothermotoga sp.],Pseudothermotoga sp.,47.0,47.0,16%,0.005,90.48,206,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT26896.1?report=genbank&log$=prottop&blast_rank=5&RID=KW1MXVPC013"",""HBT26896.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,47.4,47.4,15%,0.006,100.00,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180552673.1?report=genbank&log$=prottop&blast_rank=6&RID=KW1MXVPC013"",""WP_180552673.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,43.9,43.9,15%,0.006,100.00,58,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180553753.1?report=genbank&log$=prottop&blast_rank=7&RID=KW1MXVPC013"",""WP_180553753.1"")"
hypothetical protein [Shewanella decolorationis],Shewanella decolorationis,44.3,44.3,15%,0.006,100.00,68,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_023265508.1?report=genbank&log$=prottop&blast_rank=8&RID=KW1MXVPC013"",""WP_023265508.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,44.3,44.3,15%,0.006,100.00,67,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143163449.1?report=genbank&log$=prottop&blast_rank=9&RID=KW1MXVPC013"",""WP_143163449.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,44.3,44.3,15%,0.007,100.00,66,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073461105.1?report=genbank&log$=prottop&blast_rank=10&RID=KW1MXVPC013"",""WP_073461105.1"")"
hypothetical protein [Capnocytophaga canimorsus],Capnocytophaga canimorsus,44.3,44.3,16%,0.007,95.24,73,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_212893082.1?report=genbank&log$=prottop&blast_rank=11&RID=KW1MXVPC013"",""WP_212893082.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,43.9,43.9,16%,0.007,90.48,58,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_178139001.1?report=genbank&log$=prottop&blast_rank=12&RID=KW1MXVPC013"",""WP_178139001.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,43.9,43.9,15%,0.008,100.00,68,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143164569.1?report=genbank&log$=prottop&blast_rank=13&RID=KW1MXVPC013"",""WP_143164569.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,43.9,43.9,15%,0.008,100.00,65,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073994937.1?report=genbank&log$=prottop&blast_rank=14&RID=KW1MXVPC013"",""WP_073994937.1"")"
TPA: hypothetical protein [Candidatus Saccharibacteria bacterium],Candidatus Saccharibacteria bacterium,46.6,46.6,15%,0.009,100.00,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCR55872.1?report=genbank&log$=prottop&blast_rank=15&RID=KW1MXVPC013"",""HCR55872.1"")"
acyl-CoA dehydrogenase [Herbaspirillum sp. YR522],Herbaspirillum sp. YR522,45.1,45.1,16%,0.009,100.00,118,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EJM97637.1?report=genbank&log$=prottop&blast_rank=16&RID=KW1MXVPC013"",""EJM97637.1"")"
septum formation initiator subfamily protein [Mycobacterium gastri 'Wayne'],Mycobacterium gastri 'Wayne',45.1,45.1,24%,0.009,73.53,124,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ETW26339.1?report=genbank&log$=prottop&blast_rank=17&RID=KW1MXVPC013"",""ETW26339.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,43.5,43.5,15%,0.011,100.00,58,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180554769.1?report=genbank&log$=prottop&blast_rank=18&RID=KW1MXVPC013"",""WP_180554769.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,43.5,43.5,15%,0.011,100.00,57,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_219335446.1?report=genbank&log$=prottop&blast_rank=19&RID=KW1MXVPC013"",""WP_219335446.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,44.3,44.3,15%,0.012,100.00,93,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_218588220.1?report=genbank&log$=prottop&blast_rank=20&RID=KW1MXVPC013"",""WP_218588220.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,43.1,43.1,15%,0.013,100.00,44,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_256624972.1?report=genbank&log$=prottop&blast_rank=21&RID=KW1MXVPC013"",""WP_256624972.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,43.1,43.1,15%,0.013,100.00,58,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180530675.1?report=genbank&log$=prottop&blast_rank=22&RID=KW1MXVPC013"",""WP_180530675.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,44.3,44.3,19%,0.013,87.50,107,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_218587746.1?report=genbank&log$=prottop&blast_rank=23&RID=KW1MXVPC013"",""WP_218587746.1"")"
TPA: hypothetical protein [Gammaproteobacteria bacterium],Gammaproteobacteria bacterium,46.2,46.2,29%,0.014,64.86,502,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCO10202.1?report=genbank&log$=prottop&blast_rank=24&RID=KW1MXVPC013"",""HCO10202.1"")"
