Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
retrovirus-related pol polyprotein from transposon tnt 1-94 [Lasius niger],Lasius niger,105,105,76%,1e-23,64.00,856,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ86880.1?report=genbank&log$=prottop&blast_rank=1&RID=KW1MXVPC013"",""KMQ86880.1"")"
hypothetical protein GEV33_002099 [Tenebrio molitor],Tenebrio molitor,95.9,95.9,95%,2e-21,46.24,278,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0820692.1?report=genbank&log$=prottop&blast_rank=2&RID=KW1MXVPC013"",""KAH0820692.1"")"
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,98.6,98.6,90%,2e-21,45.45,1366,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ88558.1?report=genbank&log$=prottop&blast_rank=3&RID=KW1MXVPC013"",""KMQ88558.1"")"
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,97.8,97.8,92%,4e-21,48.89,1346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ88472.1?report=genbank&log$=prottop&blast_rank=4&RID=KW1MXVPC013"",""KMQ88472.1"")"
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,97.8,97.8,92%,5e-21,50.00,1377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ86259.1?report=genbank&log$=prottop&blast_rank=5&RID=KW1MXVPC013"",""KMQ86259.1"")"
unnamed protein product [Nesidiocoris tenuis],Nesidiocoris tenuis,94.0,94.0,98%,5e-21,42.71,219,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CAA9995695.1?report=genbank&log$=prottop&blast_rank=6&RID=KW1MXVPC013"",""CAA9995695.1"")"
retrovirus-related gag-pol polyprotein [Lasius niger],Lasius niger,96.7,96.7,88%,1e-20,50.00,1177,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ87706.1?report=genbank&log$=prottop&blast_rank=7&RID=KW1MXVPC013"",""KMQ87706.1"")"
hypothetical protein GEV33_007238 [Tenebrio molitor],Tenebrio molitor,95.1,95.1,94%,4e-20,45.65,715,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KAH0815554.1?report=genbank&log$=prottop&blast_rank=8&RID=KW1MXVPC013"",""KAH0815554.1"")"
retrovirus-related pol polyprotein from transposon tnt 1-94 [Lasius niger],Lasius niger,94.4,94.4,78%,8e-20,54.55,1381,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ88628.1?report=genbank&log$=prottop&blast_rank=9&RID=KW1MXVPC013"",""KMQ88628.1"")"
copia ltr rider [Lasius niger],Lasius niger,94.4,94.4,83%,9e-20,51.22,1377,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KMQ89607.1?report=genbank&log$=prottop&blast_rank=10&RID=KW1MXVPC013"",""KMQ89607.1"")"
