Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
Hepatitis C virus non-structural protein NS4b [Streptococcus dysgalactiae subsp. equisimilis],Streptococcus dysgalactiae subsp. equisimilis,57.0,57.0,31%,2e-06,64.71,869,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SLM22236.1?report=genbank&log$=prottop&blast_rank=1&RID=KW1MXVPC013"",""SLM22236.1"")"
"excinuclease ABC subunit A, uvrA [Pediococcus acidilactici D3]",Pediococcus acidilactici D3,51.2,51.2,27%,2e-04,76.67,970,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EOA08150.1?report=genbank&log$=prottop&blast_rank=2&RID=KW1MXVPC013"",""EOA08150.1"")"
hypothetical protein [Shewanella decolorationis],Shewanella decolorationis,48.9,48.9,26%,2e-04,65.79,130,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_023265510.1?report=genbank&log$=prottop&blast_rank=3&RID=KW1MXVPC013"",""WP_023265510.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,47.0,47.0,23%,4e-04,80.00,71,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073994939.1?report=genbank&log$=prottop&blast_rank=4&RID=KW1MXVPC013"",""WP_073994939.1"")"
hypothetical protein [Shewanella decolorationis],Shewanella decolorationis,47.0,47.0,19%,4e-04,100.00,68,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_023265508.1?report=genbank&log$=prottop&blast_rank=5&RID=KW1MXVPC013"",""WP_023265508.1"")"
succinyl-CoA ligase-like flavodoxin domain protein [Bordetella bronchiseptica A1-7],Bordetella bronchiseptica A1-7,50.1,50.1,17%,4e-04,100.00,433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KDB68144.1?report=genbank&log$=prottop&blast_rank=6&RID=KW1MXVPC013"",""KDB68144.1"")"
CoA-binding protein [Bordetella bronchiseptica],Bordetella bronchiseptica,50.1,50.1,17%,4e-04,100.00,448,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_235204804.1?report=genbank&log$=prottop&blast_rank=7&RID=KW1MXVPC013"",""WP_235204804.1"")"
hypothetical protein [Pedobacter sp. V48],Pedobacter sp. V48,46.6,46.6,21%,6e-04,95.65,72,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_048906144.1?report=genbank&log$=prottop&blast_rank=8&RID=KW1MXVPC013"",""WP_048906144.1"")"
L-lysine 6-transaminase [Ignavibacteriaceae bacterium],Ignavibacteriaceae bacterium,49.3,49.3,17%,8e-04,100.00,408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/GJQ32665.1?report=genbank&log$=prottop&blast_rank=9&RID=KW1MXVPC013"",""GJQ32665.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,45.8,45.8,20%,0.001,100.00,60,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_218588235.1?report=genbank&log$=prottop&blast_rank=10&RID=KW1MXVPC013"",""WP_218588235.1"")"
septum formation initiator subfamily protein [Mycobacterium gastri 'Wayne'],Mycobacterium gastri 'Wayne',47.0,47.0,22%,0.001,91.67,124,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ETW26339.1?report=genbank&log$=prottop&blast_rank=11&RID=KW1MXVPC013"",""ETW26339.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,46.2,46.2,20%,0.001,90.91,93,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_218588220.1?report=genbank&log$=prottop&blast_rank=12&RID=KW1MXVPC013"",""WP_218588220.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,45.4,45.4,20%,0.001,86.36,67,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_143163449.1?report=genbank&log$=prottop&blast_rank=13&RID=KW1MXVPC013"",""WP_143163449.1"")"
hypothetical protein A989_19553 [Xanthomonas translucens DAR61454],Xanthomonas translucens DAR61454,48.5,48.5,20%,0.001,90.91,425,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ELP95453.1?report=genbank&log$=prottop&blast_rank=14&RID=KW1MXVPC013"",""ELP95453.1"")"
