Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
FkbM family methyltransferase [Escherichia fergusonii],Escherichia fergusonii,55.5,55.5,45%,1e-06,60.00,167,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_144130109.1?report=genbank&log$=prottop&blast_rank=1&RID=KW1MXVPC013"",""WP_144130109.1"")"
Hepatitis C virus non-structural protein NS4b [Streptococcus dysgalactiae subsp. equisimilis],Streptococcus dysgalactiae subsp. equisimilis,56.6,103,32%,2e-06,75.00,869,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/SLM22236.1?report=genbank&log$=prottop&blast_rank=2&RID=KW1MXVPC013"",""SLM22236.1"")"
hypothetical protein [Shewanella decolorationis],Shewanella decolorationis,51.2,51.2,24%,5e-06,95.83,68,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_023265508.1?report=genbank&log$=prottop&blast_rank=3&RID=KW1MXVPC013"",""WP_023265508.1"")"
beta-galactosidase [Klebsiella pneumoniae],Klebsiella pneumoniae,54.3,54.3,63%,9e-06,50.00,1033,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_227846065.1?report=genbank&log$=prottop&blast_rank=4&RID=KW1MXVPC013"",""WP_227846065.1"")"
TPA: hypothetical protein [Thermodesulfobacterium commune],Thermodesulfobacterium commune,51.2,51.2,27%,3e-05,85.19,158,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HBT03483.1?report=genbank&log$=prottop&blast_rank=5&RID=KW1MXVPC013"",""HBT03483.1"")"
TPA: hypothetical protein [Candidatus Acetothermia bacterium],Candidatus Acetothermia bacterium,51.6,51.6,63%,4e-05,49.21,187,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAF71103.1?report=genbank&log$=prottop&blast_rank=6&RID=KW1MXVPC013"",""HAF71103.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,48.1,48.1,27%,8e-05,85.19,60,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_218588235.1?report=genbank&log$=prottop&blast_rank=7&RID=KW1MXVPC013"",""WP_218588235.1"")"
hypothetical protein [Bifidobacterium longum],Bifidobacterium longum,48.9,48.9,26%,9e-05,88.46,93,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_234884690.1?report=genbank&log$=prottop&blast_rank=8&RID=KW1MXVPC013"",""WP_234884690.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,48.5,48.5,24%,1e-04,91.67,85,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_219338830.1?report=genbank&log$=prottop&blast_rank=9&RID=KW1MXVPC013"",""WP_219338830.1"")"
"excinuclease ABC subunit A, uvrA [Pediococcus acidilactici D3]",Pediococcus acidilactici D3,51.2,51.2,21%,1e-04,100.00,970,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EOA08150.1?report=genbank&log$=prottop&blast_rank=10&RID=KW1MXVPC013"",""EOA08150.1"")"
acyl-CoA dehydrogenase [Herbaspirillum sp. YR522],Herbaspirillum sp. YR522,48.9,48.9,23%,1e-04,100.00,118,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EJM97637.1?report=genbank&log$=prottop&blast_rank=11&RID=KW1MXVPC013"",""EJM97637.1"")"
TPR repeat protein [Achromobacter xylosoxidans NBRC 15126 = ATCC 27061],Achromobacter xylosoxidans NBRC 15126 = ATCC 27061,50.8,50.8,25%,1e-04,92.00,547,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AHC46683.1?report=genbank&log$=prottop&blast_rank=12&RID=KW1MXVPC013"",""AHC46683.1"")"
Uncharacterised protein [Escherichia fergusonii],Escherichia fergusonii,49.7,49.7,42%,2e-04,57.14,164,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/VUX24326.1?report=genbank&log$=prottop&blast_rank=13&RID=KW1MXVPC013"",""VUX24326.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,47.4,47.4,22%,2e-04,100.00,69,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180535514.1?report=genbank&log$=prottop&blast_rank=14&RID=KW1MXVPC013"",""WP_180535514.1"")"
hypothetical protein [Pedobacter sp. V48],Pedobacter sp. V48,47.4,47.4,22%,2e-04,100.00,72,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_048906144.1?report=genbank&log$=prottop&blast_rank=15&RID=KW1MXVPC013"",""WP_048906144.1"")"
LysR substrate-binding domain protein [Bordetella bronchiseptica A1-7],Bordetella bronchiseptica A1-7,49.7,49.7,23%,3e-04,100.00,306,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/KDB70335.1?report=genbank&log$=prottop&blast_rank=16&RID=KW1MXVPC013"",""KDB70335.1"")"
TPA: hypothetical protein [Peptococcaceae bacterium],Peptococcaceae bacterium,49.7,49.7,28%,3e-04,78.57,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HAA89554.1?report=genbank&log$=prottop&blast_rank=17&RID=KW1MXVPC013"",""HAA89554.1"")"
hypothetical protein [Staphylococcus haemolyticus],Staphylococcus haemolyticus,46.2,46.2,21%,3e-04,100.00,54,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_180535504.1?report=genbank&log$=prottop&blast_rank=18&RID=KW1MXVPC013"",""WP_180535504.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,46.6,46.6,34%,5e-04,61.11,77,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_218588234.1?report=genbank&log$=prottop&blast_rank=19&RID=KW1MXVPC013"",""WP_218588234.1"")"
hypothetical protein [Enterococcus faecium],Enterococcus faecium,46.2,46.2,30%,6e-04,76.67,71,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_073994939.1?report=genbank&log$=prottop&blast_rank=20&RID=KW1MXVPC013"",""WP_073994939.1"")"
PecA family PE domain-processing aspartic protease [Mycobacterium tuberculosis],Mycobacterium tuberculosis,49.3,49.3,28%,6e-04,80.00,446,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_251984102.1?report=genbank&log$=prottop&blast_rank=21&RID=KW1MXVPC013"",""WP_251984102.1"")"
hypothetical protein A234_09991 [Pseudomonas syringae pv. actinidiae ICMP 19101],Pseudomonas syringae pv. actinidiae ICMP 19101,47.4,47.4,22%,6e-04,100.00,133,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/EPN84880.1?report=genbank&log$=prottop&blast_rank=22&RID=KW1MXVPC013"",""EPN84880.1"")"
TPA: hypothetical protein [Candidatus Saccharibacteria bacterium],Candidatus Saccharibacteria bacterium,46.6,46.6,22%,7e-04,95.45,91,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/HCR55606.1?report=genbank&log$=prottop&blast_rank=23&RID=KW1MXVPC013"",""HCR55606.1"")"
