Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Apis dorsata],Apis dorsata,362,362,52%,2e-122,100.00,193,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_006617125.1?report=genbank&log$=prottop&blast_rank=1&RID=MB2RR5PN01N"",""XP_006617125.1"")"
BCL2/adenovirus E1B [Apis cerana cerana],Apis cerana cerana,353,353,52%,6e-119,94.61,204,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/PBC33620.1?report=genbank&log$=prottop&blast_rank=2&RID=MB2RR5PN01N"",""PBC33620.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Ceratina calcarata],Ceratina calcarata,346,346,52%,1e-116,95.31,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017889851.1?report=genbank&log$=prottop&blast_rank=3&RID=MB2RR5PN01N"",""XP_017889851.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Eufriesea mexicana],Eufriesea mexicana,345,345,52%,7e-116,94.79,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017763030.1?report=genbank&log$=prottop&blast_rank=4&RID=MB2RR5PN01N"",""XP_017763030.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 isoform X2 [Megachile rotundata],Megachile rotundata,344,344,52%,1e-115,93.75,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_003701433.1?report=genbank&log$=prottop&blast_rank=5&RID=MB2RR5PN01N"",""XP_003701433.1"")"
PREDICTED: BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Habropoda laboriosa],Habropoda laboriosa,342,342,52%,5e-115,93.75,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_017791817.1?report=genbank&log$=prottop&blast_rank=6&RID=MB2RR5PN01N"",""XP_017791817.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Osmia lignaria],Osmia lignaria,340,340,52%,3e-114,93.75,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_034193980.1?report=genbank&log$=prottop&blast_rank=7&RID=MB2RR5PN01N"",""XP_034193980.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Osmia bicornis bicornis],Osmia bicornis bicornis,340,340,52%,6e-114,93.23,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_029045831.1?report=genbank&log$=prottop&blast_rank=8&RID=MB2RR5PN01N"",""XP_029045831.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 isoform X1 [Apis laboriosa],Apis laboriosa,339,339,52%,4e-113,82.40,233,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_043788684.1?report=genbank&log$=prottop&blast_rank=9&RID=MB2RR5PN01N"",""XP_043788684.1"")"
BCL2/adenovirus E1B 19 kDa protein-interacting protein 3 [Nomia melanderi],Nomia melanderi,337,337,52%,5e-113,92.71,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/XP_031842501.1?report=genbank&log$=prottop&blast_rank=10&RID=MB2RR5PN01N"",""XP_031842501.1"")"
