Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
RNA-dependent RNA polymerase [Sacbrood virus],Sacbrood virus,248,248,100%,1e-81,99.15,201,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AFQ38852.1?report=genbank&log$=prottop&blast_rank=1&RID=MB3MSR0U016"",""AFQ38852.1"")"
RNA-dependent RNA polymerase [Sacbrood virus],Sacbrood virus,245,245,100%,2e-78,96.58,339,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QKW94197.1?report=genbank&log$=prottop&blast_rank=2&RID=MB3MSR0U016"",""QKW94197.1"")"
RNA-dependent RNA polymerase [Sacbrood virus],Sacbrood virus,239,239,98%,3e-78,96.52,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AMQ78414.1?report=genbank&log$=prottop&blast_rank=3&RID=MB3MSR0U016"",""AMQ78414.1"")"
RNA dependent RNA polymerase [Sacbrood virus],Sacbrood virus,238,238,95%,4e-78,99.11,173,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/CTQ87329.1?report=genbank&log$=prottop&blast_rank=4&RID=MB3MSR0U016"",""CTQ87329.1"")"
RNA-dependent RNA polymerase [Sacbrood virus],Sacbrood virus,238,238,95%,7e-78,99.11,186,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AAO85645.1?report=genbank&log$=prottop&blast_rank=5&RID=MB3MSR0U016"",""AAO85645.1"")"
RNA-dependent RNA polymerase [Sacbrood virus],Sacbrood virus,247,247,100%,2e-77,96.58,508,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AID58096.1?report=genbank&log$=prottop&blast_rank=6&RID=MB3MSR0U016"",""AID58096.1"")"
RNA-dependent RNA polymerase [Sacbrood virus],Sacbrood virus,236,236,98%,2e-77,95.65,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ADX07397.1?report=genbank&log$=prottop&blast_rank=7&RID=MB3MSR0U016"",""ADX07397.1"")"
RNA-dependent RNA polymerase [Sacbrood virus],Sacbrood virus,236,236,98%,2e-77,95.65,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ADX07389.1?report=genbank&log$=prottop&blast_rank=8&RID=MB3MSR0U016"",""ADX07389.1"")"
RNA-dependent RNA polymerase [Sacbrood virus],Sacbrood virus,236,236,98%,3e-77,95.65,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ADX07404.1?report=genbank&log$=prottop&blast_rank=9&RID=MB3MSR0U016"",""ADX07404.1"")"
RNA-dependent RNA polymerase [Sacbrood virus],Sacbrood virus,236,236,98%,3e-77,95.65,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ADX07399.1?report=genbank&log$=prottop&blast_rank=10&RID=MB3MSR0U016"",""ADX07399.1"")"
RNA-dependent RNA polymerase [Sacbrood virus],Sacbrood virus,236,236,96%,3e-77,97.35,187,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AMB57355.1?report=genbank&log$=prottop&blast_rank=11&RID=MB3MSR0U016"",""AMB57355.1"")"
RNA-dependent RNA polymerase [Sacbrood virus],Sacbrood virus,235,235,98%,1e-76,94.78,192,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ADX07403.1?report=genbank&log$=prottop&blast_rank=12&RID=MB3MSR0U016"",""ADX07403.1"")"
RNA dependent RNA polymerase [Sacbrood virus],Sacbrood virus,234,234,95%,1e-76,97.32,186,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BAM37925.1?report=genbank&log$=prottop&blast_rank=13&RID=MB3MSR0U016"",""BAM37925.1"")"
