Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
RdRp [Vespa velutina partiti-like virus 2],Vespa velutina partiti-like virus 2,244,244,99%,2e-76,75.84,457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/ATY36110.1?report=genbank&log$=prottop&blast_rank=1&RID=MB2YHUP701N"",""ATY36110.1"")"
RNA-dependent RNA polymerase [XiangYun partiti-picobirna-like virus 10],XiangYun partiti-picobirna-like virus 10,159,159,98%,2e-43,49.32,442,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UUG74134.1?report=genbank&log$=prottop&blast_rank=2&RID=MB2YHUP701N"",""UUG74134.1"")"
putative RNA-dependent RNA polymerase [Sichuan mosquito associated partiti-like virus],Sichuan mosquito associated partiti-like virus,152,152,98%,5e-41,50.68,424,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UBJ26025.1?report=genbank&log$=prottop&blast_rank=3&RID=MB2YHUP701N"",""UBJ26025.1"")"
hypothetical protein [Partitiviridae sp.],Partitiviridae sp.,141,141,77%,3e-38,56.41,252,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UGO57627.1?report=genbank&log$=prottop&blast_rank=4&RID=MB2YHUP701N"",""UGO57627.1"")"
RdRp [Hubei partiti-like virus 50],Hubei partiti-like virus 50,136,136,99%,9e-35,47.40,427,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/APG78284.1?report=genbank&log$=prottop&blast_rank=5&RID=MB2YHUP701N"",""APG78284.1"")"
hypothetical protein [Partitiviridae sp.],Partitiviridae sp.,122,122,67%,1e-31,58.42,201,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UGO57457.1?report=genbank&log$=prottop&blast_rank=6&RID=MB2YHUP701N"",""UGO57457.1"")"
RNA-dependent RNA polymerase [Praha partiti-like virus 1],Praha partiti-like virus 1,124,124,98%,4e-30,45.95,450,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QPN36951.1?report=genbank&log$=prottop&blast_rank=7&RID=MB2YHUP701N"",""QPN36951.1"")"
RdRp [Wuhan spider virus 10],Wuhan spider virus 10,122,122,99%,1e-29,45.70,438,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/APG78279.1?report=genbank&log$=prottop&blast_rank=8&RID=MB2YHUP701N"",""APG78279.1"")"
RdRp [Wuhan spider virus 10],Wuhan spider virus 10,122,122,99%,1e-29,45.70,438,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/APG78309.1?report=genbank&log$=prottop&blast_rank=9&RID=MB2YHUP701N"",""APG78309.1"")"
RNA-dependent RNA polymerase [Partitiviridae sp.],Partitiviridae sp.,121,121,99%,4e-29,45.70,438,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QTW97789.1?report=genbank&log$=prottop&blast_rank=10&RID=MB2YHUP701N"",""QTW97789.1"")"
RNA-dependent RNA polymerase [Wuhan spider virus 10],Wuhan spider virus 10,120,120,99%,7e-29,45.03,438,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UUG74060.1?report=genbank&log$=prottop&blast_rank=11&RID=MB2YHUP701N"",""UUG74060.1"")"
RNA-dependent RNA polymerase [Osugoroshi virus 3],Osugoroshi virus 3,119,119,96%,3e-28,43.79,439,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/BBE15518.1?report=genbank&log$=prottop&blast_rank=12&RID=MB2YHUP701N"",""BBE15518.1"")"
