Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
movement protein [Tobacco ringspot virus],Tobacco ringspot virus,405,405,94%,1e-139,95.96,360,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/YP_053927.1?report=genbank&log$=prottop&blast_rank=1&RID=MB2YHUP701N"",""YP_053927.1"")"
polyprotein 2 [Tobacco ringspot virus],Tobacco ringspot virus,404,404,94%,2e-130,96.97,1099,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QZA75410.1?report=genbank&log$=prottop&blast_rank=2&RID=MB2YHUP701N"",""QZA75410.1"")"
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,402,402,94%,5e-130,96.46,1102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QNT38388.1?report=genbank&log$=prottop&blast_rank=3&RID=MB2YHUP701N"",""QNT38388.1"")"
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,402,402,94%,8e-130,95.96,1101,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AIA10371.1?report=genbank&log$=prottop&blast_rank=4&RID=MB2YHUP701N"",""AIA10371.1"")"
structural polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,395,395,94%,8e-130,94.95,839,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/AZJ51154.1?report=genbank&log$=prottop&blast_rank=5&RID=MB2YHUP701N"",""AZJ51154.1"")"
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,402,402,94%,8e-130,95.96,1101,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/NP_919039.1?report=genbank&log$=prottop&blast_rank=6&RID=MB2YHUP701N"",""NP_919039.1"")"
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,402,402,94%,8e-130,96.46,1101,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/UHJ79683.1?report=genbank&log$=prottop&blast_rank=7&RID=MB2YHUP701N"",""UHJ79683.1"")"
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,402,402,94%,9e-130,96.46,1100,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QIC89943.1?report=genbank&log$=prottop&blast_rank=8&RID=MB2YHUP701N"",""QIC89943.1"")"
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,402,402,94%,9e-130,96.46,1100,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QIC89949.1?report=genbank&log$=prottop&blast_rank=9&RID=MB2YHUP701N"",""QIC89949.1"")"
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,402,402,94%,1e-129,96.46,1102,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QIC89946.1?report=genbank&log$=prottop&blast_rank=10&RID=MB2YHUP701N"",""QIC89946.1"")"
polyprotein [Tobacco ringspot virus],Tobacco ringspot virus,402,402,94%,1e-129,96.46,1100,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/QIC89944.1?report=genbank&log$=prottop&blast_rank=11&RID=MB2YHUP701N"",""QIC89944.1"")"
